Label	Zpos	Ypos	Xpos	Zdisp	Ydisp	Xdisp	Fzz	Fzy	Fzx	Fyz	Fyy	Fyx	Fxz	Fxy	Fxx	PSCC	error	iterations	returnStatus	deltaPhiNorm	LabelDilate
0.0000000	0.0000000	0.0000000	0.0000000	47.2228496	-30.6650323	-41.2318217	0.9589498	0.0000000	0.0000000	0.0000000	1.1123644	0.0000000	0.0000000	0.0000000	1.1123644	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
1.0000000	154.5916290	224.4531097	259.4045105	71.4203041	45.3745125	37.9450138	0.5256693	-0.8311182	-0.1814231	0.7658819	0.5552012	-0.3243092	0.3702656	0.0315307	0.9283907	0.0000000	2306.0371094	300.0000000	1.0000000	0.0568586	2.0000000
2.0000000	154.0059204	399.3434448	263.1048584	71.1055392	-38.6156215	28.9308849	0.1576915	0.5580574	-0.8146811	-0.9624651	0.2714050	-0.0003842	0.2208941	0.7841627	0.5799091	0.0000000	2695.1193848	300.0000000	1.0000000	0.0677480	2.0000000
3.0000000	167.1846313	254.2905121	327.9386902	93.0655956	37.1656470	-44.4499255	0.9810029	0.0541518	-0.1862820	-0.0979861	0.9670701	-0.2348918	0.1674279	0.2486826	0.9540047	0.0000000	3582.0349121	300.0000000	1.0000000	0.0284606	2.0000000
4.0000000	169.7681732	385.2669373	477.3837280	76.8943280	-27.1831613	-47.1788630	-0.0689959	-0.1132474	0.9911683	0.3276301	0.9358566	0.1297342	-0.9422835	0.3336877	-0.0274671	0.0000000	5472.9233398	300.0000000	1.0000000	0.0130340	2.0000000
5.0000000	159.4329529	557.5857544	227.6046753	24.8238377	34.7615851	22.5017607	0.2606994	0.0957446	0.9606606	-0.0495640	0.9950852	-0.0857251	-0.9641469	-0.0252657	0.2641636	0.0000000	3162.0786133	300.0000000	1.0000000	0.0343924	2.0000000
6.0000000	175.9673004	264.3259888	404.1097412	94.9271750	43.4584422	-39.2070833	0.9313784	-0.3579579	0.0663353	0.3489339	0.9297202	0.1177519	-0.1038235	-0.0865249	0.9908250	0.0000000	4649.0395508	300.0000000	1.0000000	0.1004610	2.0000000
7.0000000	175.0474091	513.7677002	113.2999725	49.2289692	27.1844699	16.3211157	0.6008891	0.1384541	0.7872502	-0.7870018	-0.0698494	0.6129839	0.1398590	-0.9879026	0.0669919	0.0000000	1480.0780029	300.0000000	1.0000000	0.0020705	2.0000000
8.0000000	178.4845428	541.2550049	366.1108093	60.1833724	42.7959178	-29.3640925	0.9640348	0.0026573	0.2657627	-0.0334140	0.9932276	0.1112760	-0.2636672	-0.1161542	0.9575948	0.0000000	608.5574341	117.0000000	2.0000000	0.0009754	2.0000000
9.0000000	168.0641785	465.4674377	407.4750061	88.6680924	-22.1601585	-36.8632661	0.8852024	0.4575708	0.0839387	-0.4329235	0.8762968	-0.2113793	-0.1702762	0.1507744	0.9737931	0.0000000	4139.1015625	300.0000000	1.0000000	0.1195837	2.0000000
10.0000000	178.3718109	506.9414062	281.1074524	95.6025771	-27.5383824	32.4164179	0.6869202	-0.6923969	0.2207423	0.2755942	0.5292465	0.8024625	-0.6724496	-0.4903924	0.5543707	0.0000000	7492.2202148	300.0000000	1.0000000	0.1453242	2.0000000
11.0000000	178.3943176	438.5668640	131.2196808	57.3369162	-4.5632143	-70.9152388	0.3915501	-0.0516724	-0.9187048	-0.5257953	0.8067989	-0.2694712	0.7551343	0.5885622	0.2887331	0.0000000	757.8674316	53.0000000	2.0000000	0.0009035	2.0000000
