b1_a,b1_b,b3_a,b3_b,gap1_vox,gap3_vox,opening_vox,axis_dip_deg,z_mid,r_bond1_vox,connected1,outcome,crack_frac3,neck_severed3,q_crack3
132,151,67,84,1.0,1.0,0.0,53.64935057302241,406.0660013294637,29.332432942986276,True,survived,0.0,0.0068159688412852,
132,154,67,85,1.0,1.0,0.0,44.634226127818025,410.7290473981285,27.87461985704259,True,survived,0.0,0.0023228803716608,
133,135,57,50,1.0,4.773112505913769,3.773112505913769,88.62625046957488,381.4252631573631,24.384480051691096,True,survived,0.003831417624521,0.0848623853211009,0.4007871454417938
133,145,57,66,12.751593465782385,18.805536217503807,6.053942751721422,74.68847758517794,393.26546969083824,18.0540666735282,True,separated,,,
133,148,57,73,1.0,1.0,0.0,61.10422660053133,399.2693222623065,25.86672342524905,True,survived,0.0,0.1910060268891979,
133,156,57,109,1.0,71.85320581466698,70.85320581466698,36.81248988259669,411.6544643098517,25.394799259067984,True,separated,,,
133,158,57,89,1.0,1.0,0.0,25.38089325868105,413.1066826047016,25.638055990451534,True,survived,0.0,0.0,
135,156,50,109,3.47213595499958,50.749382453812295,47.277246498812715,33.54990300988615,410.8094033807715,24.04268606686374,True,separated,,,
135,153,50,111,4.155870949147037,90.21780975905165,86.0619388099046,45.67240625509397,405.8857857129592,20.31865946317268,True,separated,,,
145,156,66,109,1.0,63.00856144822462,62.00856144822462,58.837275872586645,422.6496099142466,30.319613310508885,True,separated,,,
145,161,66,112,4.449489742783178,60.8341804562959,56.38469071351272,47.77648110646206,429.3415185381657,28.01131681022947,True,separated,,,
145,163,66,106,1.0,24.838071335233437,23.838071335233437,35.25612081283119,432.7632346260259,29.494760872743147,True,separated,,,
148,154,73,85,1.0,1.0,0.0,73.63843322558739,426.0756619708129,28.15300368695388,True,survived,0.0,0.0017531556802244,
148,158,73,89,1.0,1.7320508075688772,0.7320508075688772,66.4441215631747,430.10568078056485,27.67405980621926,True,survived,0.0,0.0,
149,157,74,91,1.0,1.0,0.0,63.863694000501816,435.88912492604857,28.305228907829047,True,survived,0.0,0.0,
149,171,74,105,1.0,1.0,0.0,3.0515334476147684,455.9293553233943,29.2726871606753,True,survived,0.0,0.0,
