bead_a,bead_b,r_a_vox,r_b_vox,gap_vox,gap_um,dsum_min,z_mid,axis_dip_deg,lens_vox,lens_mm3,binder_vox,pore_vox,crack_vox,binder_frac,pore_frac,crack_frac,connected,bond_area_vox,r_bond_vox,r_bond_over_R,neck_binder_vox,neck_crack_vox,neck_severed,q_crack_med,q_binder_med,q_pore_med,dq_paired
37,38,32.59597668363373,35.869341313337536,15.702197735373485,388.88098869458787,16.702197735373485,310.56262687699405,80.00399236246682,1053,0.015995476483910854,46,1007,0,0.04368471035137702,0.956315289648623,0.0,True,1.0,0.5641895835477563,0.016481033026757127,107,0,0.0,,0.4699725728472512,0.37725066778082195,
19,37,36.71036515922847,32.59597668363373,64.45995016885847,1596.4166020148077,65.45995016885847,272.46552910907985,22.060815218311916,621,0.00943322972128076,179,442,0,0.2882447665056361,0.711755233494364,0.0,True,33.0,3.2410224072142872,0.09352744124232197,129,0,0.0,,0.05887089527620198,0.06779035750552063,
22,38,35.25753078570391,35.869341313337536,60.06662967072483,1487.6115259509907,61.06662967072483,281.85469044564377,14.088754280543585,230,0.0034937887856595407,191,39,0,0.8304347826086956,0.16956521739130434,0.0,False,71.0,4.753945931439391,0.13367510172019664,81,0,0.0,,0.02208600857701501,0.02798211881694891,
45,51,33.83173862016621,35.76836467699235,1.0,24.7660229,2.0,391.9405185037961,86.11606498956498,2554,0.03879624590684551,2263,282,9,0.8860610806577917,0.11041503523884104,0.003523884103367267,True,421.0,11.576202403352141,0.3326490006466626,1505,984,0.3953394937725994,0.43405783005789966,0.28989794855663564,0.4211646096066227,0.14415988150126402
45,53,33.83173862016621,35.197060347528684,4.0,99.0640916,5.0,390.15365989654396,89.02130849946768,4983,0.07569369356061519,2065,2058,860,0.41440899056793096,0.41300421432871764,0.1725867951033514,True,137.0,6.6036697681803656,0.1913308609431506,1613,1494,0.4808496942388156,0.40074581204539717,0.1482675827043134,0.3333333333333333,0.25247822934108377
46,66,34.92595790219197,34.89252460224687,3.16227766016838,78.31704094788851,4.16227766016838,401.05005750813166,79.35385118728341,4118,0.06255400964933039,1664,1773,681,0.4040796503156872,0.43054881010199125,0.1653715395823215,True,101.0,5.670035141386943,0.1624221821500191,1383,719,0.34205518553758324,0.41421356237309503,0.1639607805437114,0.3516287047744073,0.2502527818293836
46,72,34.92595790219197,34.42952776830726,1.0,24.7660229,2.0,410.6305861351516,61.87272821644446,2604,0.03955576520807585,2285,319,0,0.8774961597542242,0.12250384024577574,0.0,True,1388.0,21.019374919894773,0.6061344597817585,1754,141,0.07440633245382586,,0.2989350844248255,0.4142135623730951,
41,71,35.23639294184232,33.76437382117902,1.0,24.7660229,2.0,399.9910691814126,47.019775967042854,2582,0.0392215767155345,1948,579,55,0.7544539116963594,0.22424477149496513,0.021301316808675447,True,1026.0,18.071688997561054,0.5238112515365836,1089,87,0.07397959183673469,0.4305008740430604,0.2612038749637414,0.39564392373895996,0.169296999079319
42,48,33.960978089007234,34.632808511790564,1.0,24.7660229,2.0,388.0005791840136,80.08409416204346,2476,0.03761139579692619,2279,197,0,0.9204361873990307,0.0795638126009693,0.0,True,997.0,17.81445919822545,0.5194190343187222,1371,125,0.08355614973262032,,0.2989350844248255,0.4211646096066227,
42,52,33.960978089007234,34.76130776171934,1.0,24.7660229,2.0,385.2197240428941,84.72679197550406,2359,0.0358341206320472,2004,355,0,0.8495125052988555,0.15048749470114456,0.0,True,351.0,10.57008845991889,0.3076174876626907,1319,121,0.08402777777777778,,0.2857142857142857,0.4211646096066227,
42,54,33.960978089007234,33.63882094470362,5.0,123.8301145,6.0,384.75897081627556,85.71424522675473,4566,0.0693593025883542,2065,1859,642,0.4522558037669733,0.4071397284275077,0.14060446780551905,True,43.0,3.6996385101659595,0.1094570860579338,1378,227,0.14143302180685358,0.3827822185373187,0.14459058185587106,0.3333333333333333,0.23819163668144763
44,60,35.077820557564785,34.65833290382013,11.544621651056167,285.91436418189284,12.544621651056167,391.9729033527432,84.98956953116836,9702,0.1473771252107342,9603,99,0,0.9897959183673469,0.01020408163265306,0.0,True,2652.0,29.054394128245264,0.8332663241695311,2734,9,0.0032810791104629965,,0.2639311605905289,0.3842378297857504,
44,76,35.077820557564785,33.9340479377137,4.449489742783178,110.1961648630833,5.449489742783178,413.38887342324375,46.7662876338082,5084,0.07722792254910046,2909,2175,0,0.5721872541306058,0.42781274586939416,0.0,True,455.0,12.034575115625177,0.3487682735745239,1265,355,0.2191358024691358,,0.19367338768973053,0.3602425986153711,
