bead_a,bead_b,r_a_vox,r_b_vox,gap_vox,gap_um,dsum_min,z_mid,axis_dip_deg,lens_vox,lens_mm3,binder_vox,pore_vox,crack_vox,binder_frac,pore_frac,crack_frac,connected,bond_area_vox,r_bond_vox,r_bond_over_R,neck_binder_vox,neck_crack_vox,neck_severed,q_crack_med,q_binder_med,q_pore_med,dq_paired
3,28,33.934877195257535,36.85628500433974,1.0,24.7660229,2.0,71.84137422931158,23.86900510763285,2857,0.04339893287230134,2838,19,0,0.9933496674833742,0.006650332516625832,0.0,True,1048.0,18.26441241104166,0.516008265538705,1048,64,0.05755395683453238,,0.30901699437494745,0.43405783005789966,
4,12,35.78117333633001,35.99710183305225,1.0,24.7660229,2.0,50.42073028938685,71.99525664035313,2779,0.04221408276238202,2353,143,283,0.8467074487225621,0.051457358762144655,0.10183519251529327,True,842.0,16.371222439596615,0.45616093172938,873,305,0.25891341256366723,0.39564392373896,0.2989350844248255,0.32793442287247493,0.09670883931413449
4,14,35.78117333633001,34.43127310547151,1.0,24.7660229,2.0,51.77096881430637,69.51319996327236,2519,0.03826458239598428,2071,124,324,0.8221516474791584,0.04922588328701866,0.12862246923382295,True,670.0,14.60368527951557,0.415985655523923,684,730,0.5162659123055162,0.392905387390447,0.28989794855663564,0.3306338781029041,0.10300743883381136
4,21,35.78117333633001,35.99753171372151,1.0,24.7660229,2.0,64.80648368356381,44.31746157635536,2839,0.04312550592385842,2407,230,202,0.8478337442761535,0.08101444170482565,0.07115181401902078,True,756.0,15.512648837479231,0.43223540537997207,756,527,0.4107560405300078,0.40149162409079436,0.28989794855663564,0.35275903631946515,0.11159367553415872
4,29,35.78117333633001,34.85300120076251,1.0,24.7660229,2.0,73.31101824388062,15.474664367420713,2628,0.03992033447266641,2293,152,183,0.8725266362252664,0.0578386605783866,0.06963470319634703,True,865.0,16.5933134590105,0.46983810790615976,865,998,0.5356951154052604,0.40149162409079436,0.2989350844248255,0.35533927009492694,0.10255653966596884
5,30,33.624609328606105,36.163678214663875,1.0,24.7660229,2.0,77.35880925879596,10.313976623257028,2758,0.04189508465586528,2585,173,0,0.9372733865119652,0.06272661348803481,0.0,True,1163.0,19.24043652393959,0.5513944302476308,1163,0,0.0,,0.2989350844248255,0.4,
6,12,36.32348748814413,35.99710183305225,1.0,24.7660229,2.0,51.46689300094775,73.91632649640809,2855,0.04336855210025213,1931,668,256,0.6763572679509632,0.2339754816112084,0.08966725043782837,True,459.0,12.087358593107094,0.3342715734636421,470,418,0.47072072072072074,0.392905387390447,0.2553967929896867,0.3761785115301142,0.1375085944007603
6,24,36.32348748814413,35.88986394066523,1.0,24.7660229,2.0,69.32731879958642,39.39839642143515,2763,0.04197103658598831,2419,344,0,0.8754976474846181,0.12450235251538183,0.0,True,684.0,14.755472278097805,0.40866327309692324,707,0,0.0,,0.29581631632448924,0.40074581204539717,
1,25,36.55541696860039,35.8982640275297,1.0,24.7660229,2.0,71.12244179889247,20.63173721576507,3139,0.04768262173124043,3137,2,0,0.9993628544122332,0.0006371455877668047,0.0,True,1631.0,22.785157984217765,0.6289579127231582,1641,463,0.22005703422053233,,0.3090169943749474,0.39564392373896,
2,8,35.77041716668854,35.13638140939302,1.0,24.7660229,2.0,43.188686058278336,78.61193954639162,2907,0.044158452173531676,2858,49,0,0.9831441348469212,0.016855865153078776,0.0,True,1367.0,20.859760650909728,0.5883712442193432,1367,64,0.04472396925227114,,0.3090169943749474,0.4142135623730951,
2,15,35.77041716668854,36.52018858402313,3.6855577202829677,91.27660689979977,4.685557720282968,51.89466667211587,65.55238107313417,5213,0.07918748234627472,2349,2556,308,0.45060425858430847,0.4903126798388644,0.05908306157682716,True,1.0,0.5641895835477563,0.015608932244759949,221,410,0.6497622820919176,0.40453726661826384,0.16807436035343967,0.3550392228080413,0.23646290626482416
