bead_a,bead_b,r_a_vox,r_b_vox,gap_vox,gap_um,dsum_min,z_mid,axis_dip_deg,lens_vox,lens_mm3,binder_vox,pore_vox,crack_vox,binder_frac,pore_frac,crack_frac,connected,bond_area_vox,r_bond_vox,r_bond_over_R,neck_binder_vox,neck_crack_vox,neck_severed,q_crack_med,q_binder_med,q_pore_med,dq_paired
1,2,30.58888002779351,35.134254170308814,7.0,173.3621603,8.0,33.49858027118462,84.92976783383791,6354,0.09651971280035097,3456,2898,0,0.5439093484419264,0.45609065155807366,0.0,True,1577.0,22.404791686419177,0.6817931603470635,1627,0,0.0,,0.1896812679802183,0.33836542244144424,
1,3,30.58888002779351,34.168969346527604,1.0,24.7660229,2.0,32.813852995570606,85.39129132437256,3290,0.04997637002095604,3040,250,0,0.9240121580547113,0.07598784194528875,0.0,True,1997.0,25.212394624649004,0.7786668293727078,1999,0,0.0,,0.3090169943749474,0.39564392373895996,
1,9,30.58888002779351,28.929866286073278,1.0,24.7660229,2.0,40.939491889168664,69.98411480758482,1763,0.02678065056138161,1763,0,0,1.0,0.0,0.0,True,1397.0,21.08741119717533,0.708597290876147,1398,0,0.0,,0.32449979983983984,,
1,13,30.58888002779351,35.79428338554075,1.0,24.7660229,2.0,51.93145268253359,45.15194603942754,3948,0.05997164402514725,3875,73,0,0.9815096251266464,0.018490374873353598,0.0,True,256.0,9.0270333367641,0.2719675554042927,851,0,0.0,,0.32793442287247493,0.4211646096066227,
3,9,34.168969346527604,28.929866286073278,1.0,24.7660229,2.0,43.62059709303193,75.6778423270027,2949,0.04479644838656516,2923,26,0,0.9911834520176331,0.008816547982366904,0.0,True,1226.0,19.75469363116845,0.6261508135012849,1226,0,0.0,,0.3333333333333333,0.45416345659799195,
3,14,34.168969346527604,34.748724636804454,1.0,24.7660229,2.0,60.68183905738505,40.68340714836806,2931,0.044523021438122236,2930,1,0,0.9996588195155237,0.000341180484476288,0.0,True,3083.0,31.32649643839264,0.9090987996774541,3083,0,0.0,,0.31339216579491175,0.43405783005789966,
4,6,34.628495485000904,35.76587649484711,1.0,24.7660229,2.0,50.278823955373866,73.92232680336294,2975,0.04519139842320493,2968,7,0,0.9976470588235294,0.002352941176470588,0.0,True,2584.0,28.679483013103898,0.8148231799358633,2602,0,0.0,,0.3090169943749474,0.407669683062202,
4,17,34.628495485000904,35.33462899407066,1.0,24.7660229,2.0,66.41651897907633,43.60176496047192,2582,0.0392215767155345,2582,0,0,1.0,0.0,0.0,True,2648.0,29.03247455203703,0.8299364777718486,2648,0,0.0,,0.3090169943749474,,
2,11,35.134254170308814,33.96966947746153,1.0,24.7660229,2.0,53.31219736171309,59.66572371469369,2985,0.045343302283451,2915,70,0,0.9765494137353434,0.023450586264656615,0.0,True,2271.0,26.88646037550106,0.7781456958231215,2271,0,0.0,,0.31339216579491175,0.41094162271764856,
2,13,35.134254170308814,35.79428338554075,1.0,24.7660229,2.0,55.29728516201088,57.66264291804909,2883,0.043793882908941116,2883,0,0,1.0,0.0,0.0,True,2719.0,29.419119302482983,0.8295425315746341,2731,0,0.0,,0.3090169943749474,,
2,21,35.134254170308814,34.353029116573694,6.0,148.5961374,7.0,73.3575352568394,10.60676338158843,5556,0.08439778475271482,5556,0,0,1.0,0.0,0.0,True,2141.0,26.1055830488326,0.7513772826908228,2141,0,0.0,,0.27149702790318514,,
3,4,34.168969346527604,34.628495485000904,1.0,24.7660229,2.0,38.078230065589445,85.716082051588,2974,0.045176208037180324,2857,117,0,0.960659045057162,0.03934095494283793,0.0,True,2549.0,28.48459056898102,0.8280709365885557,2549,0,0.0,,0.32037724101704074,0.4068781988545112,
4,19,34.628495485000904,33.97594382646514,1.0,24.7660229,2.0,72.1200008760906,20.368324222122713,2564,0.03894814976709158,2564,0,0,1.0,0.0,0.0,True,3084.0,31.331576548121713,0.9133979335032676,3084,0,0.0,,0.3090169943749474,,
5,8,34.73481330434909,35.597808277278354,1.0,24.7660229,2.0,59.99290681153353,84.8821673646837,2978,0.04523696958127875,2978,0,0,1.0,0.0,0.0,True,1856.0,24.306031118985995,0.6911737561432036,1856,0,0.0,,0.3164309725825327,,
5,10,34.73481330434909,37.073861813651305,1.0,24.7660229,2.0,63.150997370264236,79.27046297942013,2880,0.0437483117508673,2880,0,0,1.0,0.0,0.0,True,2928.0,30.52886088189566,0.8502833628869708,2928,0,0.0,,0.3090169943749474,,
5,11,34.73481330434909,33.96966947746153,1.0,24.7660229,2.0,63.19617847320872,78.92917727936431,2874,0.04365716943471965,2840,34,0,0.988169798190675,0.011830201809324982,0.0,True,3098.0,31.402611792610237,0.9141357454749378,3098,0,0.0,,0.3090169943749474,0.4142135623730951,
1,14,30.58888002779351,34.748724636804454,1.0,24.7660229,2.0,58.00073385352177,24.378669772564365,3058,0.04645220046324729,3058,0,0,1.0,0.0,0.0,True,2041.0,25.48863428473791,0.7802133064283723,2041,0,0.0,,0.3203772410170408,,
2,7,35.134254170308814,34.68560574040114,1.0,24.7660229,2.0,48.218316628308685,70.63214944294035,3108,0.04721171976447762,2752,356,0,0.8854568854568855,0.11454311454311454,0.0,True,2240.0,26.702324712498182,0.7648919590112843,2278,0,0.0,,0.28989794855663564,0.4,
