bead_a,bead_b,r_a_vox,r_b_vox,gap_vox,gap_um,dsum_min,z_mid,axis_dip_deg,lens_vox,lens_mm3,binder_vox,pore_vox,crack_vox,binder_frac,pore_frac,crack_frac,connected,bond_area_vox,r_bond_vox,r_bond_over_R,neck_binder_vox,neck_crack_vox,neck_severed,q_crack_med,q_binder_med,q_pore_med,dq_paired,cls
15,27,34.750306263080205,34.56666801426126,2.863703305156273,70.92254163430594,3.863703305156273,133.58184502843633,81.65176067836096,3635,0.0552170531994453,3619,14,2,0.995598349381018,0.0038514442916093,0.0005502063273727,True,2614.0,28.84548565173464,0.8322776910694941,2617,31,0.0117069486404833,0.3457549835059216,0.2771863727725964,0.3968236053213279,0.0685686107333251,intact
15,48,34.750306263080205,34.753798511171915,1.0,24.7660229,2.0,150.5702598876685,50.50931146621567,2629,0.039935524858691,2617,12,0,0.99543552681628,0.00456447318372,0.0,True,3396.0,32.8782659743508,0.9460812733618746,3396,195,0.0543024227234753,,0.3090169943749474,0.4223572182080777,,intact
16,20,35.09133206934256,37.807394926395375,1.0,24.7660229,2.0,125.62460692514898,84.292851222895,2770,0.0420773692881605,2730,40,0,0.9855595667870036,0.0144404332129963,0.0,True,2588.0,28.701672171559103,0.787439598862602,2833,404,0.1248069199876428,,0.304845440523399,0.4415184401122529,,intact
16,27,35.09133206934256,34.56666801426126,1.0,24.7660229,2.0,134.33328731607168,82.38343124852697,2733,0.0415153250052501,2665,68,0,0.9751189169410904,0.0248810830589096,0.0,True,2743.0,29.548672014189364,0.8483927755239866,2744,26,0.0093862815884476,,0.304845440523399,0.4258327418248415,,intact
18,47,35.44486775278347,34.5101653925344,5.414213562373095,134.08853707122265,6.414213562373095,148.8053227782147,55.85735331370002,5149,0.0782152976406999,5014,135,0,0.973781316760536,0.0262186832394639,0.0,True,2363.0,27.425649692437503,0.7840936801635442,2643,120,0.0434310532030401,,0.2710027819719485,0.4178399102908763,,intact
18,51,35.44486775278347,33.515016123006816,7.0990195135927845,175.81447984118574,8.099019513592784,150.56608096736392,49.74082725853442,7318,0.1111632449280718,6872,431,15,0.9390543864443835,0.058895873189396,0.0020497403662202,True,2447.0,27.90885686465384,0.809422965819459,2710,602,0.1817632850241546,0.3017000572465459,0.2589348488084732,0.3756718036008188,0.0427652084380727,intact
19,34,33.92665193205848,33.63389748699761,1.8284271247461903,45.2828680424453,2.8284271247461903,131.21701833286403,88.68017751832862,3142,0.0477281928893142,3039,103,0,0.967218332272438,0.032781667727562,0.0,True,1475.0,21.668112103298046,0.6414427440161211,1935,492,0.2027194066749073,,0.2898979485566356,0.4198684153570663,,intact
19,56,33.92665193205848,33.375151318809685,3.2426406871192857,80.30731351366796,4.242640687119286,158.46167276604973,38.66007424229531,3720,0.0565082360115369,3625,46,49,0.974462365591398,0.0123655913978494,0.0131720430107526,True,2528.0,28.367012395961314,0.842979267293121,2568,228,0.0815450643776824,0.433030277982336,0.2766967754673748,0.3838174353585168,0.1563335025149612,intact
22,45,33.202084155162524,34.22001268029314,1.0,24.7660229,2.0,148.90717165727995,53.524747534070045,2687,0.0408165672481182,2659,28,0,0.9895794566430964,0.0104205433569036,0.0,True,3215.0,31.990096656322983,0.9489499187305062,3274,421,0.1139377537212449,,0.3090169943749474,0.4211646096066227,,intact
22,47,33.202084155162524,34.5101653925344,1.0,24.7660229,2.0,149.78992990499353,52.98712036381006,2375,0.0360771668084409,2375,0,0,1.0,0.0,0.0,True,3338.0,32.59629426915724,0.9627886973743564,3500,55,0.0154711673699015,,0.3090169943749474,,,intact
