bead_id,voxels,volume_mm3,r_eq_vox,cz,cy,cx,r_fit_vox,fill,roughness,sphericity,radius_ok,shape_ok,scan
1,119889,1.8211601901040726,30.58888002779351,20.13274779170733,38.21111194521599,37.11955225250023,31.404336916623965,0.9241061159477876,0.13652304433073428,0.6834419403949943,True,False,1
2,181669,2.7596222387042744,35.134254170308814,26.864412750661916,44.73476487457959,39.298939279678976,34.82238306885034,1.0271095094244784,0.10424941399634019,0.7637369484545181,True,True,1
3,167103,2.5383590758698533,34.168969346527604,25.49495819943388,40.05425396312454,48.7985194760118,34.05504587345797,1.010069433211692,0.13061291420219315,0.7541551740760075,True,False,1
4,173936,2.642154983575991,34.628495485000904,30.66150193174501,43.39068392972128,37.89497861282311,34.42536049450191,1.0178068718499942,0.04385050908270033,0.9109331728745846,True,True,1
5,175543,2.666565933917534,34.73481330434909,35.63237497365318,37.985274263285916,35.99164876981708,34.22598807981561,1.0452662369732983,0.03524907961447408,0.9252261945769115,True,True,1
6,191644,2.9111463392997265,35.76587649484711,38.89614597900273,44.352179040303895,39.63398280144435,35.18195152530966,1.0506228448746813,0.10593987553097238,0.8403904444994573,True,True,1
7,174798,2.655249096329202,34.68560574040114,35.57222050595544,35.74963100264305,37.82748086362544,34.2713590634725,1.0367018380281503,0.029488939314663065,0.9702721395534547,True,True,1
8,188955,2.870299391279559,35.597808277278354,37.35343864941388,44.56298589611283,38.62432325156783,35.422318357011676,1.0149364112534651,0.08281332963156933,0.7379573853116947,True,True,1
9,101421,1.5406241410016361,28.929866286073278,31.746235986629987,40.35725342877708,37.23082990702123,29.500524518130533,0.9430833242812696,0.18114119693639807,0.5337000007282559,True,False,1
10,213448,3.2423575161802507,37.073861813651305,44.66961976687531,41.55394288070162,41.259229414189875,36.4279249489273,1.0541445823623152,0.09653315506248722,0.7683575478363026,True,True,1
11,164196,2.4942006236963215,33.96966947746153,35.75998197276426,42.08710321810519,35.098418962703114,33.48602418731135,1.043958426002542,0.034262692923962806,0.9234057855002156,True,True,1
12,170458,2.589322820982409,34.396130901134335,35.814863485433364,40.048950474603714,35.489023689119904,33.984147568310675,1.0368110963479296,0.01663189493456887,0.9816500016824421,True,True,1
13,192101,2.9180883457129716,35.79428338554075,63.73015757335985,36.13057714431471,41.89442012274793,35.64666683368521,1.012474829007866,0.18242756933866516,0.8227304348559531,True,False,1
14,175754,2.669771105368726,34.748724636804454,41.86871991533621,37.87792596470066,36.36059492244842,34.44491108631445,1.0266948996098497,0.041068440740117756,0.9084110435321261,True,True,1
15,179711,2.7298794628680945,35.00757413413838,36.1546594254108,39.14593987012481,38.58891776240742,34.611436635663395,1.0347303150317062,0.03179963184584056,0.9241343192524488,True,True,1
16,198749,3.019074032004557,36.20251823513549,36.33358658408344,40.59162058677025,38.47665648632194,35.845385506865675,1.0301882129075761,0.05225628366533421,0.8437679736027147,True,True,1
17,184795,2.807107385417195,35.33462899407066,37.171536026407644,40.10412619389053,37.11313617792689,34.8856501293064,1.0391090907578302,0.0263190484558698,0.9426437508539356,True,True,1
18,188536,2.863934619535249,35.57147657556111,35.62659651207196,38.529909407221965,37.994998302711416,35.29065058299405,1.0240630246244262,0.030134718900936507,0.9218952111282599,True,True,1
19,164287,2.495582948824561,33.97594382646514,35.578499820436186,39.86667234778162,35.705192741969846,33.35247670267664,1.0571346825285926,0.0477359296873691,0.8611350596247824,True,True,1
20,194398,2.9529806624114934,35.93638558241677,41.396130618627765,38.25259004722271,39.08579306371465,35.41819303262681,1.0445373684657877,0.038212189724846475,0.9059728957597162,True,True,1
21,169818,2.5796009739266603,34.353029116573694,34.850657763016876,37.30568019880107,35.67340917923895,33.83562541243532,1.0465801356710773,0.03522224673325339,0.9065769521638156,True,True,1
22,191003,2.9014093018579534,35.72595606098211,36.64128312120752,41.4578200342403,36.94780186698638,35.20878834129688,1.0447162262629783,0.044493571998683125,0.8647135975041486,True,True,1
23,164245,2.4949449526115273,33.97304826105954,35.11233827513775,40.41278577734482,39.52702365368809,33.520175120130666,1.0410814580075691,0.023200436306562853,0.9645097880471808,True,True,1
24,180728,2.7453280854551196,35.07348691198918,36.149102518702136,37.617425080784386,40.08418175379576,34.634001786281985,1.0385533434905363,0.019587957447641486,0.9649689384936405,True,True,1
25,186959,2.839979380774444,35.47202014263535,35.46861076492707,42.76452591209838,38.1453366780952,35.063105549377596,1.0353963508023922,0.026775144084086093,0.9602527964566571,True,True,1
26,166007,2.5217104127868843,34.0941026189682,35.17868523616474,37.79341834982862,35.845807706903926,33.60977338247546,1.043857075647266,0.019559991220145262,0.9634368922180645,True,True,1
27,183564,2.788408020220904,35.2559943424822,42.07296092915822,36.99944433549062,36.12789000021791,34.9912153171111,1.0228732551874258,0.05736306329810047,0.8200783090219778,True,True,1
28,166293,2.526054863189922,34.11367070749552,35.711076232914195,43.47377219726627,39.47301449850565,33.736617599112634,1.0339052568457376,0.03336093632874945,0.9261128880801409,True,True,1
29,165429,2.512930369664662,34.054487207632036,34.72247913001952,36.58323510388142,36.432868481342446,33.71024525727579,1.0309492773058577,0.02814999385659771,0.9407407412313972,True,True,1
30,158048,2.4008101304170397,33.54028884609127,33.73572585543632,40.02735244988864,37.91587998582709,33.17983322205714,1.0329464300428355,0.03203460408223265,0.9125982865536086,True,True,1
31,190553,2.8945736281468806,35.6978774055937,36.820354442071235,44.98922084669357,35.94965180291047,35.01301576584716,1.0598358923757132,0.05307658752100702,0.8626958672820494,True,True,1
32,189603,2.880142761423504,35.638454746701704,36.84012911188114,39.42510930734218,41.2706655485409,35.00475954320435,1.055298447537106,0.04807902248961715,0.869579356576754,True,True,1
33,187188,2.843457979174079,35.486497074827284,40.81356176677992,38.56014808641579,40.983663482701886,35.03010190340548,1.039597419308224,0.033892123283359964,0.9428633767885584,True,True,1
34,168518,2.5598534720946717,34.26514407983596,36.76976940148827,40.30049608943852,35.98956194590489,33.82754072806402,1.0393131208696949,0.025006908341499115,0.9668247362425691,True,True,1
35,174798,2.655249096329202,34.68560574040114,36.188388883168,41.05245483357933,36.65973294888958,34.20094889232817,1.04311786456461,0.037709614242148366,0.93056209344747,True,True,1
36,182844,2.7774709422831876,35.20983863828334,36.84658506705169,37.29384612018989,36.869790641202336,34.78377277930078,1.0371989011108713,0.01905551924518972,0.9865955178556375,True,True,1
37,190524,2.8941331069521667,35.696066376699946,42.83595242594109,40.008182696143265,37.691319728748084,35.45687804954428,1.0203745090654945,0.03969193673014904,0.9065009935805364,True,True,1
38,216049,3.281867710230253,37.2238437943151,37.79150563066712,39.72377562497397,50.74889492661387,36.75618252465484,1.0386577183125736,0.09305283335937542,0.7260449987322128,True,True,1
39,181806,2.761703321589646,35.143083751160795,37.21957471150567,41.416663916482406,34.97094155308406,34.74139811500896,1.0350890791758227,0.0286705497859767,0.9469459940753016,True,True,1
40,175452,2.665183608789295,34.728810189524246,35.98885165173381,36.26041880400337,37.37734537081367,34.429122753710395,1.02634138795595,0.03501509645572933,0.9101727361763376,True,True,1
41,173766,2.6395726179518078,34.617210178621114,37.89824246400332,37.57733388580044,38.05423960958991,34.23056915503862,1.0342697766230105,0.027538721559754648,0.939146381010182,True,True,1
42,164705,2.5019325301828466,34.00473473650845,36.877653987432076,38.538210740414684,35.431893385143134,33.70347063505626,1.0270564145641596,0.03227592165590725,0.9065014491532581,True,True,1
43,193408,2.9379421802471324,35.875277980329976,37.909936507279944,41.112146343481136,36.33466040701522,35.42559002681814,1.0385670687632784,0.03812524644281286,0.9137506385213859,True,True,1
44,176102,2.675057359705289,34.77164414113463,37.008585933152375,35.226442629839525,39.33775879887792,34.477712500973254,1.025794455445419,0.03317902075818523,0.935552152645673,True,True,1
45,178406,2.710056009105983,34.92263050201303,34.99880609396545,37.82916493839893,40.28279878479423,34.571835408022665,1.0307504585241647,0.028281640516839932,0.9297334806746799,True,True,1
46,172816,2.625141751228431,34.55400935376103,35.76777034533839,40.19013864456995,35.71721368391815,34.114506493795254,1.03914956507846,0.029865989868112446,0.9108905314146057,True,True,1
47,175690,2.6687989206631513,34.7445062626858,37.24893847117081,43.663970630087086,37.80761568672093,34.18640467005501,1.049779641341524,0.04081578626851523,0.9103986891072346,True,True,1
48,180573,2.7429735756213054,35.063457207364934,38.97473597935461,38.99075166276243,36.04920447685977,34.5989971726938,1.0408153061418912,0.031341510355595514,0.919403096863426,True,True,1
49,196887,2.990789533226739,36.08910768361825,37.03855511029169,40.76987307440309,37.8813938959911,35.63703172618568,1.0385415135646756,0.021204785932253858,0.9548241472087555,True,True,1
50,166181,2.524353539955166,34.106010354569825,37.57731028216222,39.89305034871616,37.326625787544906,33.67552696245972,1.038842138438513,0.025016166170807923,0.94654422872471,True,True,1
51,189388,2.876876828428214,35.624978930036306,39.67164234270387,41.72947071620166,39.38892115656747,35.312305426894305,1.0267994607950723,0.06444118182535477,0.8051389126116983,True,True,1
52,202644,3.0782405855704003,36.437483885966415,37.237337399577584,40.30101063934782,41.38598231381141,36.24653957381897,1.0158871960520355,0.07055553473328215,0.7725960665586978,True,True,1
53,171872,2.6108020268212027,34.49097784626382,36.2452930087507,38.40794312046174,38.012724585738226,34.227348231360686,1.02328536086477,0.03230814609134668,0.9031914662233309,True,True,1
54,168403,2.558106577701842,34.25734790323465,36.05932198357512,36.2942049725955,36.49828090948498,33.86188258954577,1.0354470997992171,0.01907333059058836,0.9662813046730571,True,True,1
55,179067,2.720096854268248,34.96570717074241,37.765127019495495,43.09723176241295,37.89759698883658,34.51665586005973,1.0395390563903457,0.02716237660600058,0.9481592067331676,True,True,1
56,203267,3.08770419606373,36.474786296288464,40.057353136515026,44.62744075526278,36.465200942602586,35.90453902392893,1.0484077014213478,0.051945749263344596,0.8496135741214703,True,True,1
57,177439,2.695366905820188,34.85942003068071,36.614831012347906,39.27856333725956,37.39463703019066,34.40935985734454,1.0397542215805762,0.022831628381137344,0.94843848465558,True,True,1
58,179056,2.7199297600219774,34.964991180535996,36.97547136091502,37.34956103118577,36.74189638995622,34.93866705725912,1.002262017764948,0.042358041160059166,0.8622162068012749,True,True,1
59,159547,2.423580519067925,33.645992546900594,38.316464740797386,36.561727892094495,36.32548402665046,33.241508617811064,1.036950098047638,0.02954113794109055,0.9670590790126112,True,True,1
60,169934,2.5813630587055147,34.36084934051776,35.79392587710523,37.476785104805394,39.67994633210541,34.14483675404285,1.0190994067654855,0.031009847452070617,0.9229170638631314,True,True,1
61,174520,2.651026169014361,34.667207904416564,35.63240889296356,37.91907517763007,36.64571395828558,34.259268016995094,1.036149343616995,0.024760375105349158,0.9336895023761116,True,True,1
62,170764,2.5939710791059385,34.41670082484542,35.935642172823314,34.4486015787871,40.52522779977044,33.98755951363,1.0383595623898751,0.02728956356420872,0.9483571341075513,True,True,1
63,159739,2.42649707318465,33.659483745839054,37.78730929829284,36.2495508297911,38.30078440455994,33.25874108285774,1.0365850320364085,0.026101272912373307,0.9648790282946841,True,True,1
64,163029,2.4764734432056055,33.88899984083786,33.86667402732029,36.730636880555,36.91977500935416,33.432570512198716,1.0415184018974062,0.028121468195824267,0.9426457084087653,True,True,1
65,176101,2.6750421693192643,34.7715783237675,36.259799773993336,41.28023123094133,36.39378538452365,34.22752748851087,1.0484473566471852,0.03156040389245113,0.9112513151444704,True,True,1
66,165304,2.511031571411586,34.04590772939489,36.40530174708416,38.16470865798771,36.568594831341045,33.63559049665362,1.0370449573837748,0.026741574106300278,0.9309405853470032,True,True,1
67,162269,2.4649287498269046,33.83625714690255,40.26550973999963,35.1838675286099,35.76909945830688,33.587905698451806,1.0223466421736453,0.04584201520192561,0.891379798798021,True,True,1
68,178724,2.7148865518618077,34.94336748161728,37.89190595555158,39.40672769186008,39.631297419484795,34.50967181726081,1.0381778978762024,0.02763793320319725,0.9313173459791754,True,True,1
69,174270,2.6472285725082094,34.65064639537781,36.47076949561026,41.081821311757615,36.66625925288346,34.226734614303936,1.0376182926960207,0.019391361599699956,0.9750334005040674,True,True,1
70,209562,3.1833276760886293,36.8474955512195,43.070738015479904,35.44888386253233,38.13883242190855,36.48811976063383,1.0298393242431316,0.08247473996084292,0.7477862141834322,True,True,1
71,163962,2.490646073366564,33.95352478511617,37.16806943072175,35.389218233493125,35.67547358534294,33.54191449232295,1.0372681802537496,0.01754415805580905,0.9778415295054292,True,True,1
72,188288,2.8601674038011464,35.555872841086355,39.095284882732834,37.11520649218219,38.22109215669612,35.12483317750759,1.0372685786058233,0.04562736476603522,0.8709609491725953,True,True,1
73,176590,2.682470268085297,34.80373333271159,40.264431734526305,36.41416274987259,35.23773146837307,35.16804422062716,0.9692433874531051,0.07392745907386745,0.7723710923716346,True,True,1
74,195683,2.972500308453113,36.01539338956628,37.06831968029926,39.244247073072266,37.613487119473845,35.58076877120126,1.0370949187646914,0.028398060557715724,0.9678481086834149,True,True,1
75,177279,2.6929364440562513,34.84893908700978,38.06715403403675,36.92144585653123,37.8413461267268,34.4792078598276,1.0325161305541093,0.019902205837006335,0.9502147539162,True,True,1
76,194691,2.957431445516703,35.95443116482948,37.664052267439175,41.73171846669851,39.226302191678094,35.43215954435921,1.044875143840038,0.04947182788910422,0.8437091118263179,True,True,1
77,170820,2.5948217407233165,34.42046259470017,37.75763376653788,40.11444795691371,35.473908207469854,33.998429679322086,1.0377041016502409,0.019122602375276163,0.9563080724547462,True,True,1
78,177262,2.6926782074938327,34.84782511618341,37.87260665004344,42.268314698017626,36.7948347643601,34.4461323820832,1.0353939828452585,0.02708828139745353,0.938519489969263,True,True,1
79,170031,2.582836526149902,34.36738593397339,36.41739447512512,37.85879045585805,34.65128711823138,34.10526305539694,1.0232347691560573,0.03430328266889642,0.8921278202232947,True,True,1
80,166942,2.5359134237198915,34.15799214130406,36.662224005942186,36.429987660385045,36.89067460555163,33.81785549474139,1.030478204947429,0.03159290145071868,0.9053504788004502,True,True,1
81,172562,2.621283393178181,34.53707222252833,36.15966435252257,35.88509057614075,37.71442727831156,34.09250032990683,1.0396328558307286,0.024253943986905512,0.9527566882111765,True,True,1
82,187617,2.8499746547786353,35.51358586980668,38.42650186283759,39.54951843383062,38.418746702057916,35.11111041864051,1.034784426966348,0.02816060247307212,0.9194037322441464,True,True,1
83,166164,2.524095303392748,34.10484732159566,36.36125755277918,40.98377506559784,33.939144459690425,33.456303770375655,1.0592889764435445,0.04968103448833771,0.8608931665255353,True,True,1
84,173817,2.6403473276390628,34.62059654309169,37.32889188054103,40.46907379600384,35.68887968380538,34.24963372288933,1.0328466531159246,0.03258530750730564,0.898208991168137,True,True,1
85,160956,2.4449837729765957,33.74474783358735,34.88160118293198,35.51366211883993,36.26580556176843,33.4232224143821,1.0291379763093496,0.024399371132459498,0.9400920644378609,True,True,1
86,168458,2.5589420489331953,34.261076952107246,35.0233530019352,40.047982286385924,35.921084187156445,33.80431236364049,1.0410862549920428,0.024608225594840022,0.9313175143840625,True,True,1
87,167505,2.5444656110517454,34.196347521520906,36.99060923554521,35.27687531715471,41.69728067818871,33.839615756419995,1.0319600781761746,0.028411922370642263,0.9368704127932737,True,True,1
