Label	Zpos	Ypos	Xpos	Zdisp	Ydisp	Xdisp	Fzz	Fzy	Fzx	Fyz	Fyy	Fyx	Fxz	Fxy	Fxx	PSCC	error	iterations	returnStatus	deltaPhiNorm	LabelDilate
96.0000000	667.2521973	401.2989197	314.7410278	22.8783755	-18.8246138	-7.8268447	0.9994921	-0.0313030	-0.0059701	0.0313999	0.9993641	0.0168952	0.0054374	-0.0170741	0.9998394	0.0000000	82.2224426	14.0000000	2.0000000	0.0007430	2.0000000
97.0000000	459.8226624	213.3332367	463.4203186	3.1272891	18.9681440	-3.8020221	0.8539140	-0.1078942	0.5091069	0.1998291	0.9712577	-0.1293320	-0.4805198	0.2121727	0.8509309	0.0000000	358.7728882	100.0000000	1.0000000	0.0076268	2.0000000
98.0000000	925.9492798	285.9086914	282.9468689	26.5870320	-10.6273713	-5.7093406	0.9992670	-0.0380516	0.0041785	0.0378856	0.9986889	0.0344274	-0.0054830	-0.0342439	0.9993985	0.0000000	79.7789307	11.0000000	2.0000000	0.0007429	2.0000000
99.0000000	922.2860718	124.7933960	304.6813660	32.0286240	-10.1215689	-2.8083844	0.9994603	-0.0328357	-0.0009793	0.0328466	0.9993506	0.0148120	0.0004923	-0.0148361	0.9998898	0.0000000	80.1109543	10.0000000	2.0000000	0.0009275	2.0000000
100.0000000	1129.9600830	121.1008072	304.5668640	32.0903540	-3.0213193	-2.6908854	0.9994999	-0.0310428	0.0060315	0.0310810	0.9994968	-0.0063384	-0.0058317	0.0065227	0.9999617	0.0000000	76.8913956	11.0000000	2.0000000	0.0006730	2.0000000
101.0000000	522.9985962	442.9907532	419.9354553	21.7969453	-21.7771906	-8.7511063	0.9988950	-0.0458046	-0.0105268	0.0460148	0.9987268	0.0206762	0.0095664	-0.0211378	0.9997308	0.0000000	77.0725861	10.0000000	2.0000000	0.0007071	2.0000000
102.0000000	850.2827148	178.0695953	430.5475159	30.2395541	-10.2938547	-3.8118679	0.9992583	-0.0332510	-0.0194236	0.0334887	0.9993666	0.0120409	0.0190109	-0.0126824	0.9997388	0.0000000	79.7443542	11.0000000	2.0000000	0.0009672	2.0000000
103.0000000	713.1353149	449.6334534	391.3143921	21.5367068	-16.1752580	-8.7258777	0.9988811	-0.0456214	-0.0124601	0.0458772	0.9987246	0.0210814	0.0114825	-0.0216295	0.9997001	0.0000000	75.5042267	12.0000000	2.0000000	0.0007676	2.0000000
104.0000000	546.6375122	207.0627289	298.8594055	29.4841197	-22.9819608	-4.2491255	0.9995705	-0.0288129	-0.0053489	0.0288959	0.9994522	0.0161361	0.0048810	-0.0162837	0.9998555	0.0000000	83.3678360	11.0000000	2.0000000	0.0006552	2.0000000
105.0000000	741.6524048	340.0809326	416.2461243	25.0740168	-14.4227718	-6.7903053	0.9994932	-0.0316930	0.0029848	0.0316063	0.9991718	0.0256291	-0.0037946	-0.0255218	0.9996671	0.0000000	79.8490982	12.0000000	2.0000000	0.0007747	2.0000000
106.0000000	886.9102173	242.5433502	324.9844666	28.0913022	-11.1322294	-4.9030862	0.9991006	-0.0417922	-0.0071664	0.0419598	0.9988040	0.0251001	0.0061089	-0.0253782	0.9996593	0.0000000	83.4263382	13.0000000	2.0000000	0.0008902	2.0000000
107.0000000	231.6655273	450.5483398	244.3619080	22.5981731	-34.1084183	-9.0313251	0.9984609	-0.0414742	0.0368204	0.0390218	0.9971225	0.0649925	-0.0394100	-0.0634557	0.9972062	0.0000000	83.0007858	11.0000000	2.0000000	0.0006284	2.0000000
108.0000000	859.6290894	438.2412109	394.7388306	21.5370132	-11.0268096	-8.3959321	0.9987162	-0.0504429	-0.0046414	0.0505399	0.9984354	0.0239249	0.0034273	-0.0241288	0.9997030	0.0000000	78.5009995	10.0000000	2.0000000	0.0009800	2.0000000
109.0000000	343.6715698	171.5884705	418.6286926	-2.1328978	37.5884627	-13.5756921	0.7342432	0.2492312	0.6314830	-0.1551810	0.9671629	-0.2012826	-0.6609128	0.0497962	0.7488088	0.0000000	2163.2663574	100.0000000	1.0000000	0.0533107	2.0000000
110.0000000	756.4755859	268.8335571	403.0901184	27.2714196	-14.0601199	-5.4550538	0.9995131	-0.0258327	-0.0174981	0.0263241	0.9992483	0.0284587	0.0167498	-0.0289055	0.9994418	0.0000000	87.7685318	12.0000000	2.0000000	0.0007266	2.0000000
111.0000000	1171.3471680	191.9319916	343.3254700	29.6850762	-0.9972491	-3.8739542	0.9995525	-0.0283675	0.0094875	0.0282239	0.9994901	0.0149321	-0.0099063	-0.0146577	0.9998435	0.0000000	79.8113480	10.0000000	2.0000000	0.0006911	2.0000000
112.0000000	908.9883423	403.7348328	292.8760986	22.6757961	-11.0155048	-7.7718200	0.9996627	-0.0214393	-0.0146588	0.0215550	0.9997374	0.0077813	0.0144881	-0.0080946	0.9998623	0.0000000	83.1061325	12.0000000	2.0000000	0.0009945	2.0000000
113.0000000	1052.4559326	391.3229980	232.8387146	23.0342095	-7.3136960	-7.4886878	0.9995532	-0.0296461	-0.0038075	0.0297066	0.9994147	0.0169641	0.0033024	-0.0170697	0.9998488	0.0000000	80.7318192	14.0000000	2.0000000	0.0008207	2.0000000
114.0000000	1115.8088379	361.8614197	452.4956665	23.7808990	-1.1719035	-6.8851502	0.9998273	-0.0182241	-0.0036477	0.0182770	0.9997197	0.0150498	0.0033724	-0.0151138	0.9998801	0.0000000	75.5982437	9.0000000	2.0000000	0.0009802	2.0000000
115.0000000	634.6822510	174.2274475	207.7926331	30.6117665	-21.4243403	-3.6724233	0.9994946	-0.0314738	0.0044699	0.0313372	0.9991195	0.0278978	-0.0053441	-0.0277436	0.9996008	0.0000000	85.2607346	10.0000000	2.0000000	0.0007784	2.0000000
116.0000000	845.3048096	455.4457703	260.1847534	21.0431149	-14.0128558	-8.8420959	0.9991286	-0.0387419	-0.0155258	0.0391445	0.9988815	0.0265222	0.0144810	-0.0271069	0.9995276	0.0000000	83.7150803	12.0000000	2.0000000	0.0009594	2.0000000
