Label	Zpos	Ypos	Xpos	Zdisp	Ydisp	Xdisp	Fzz	Fzy	Fzx	Fyz	Fyy	Fyx	Fxz	Fxy	Fxx	PSCC	error	iterations	returnStatus	deltaPhiNorm	LabelDilate
0.0000000	0.0000000	0.0000000	0.0000000	-36.6627413	-42.1837684	-40.8150497	0.9880960	0.0000000	0.0000000	0.0000000	1.1219081	0.0000000	0.0000000	0.0000000	1.1219081	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
1.0000000	378.9659424	262.0888062	347.3396912	-37.6532719	-9.2645994	-31.1515272	0.8643731	-0.4944180	0.0917055	0.4322504	0.6373683	-0.6379037	0.2569410	0.5910266	0.7646365	0.0000000	887.6951904	115.0000000	2.0000000	0.0009662	2.0000000
2.0000000	839.6148071	303.6098022	402.5119019	-50.8069885	6.5874782	15.6298693	0.7307923	-0.1333065	0.6694565	-0.4932814	0.5747687	0.6529276	-0.4718221	-0.8073849	0.3542789	0.0000000	212.1585388	300.0000000	1.0000000	0.0033024	2.0000000
3.0000000	1150.8417969	377.7777710	250.5036163	-107.4002722	-44.9368983	39.4471573	0.9859582	0.0823818	-0.1452572	-0.0823214	0.9965850	0.0064373	0.1452915	0.0056108	0.9893730	0.0000000	5094.8925781	300.0000000	1.0000000	0.0944414	2.0000000
4.0000000	978.5566406	213.3173065	229.5618896	-40.1807442	8.4623900	-26.4561308	0.7684482	0.4117950	-0.4898083	-0.4386276	0.8962874	0.0653809	0.4659326	0.1646016	0.8693751	0.0000000	333.2689514	100.0000000	2.0000000	0.0009795	2.0000000
5.0000000	799.8093872	151.5731049	194.9718170	-81.7088974	-0.6689774	-14.0412114	0.9912210	-0.0609230	0.1173427	0.0908901	0.9585293	-0.2701121	-0.0960204	0.2784061	0.9556517	0.0000000	160.3602753	87.0000000	2.0000000	0.0009360	2.0000000
6.0000000	1038.4439697	117.1205215	314.4341431	-26.2635593	-20.4711513	-38.5640860	0.2935093	-0.7663642	-0.5714351	0.9493743	0.1636533	0.2681531	-0.1119857	-0.6212113	0.7756003	0.0000000	865.7155762	300.0000000	1.0000000	0.0598169	2.0000000
7.0000000	908.7097778	145.7655334	355.5343628	-40.7145831	-43.1932348	-30.3890110	-0.8804037	-0.3366022	-0.3340484	-0.2678816	0.9342564	-0.2353814	0.3913168	-0.1177453	-0.9126923	0.0000000	196.2510986	300.0000000	1.0000000	0.0240485	2.0000000
8.0000000	340.3460388	216.5200195	404.7324829	-50.7462593	-54.8286332	-8.6295402	0.4294408	0.0407480	0.9021753	0.1087664	0.9893762	-0.0964600	-0.8965213	0.1395502	0.4204465	0.0000000	405.0523682	300.0000000	1.0000000	0.0057265	2.0000000
9.0000000	236.5670929	309.8925781	235.9392548	-36.5161646	-41.9941814	-31.8931477	0.0837854	-0.1160446	-0.9897038	0.1123481	0.9879635	-0.1063295	0.9901303	-0.1022825	0.0958143	0.0000000	346.8356323	141.0000000	2.0000000	0.0009124	2.0000000
10.0000000	356.6170349	369.9944153	376.8840332	-33.3797380	-20.7336567	-33.1524324	0.9617413	-0.1066335	-0.2523549	0.0789881	0.9899528	-0.1172793	0.2623253	0.0928593	0.9605012	0.0000000	392.6014404	86.0000000	2.0000000	0.0009556	2.0000000
11.0000000	589.8840332	115.4873276	317.6132202	-73.0365070	1.4427088	8.1898266	0.9388941	-0.2999340	0.1688709	0.2745105	0.9484583	0.1583379	-0.2076580	-0.1023057	0.9728369	0.0000000	524.7131348	300.0000000	1.0000000	0.0061479	2.0000000
12.0000000	325.9704895	208.8240051	261.7387390	-53.9887459	-44.1997520	-11.8335931	0.6035858	-0.6065062	-0.5175272	0.4867276	0.7944104	-0.3633295	0.6314906	-0.0325943	0.7746982	0.0000000	247.8450623	295.0000000	2.0000000	0.0009978	2.0000000
13.0000000	1044.8243408	241.1193237	129.8938446	-39.2811768	-65.1068700	22.0127755	-0.1441530	0.9422112	-0.3024203	-0.9892647	-0.1446229	0.0209649	-0.0239835	0.3021958	0.9529441	0.0000000	1613.7009277	300.0000000	1.0000000	0.0422117	2.0000000
14.0000000	1088.3393555	237.1003723	383.9133301	-82.0959099	-13.9855575	-9.5998884	0.9956035	-0.0590163	-0.0727375	0.0691738	0.9868426	0.1461393	0.0631558	-0.1505283	0.9865863	0.0000000	327.2235718	300.0000000	1.0000000	0.0021668	2.0000000
15.0000000	522.6162720	263.8453369	483.0242310	-59.4661589	-23.2919476	44.4756175	-0.6022100	0.7972376	-0.0418973	0.3823548	0.3340943	0.8615021	0.7008195	0.5027855	-0.5060226	0.0000000	2177.3583984	300.0000000	1.0000000	0.0461291	2.0000000
16.0000000	1190.2980957	201.6778870	159.1585083	-48.5092441	54.6428499	48.4658643	0.9793670	0.1874644	0.0754815	-0.0715348	-0.0277392	0.9970523	0.1890056	-0.9818796	-0.0137566	0.0000000	7384.7607422	300.0000000	1.0000000	0.0813430	2.0000000
17.0000000	1140.1810303	247.3097992	121.4002380	-110.0530518	37.3303577	13.8924782	-0.4159948	0.7016739	-0.5784479	-0.0365134	0.6226982	0.7816097	0.9086336	0.3462667	-0.2334187	0.0000000	4227.8002930	300.0000000	1.0000000	0.5499222	2.0000000
18.0000000	395.7819824	286.1521606	452.7183838	-44.2885002	-28.0538860	-12.9795049	0.6706665	0.2890817	0.6831092	-0.2329834	0.9564212	-0.1760036	-0.7042196	-0.0411134	0.7087909	0.0000000	103.0240097	73.0000000	2.0000000	0.0009989	2.0000000
19.0000000	740.0198975	302.2555237	476.8255920	-57.1630246	-35.0043666	3.9198013	0.9471900	-0.3118441	-0.0747287	0.3140962	0.8552661	0.4121449	-0.0646121	-0.4138515	0.9080486	0.0000000	114.3327484	15.0000000	2.0000000	0.0009933	2.0000000
20.0000000	236.8450775	180.3411713	200.8474121	-34.4889553	-43.9527161	11.0745938	0.0526696	0.6017136	-0.7969735	-0.9808655	0.1809618	0.0718034	0.1874269	0.7779419	0.5997313	0.0000000	948.7658081	300.0000000	1.0000000	0.0063498	2.0000000
21.0000000	1122.4261475	238.4370117	453.7352905	-102.0438899	20.9856250	-36.6684273	-0.3637756	0.0273109	0.9310861	0.0063475	0.9996196	-0.0268412	-0.9314650	-0.0038541	-0.3638106	0.0000000	2421.3127441	300.0000000	1.0000000	0.0734458	2.0000000
22.0000000	1089.3287354	256.6452026	306.0125427	-86.8234567	12.0261490	22.3498898	-0.3161355	0.9344813	-0.1637163	0.2316117	0.2433660	0.9418752	0.9200078	0.2598416	-0.2933735	0.0000000	493.6119080	300.0000000	1.0000000	0.0032563	2.0000000
23.0000000	1140.4573975	410.4401245	182.5650330	-106.1077895	-26.0057226	24.1603337	0.4884662	0.1930156	0.8509675	-0.0558065	0.9801422	-0.1902813	-0.8707964	0.0454565	0.4895378	0.0000000	3990.4731445	300.0000000	1.0000000	0.5100368	2.0000000
24.0000000	613.7880859	429.6293640	329.2453308	-65.1910347	-9.1302217	16.8447231	0.8469701	0.2635719	0.4617050	-0.4450721	0.8265269	0.3446216	-0.2907791	-0.4973762	0.8173521	0.0000000	338.9067383	73.0000000	2.0000000	0.0009927	2.0000000
25.0000000	609.6313477	273.7413025	352.1804810	-14.1751346	-26.5523444	-3.2962379	0.9952433	-0.0906309	0.0357312	0.0971343	0.8950906	-0.4351756	0.0074577	0.4365764	0.8996363	0.0000000	81.8065491	300.0000000	1.0000000	0.0044441	2.0000000
26.0000000	1121.4759521	327.1860962	299.1694336	-107.0046787	-33.4550769	36.7936767	-0.1992810	-0.0096957	-0.9798944	-0.0009432	0.9999525	-0.0097024	0.9799419	-0.0010093	-0.1992806	0.0000000	1982.7385254	300.0000000	1.0000000	0.0378214	2.0000000
27.0000000	342.7125549	338.9218140	447.9922485	-15.2457631	38.2008403	29.4639860	0.4919636	0.2617365	-0.8303408	0.0191464	0.9502564	0.3108797	0.8704052	-0.1688396	0.4624802	0.0000000	228.2521362	88.0000000	2.0000000	0.0009922	2.0000000
28.0000000	1117.8914795	183.2238770	152.8626709	-102.7223906	-0.4096224	21.3761958	0.9806572	-0.0067763	-0.1956159	0.0067628	0.9999769	-0.0007370	0.1956164	-0.0006001	0.9806803	0.0000000	1920.7159424	300.0000000	1.0000000	0.0489227	2.0000000
29.0000000	969.6328125	452.7323914	267.8730164	-44.5306738	-21.2362249	28.4491306	0.6882171	0.1139901	-0.7164938	-0.2045068	0.9780128	-0.0408395	0.6960849	0.1746343	0.6963970	0.0000000	668.7216187	300.0000000	1.0000000	0.0222647	2.0000000
30.0000000	802.3283081	155.9439240	270.1949768	-52.1136907	-46.6639002	-33.8739334	0.3236795	-0.8295317	-0.4550920	0.5753551	0.5544018	-0.6013361	0.7511312	-0.0671993	0.6567238	0.0000000	90.1132965	300.0000000	1.0000000	0.0074976	2.0000000
31.0000000	388.1677246	245.9219971	227.4175262	-3.0565379	-6.4010553	-17.4051735	0.9790684	-0.0538671	0.1962737	0.1075597	0.9556186	-0.2742699	-0.1727887	0.2896401	0.9414099	0.0000000	202.0165863	48.0000000	2.0000000	0.0009397	2.0000000
32.0000000	453.3259888	183.7859039	320.2123718	-75.0844126	-26.3844658	6.0453001	0.9560682	0.2922971	-0.0222715	-0.2545061	0.7899528	-0.5578541	-0.1454658	0.5390148	0.8296401	0.0000000	589.7210693	300.0000000	1.0000000	0.0030203	2.0000000
