b1_a,b1_b,b3_a,b3_b,gap1_vox,gap3_vox,opening_vox,axis_dip_deg,z_mid,r_bond1_vox,connected1,outcome,crack_frac3,neck_severed3,q_crack3
160,178,175,185,1.0,56.29182703139992,55.29182703139992,56.91664135187215,783.1753997141295,25.26284468935556,True,separated,,,
160,186,175,203,1.0,1.0,0.0,34.06628461538787,791.9421454500382,27.54724611757329,True,survived,0.0,0.0415274463007159,
160,187,175,194,1.0,3.47213595499958,2.47213595499958,35.10482861202932,793.1572819732132,27.817464537818594,True,survived,0.4920906370243694,0.4726492670718627,0.356789172325331
161,165,166,181,5.414213562373095,15.024024130276402,9.609810567903306,89.8370463991811,765.1997904166427,19.405169294686,True,separated,,,
161,174,166,180,1.8284271247461903,1.0,-0.8284271247461903,62.83000869951665,781.9272842978739,30.93796741472617,True,survived,0.0,0.0,
162,173,189,179,3.7320508075688767,1.0,-2.7320508075688767,64.1965821101141,780.1291322911384,23.43934434990072,True,survived,0.0,0.0,
161,175,166,182,1.0,4.841619252963779,3.8416192529637794,56.55923941964209,785.1948310738624,24.68289128436487,True,survived,0.0,0.0,
161,192,166,197,1.0,1.0,0.0,6.531558218924063,799.968179338633,26.044545829360477,True,survived,0.0,0.0,
162,166,189,177,1.0,33.3943083006291,32.3943083006291,82.34366537987673,768.6854100318715,24.45617051255864,True,separated,,,
163,190,186,193,1.0,5.324555320336759,4.324555320336759,29.06902637370192,794.6335748589256,29.34870613865861,True,survived,0.0,0.0,
165,184,181,204,1.0,1.0,0.0,39.64412321738987,791.762262293018,29.918011296689148,True,survived,0.0,0.0,
166,170,177,171,1.0,1.0,0.0,87.24432235256995,774.7669020203447,31.091914131171983,True,survived,0.0,0.0057675244010647,
166,174,177,180,1.0,1.0,0.0,67.85127039066116,785.8395942642148,27.92595962810029,True,survived,0.0,0.0,
170,173,171,179,2.146264369941973,1.414213562373095,-0.7320508075688781,74.50006883356771,786.2106242796117,26.64862765839992,True,survived,0.0,0.0,
170,188,171,196,1.0,1.0,0.0,50.034525428056,799.3118764836145,29.98177977677484,True,survived,0.0,0.1962025316455696,
170,195,171,215,1.0,25.0134763085153,24.0134763085153,14.916491335747624,808.1350629801518,29.5702089500036,True,separated,,,
173,195,179,215,1.0,32.98227042066222,31.982270420662218,50.84425221963375,817.9463277524501,27.26267749578444,True,separated,,,
173,199,179,207,1.0,1.0,0.0,5.862627158065414,829.8511872398719,29.467768315727287,True,survived,0.0,0.0160071142730102,
174,192,180,197,1.0,16.836017381689558,15.836017381689558,57.581520526494565,816.5856390358128,28.20383671724989,True,separated,,,
174,193,180,199,1.0,22.28792924475168,21.28792924475168,57.12531084932402,817.479073035683,27.408234736913396,True,separated,,,
174,201,180,212,1.0,1.0,0.0,4.226503160881715,833.5721123550474,26.47486297182116,True,survived,0.0,0.0,
175,190,182,193,1.0,1.0,0.0,73.77964117631888,814.8724083998536,23.000674573530667,True,survived,0.0,0.0,
175,192,182,197,1.0,26.32884316092489,25.32884316092489,65.05548790239324,819.8531858118013,23.72952145870468,True,separated,,,
175,196,182,200,1.0,43.42564079843936,42.42564079843936,64.11006637909229,819.907010680058,25.060435060880707,True,separated,,,
175,205,182,209,1.0,29.812022510866775,28.812022510866775,28.290623058414173,835.4981314220431,22.834000822655877,True,separated,,,
178,186,185,203,1.0,77.59287214707177,76.59287214707177,75.00094205629185,811.2825084467779,27.186679747971468,True,separated,,,
178,187,185,194,6.894954260780955,1.0,-5.894954260780955,74.86101593587708,812.4976449699531,23.809869955405706,True,survived,0.0,0.0,
180,185,188,198,1.0,39.5287514326453,38.5287514326453,83.32824890014028,815.8131213419433,27.81174254566965,True,separated,,,
178,184,185,204,2.146264369941973,1.0,-1.146264369941973,77.05565257941451,810.475265532157,25.731003930322743,True,survived,0.0,0.0,
179,181,195,192,1.0,1.0,0.0,87.97381732405441,815.954988120303,29.790064831759068,True,survived,0.0,0.0,
179,184,195,204,1.0,1.0,0.0,86.82725918604558,816.5882794675547,32.03484154879717,True,survived,0.0,0.0,
179,187,195,194,1.0,16.360284838852365,15.360284838852365,83.62372301861356,818.6106589053506,28.14169498849121,True,separated,,,
179,212,195,227,1.0,1.0,0.0,30.26335595721268,846.40892391516,25.619425936405687,True,survived,0.0,0.0,
180,193,188,199,1.0,3.685557720282968,2.685557720282968,70.26919428558423,823.9651363944432,25.32576594419877,True,survived,0.0,0.0,
180,211,188,219,1.0,20.041991585347837,19.041991585347837,16.330780132565337,846.2027065888817,24.527651434398777,True,separated,,,
181,200,192,228,4.65685424949238,40.98477176179517,36.32791751230279,55.82733822896397,838.4875681308232,26.28178938007886,True,separated,,,
181,210,192,218,1.0,1.0,0.0,31.7306962541066,846.6759449854815,29.364970316209902,True,survived,0.0,0.0,
181,212,192,227,1.0,8.797958971132712,7.7979589711327115,27.84090111020591,847.6221214537985,27.33264171047791,True,survived,0.0,0.0,
184,187,204,194,10.181782043891005,44.870121196093905,34.6883391522029,87.06513476218898,820.4571477912408,20.760336844397603,True,separated,,,
