bead_a,bead_b,r_a_vox,r_b_vox,gap_vox,gap_um,dsum_min,z_mid,axis_dip_deg,lens_vox,lens_mm3,binder_vox,pore_vox,crack_vox,binder_frac,pore_frac,crack_frac,connected,bond_area_vox,r_bond_vox,r_bond_over_R,neck_binder_vox,neck_crack_vox,neck_severed,q_crack_med,q_binder_med,q_pore_med,dq_paired,cls
3,5,37.24439280902589,38.13321072031255,1.0,24.7660229,2.0,106.69922526744408,89.27658370032454,7055,0.1071681734036002,5694,852,509,0.8070871722182849,0.1207654145995747,0.0721474131821403,True,2252.0,26.77375326109316,0.7103901426283017,2252,290,0.1140833988985051,0.4026997478492771,0.3090169943749474,0.3726822671238252,0.0936827534743297,cohesive
3,23,37.24439280902589,37.67459673536332,1.0,24.7660229,2.0,109.03762470419382,87.40557183969933,1724,0.0261882255064219,1393,331,0,0.8080046403712297,0.1919953596287703,0.0,True,42.0,3.656366395715726,0.0976085347106648,4120,21,0.0050712388312001,,0.3090169943749474,0.4045372666182638,,intact
3,24,37.24439280902589,36.80178141121733,1.0,24.7660229,2.0,110.06995189531824,85.57363416408809,5637,0.0856282060207079,5244,357,36,0.9302820649281532,0.0633315593400745,0.0063863757317722,True,657.0,14.461313744703505,0.3906025908020506,1988,316,0.1371527777777778,0.4303377327107742,0.3090169943749474,0.3726822671238252,0.1213207383358268,intact
3,29,37.24439280902589,34.79735966025942,1.0,24.7660229,2.0,118.69396989547728,70.36999017321641,3373,0.0512371720609984,3243,130,0,0.961458642158316,0.0385413578416839,0.0,True,1873.0,24.41709271846753,0.6778594879095328,2848,430,0.1311775472849298,,0.3090169943749474,0.4,,intact
3,36,37.24439280902589,34.82769584542937,1.0,24.7660229,2.0,124.19717154269532,62.22996623506191,2805,0.0426090327990217,2624,176,5,0.9354723707664884,0.0627450980392156,0.0017825311942959,True,1636.0,22.820056393372077,0.6332564192160792,1746,424,0.1953917050691244,0.3244997998398398,0.3090169943749474,0.4105458806138031,0.0154828054648924,intact
4,6,37.09769995995954,36.723705390442255,1.0,24.7660229,2.0,109.91784585404068,84.8338094042121,6446,0.0979172283146147,5519,601,326,0.8561898852001241,0.0932361154204157,0.0505739993794601,True,915.0,17.06615205188822,0.4623632392496937,1439,1125,0.4387675507020281,0.4026997478492771,0.3090169943749474,0.3827822185373187,0.0936827534743297,cohesive
4,28,37.09769995995954,35.44670454025257,1.0,24.7660229,2.0,121.46867498549923,76.89646049379618,2883,0.0437938829089411,2138,678,67,0.7415886229621922,0.2351716961498439,0.0232396808879639,True,1056.0,18.333991376950163,0.5054556999471008,1853,447,0.1943478260869565,0.4142135623730951,0.2612038749637414,0.3874258867227931,0.1530096874093536,intact
4,31,37.09769995995954,34.96785496544553,1.0,24.7660229,2.0,123.62156834600592,73.25003182975341,2983,0.0453129215114017,2563,419,1,0.8592021454911163,0.1404626215219577,0.0003352329869259,True,647.0,14.350836085779552,0.3982717152635284,1973,234,0.1060262800181241,0.4014916240907943,0.2898979485566356,0.414213562373095,0.1115936755341587,intact
4,40,37.09769995995954,34.93919597971827,10.489125293076055,259.77391720929086,11.489125293076055,131.8191372454555,62.6172481514394,8718,0.1324297853625212,4763,1802,2153,0.546340903877036,0.2066987841247992,0.2469603119981647,True,1072.0,18.47236308621676,0.5128583858384218,1333,1697,0.5600660066006601,0.355989949685296,0.1988988169400271,0.2612038749637414,0.1570911327452689,cohesive
5,8,38.13321072031255,36.47364979022552,1.0,24.7660229,2.0,106.26068006797476,89.99606433068527,3040,0.0461787735148043,3040,0,0,1.0,0.0,0.0,True,599.0,13.808244704671576,0.3701601866150416,897,1217,0.575685903500473,,0.3266316347104093,,,intact
5,9,38.13321072031255,39.40902479129053,1.0,24.7660229,2.0,106.93489249904012,89.08313407743971,2375,0.0360771668084409,2345,30,0,0.9873684210526316,0.0126315789473684,0.0,True,2745.0,29.55944244356624,0.7624088278740195,2746,154,0.053103448275862,,0.3279344228724749,0.4270509831248423,,intact
5,36,38.13321072031255,34.82769584542937,7.0670198723450905,175.0219759932536,8.06701987234509,123.76149821628616,63.75329675196189,7116,0.1080947869511012,3150,3199,767,0.4426644182124789,0.4495503091624508,0.1077852726250702,True,25.0,2.8209479177387813,0.0773276553299662,1298,699,0.3500250375563345,0.3660254037844386,0.1482675827043134,0.3273531727209286,0.2177578210801252,cohesive
6,42,36.723705390442255,34.02591793592998,1.0,24.7660229,2.0,129.8753512787753,49.00782766091077,2728,0.041439373075127,2708,20,0,0.9926686217008798,0.0073313782991202,0.0,True,2933.0,30.55491607216518,0.8637478091215701,2940,19,0.0064210882054748,,0.3090169943749474,0.4176890859898589,,intact
6,47,36.723705390442255,34.84507264758768,1.0,24.7660229,2.0,137.58471586402996,29.33926410016461,3334,0.0506447470060387,3135,188,11,0.9403119376124776,0.0563887222555488,0.0032993401319736,True,1929.0,24.7794223187009,0.692464591348303,1929,657,0.254060324825986,0.4457990551962238,0.3090169943749474,0.4013498739246386,0.1367820608212764,intact
7,10,34.97774443322708,35.078467278507375,1.0,24.7660229,2.0,108.27162616142164,89.73945963255895,2659,0.0403912364394292,1992,660,7,0.7491538172245205,0.2482136141406543,0.0026325686348251,True,2303.0,27.075222397632672,0.7729570793533947,2393,128,0.0507735025783419,0.3008613653919205,0.2612038749637414,0.4068781988545112,0.039657490428179,intact
7,31,34.97774443322708,34.96785496544553,11.24744871391589,278.5545724154165,12.24744871391589,121.24326200310556,71.36136524257425,9366,0.1422731555064663,3340,5343,683,0.3566090113175315,0.5704676489429853,0.0729233397394832,True,15.0,2.1850968611841584,0.0624798952319972,2600,227,0.0802971347718429,0.3949890143851358,0.1211067164972725,0.3196684171708515,0.2738822978878633,cohesive
7,42,34.97774443322708,34.02591793592998,4.855156433186538,120.24291540738012,5.855156433186538,130.7670649754095,53.45763317853578,5147,0.0781849168686506,3105,2042,0,0.6032640373032835,0.3967359626967165,0.0,True,170.0,7.356132180109627,0.2132099058961727,908,6,0.0065645514223194,,0.1975496259559987,0.3726822671238252,,intact
7,46,34.97774443322708,36.16379990987199,1.0,24.7660229,2.0,138.41106655704507,27.089118609807773,3309,0.0502649873554235,3098,211,0,0.9362345119371412,0.0637654880628588,0.0,True,4622.0,38.35659387825619,1.0783177180768324,4623,15,0.0032341526520051,,0.3090169943749474,0.424807680927192,,intact
8,11,36.47364979022552,35.41932301255836,1.0,24.7660229,2.0,105.5173915280826,88.82306560258708,4938,0.0750101261895078,4114,472,352,0.8331308221952207,0.0955852571891454,0.0712839206156338,True,506.0,12.69113085619237,0.3530562268166754,1555,910,0.3691683569979716,0.4,0.3090169943749474,0.3483314773547883,0.0909830056250526,cohesive
8,39,36.47364979022552,33.88151483207091,1.0,24.7660229,2.0,127.9458767406402,52.83425212372238,2505,0.0380519169916397,2262,232,11,0.902994011976048,0.0926147704590818,0.0043912175648702,True,1921.0,24.727985994800747,0.7029472854637921,2120,570,0.2118959107806691,0.4068781988545112,0.304845440523399,0.3874258867227931,0.1020327583311121,intact
11,12,35.41932301255836,35.23011075637036,1.0,24.7660229,2.0,107.89326467456505,84.71398766320108,5434,0.0825445576577128,5085,282,67,0.9357747515642252,0.0518954729481045,0.0123297754876702,True,515.0,12.80349918517013,0.3624515725645079,2428,534,0.1802835921674544,0.4270509831248423,0.3090169943749474,0.3761785115301142,0.1180339887498949,intact
11,13,35.41932301255836,37.24760512981909,1.0,24.7660229,2.0,106.55094706575927,87.271238129232,3280,0.0498244661607099,3216,64,0,0.9804878048780488,0.0195121951219512,0.0,True,561.0,13.36307771993812,0.3677898064923187,1174,744,0.3879040667361835,,0.3333333333333333,0.3288130902060995,,intact
11,34,35.41932301255836,34.90213017205192,1.0,24.7660229,2.0,122.13345913064556,60.8741177714703,2748,0.0417431807956192,2249,424,75,0.8184133915574964,0.1542940320232896,0.0272925764192139,True,947.0,17.362012044001403,0.4937899106954476,1153,775,0.4019709543568465,0.439607805437114,0.2898979485566356,0.3851040526300559,0.1497098568804783,intact
11,39,35.41932301255836,33.88151483207091,1.0,24.7660229,2.0,127.2054600738082,49.4750680135451,2475,0.0375962054109015,2094,352,29,0.8460606060606061,0.1422222222222222,0.0117171717171717,True,1136.0,19.015783725757565,0.5487894321967787,1219,1048,0.4622849580943979,0.4068781988545112,0.2898979485566356,0.4,0.1169802502978755,intact
10,35,35.078467278507375,35.57631849947663,1.0,24.7660229,2.0,124.76540452962006,62.039390276620665,2687,0.0408165672481182,1966,721,0,0.731671008559732,0.2683289914402679,0.0,True,2062.0,25.619425936405687,0.7252000173607118,2530,0,0.0,,0.2708131845707603,0.392280956059262,,intact
10,42,35.078467278507375,34.02591793592998,1.0,24.7660229,2.0,130.6074379290566,48.55805542612946,2402,0.0364873072311052,1925,477,0,0.8014154870940883,0.1985845129059117,0.0,True,429.0,11.685672474138842,0.3382035000492981,599,132,0.1805745554035567,,0.2898979485566356,0.4026997478492771,,intact
10,50,35.078467278507375,34.813978881549595,9.770329614269007,241.9722069675344,10.770329614269007,140.82909201790122,36.87906231655392,7131,0.1083226427414703,6171,960,0,0.8653765250315524,0.1346234749684476,0.0,True,2343.0,27.309340221408164,0.7814675754478101,2343,0,0.0,,0.2474401533514073,0.3476237157987755,,intact
10,57,35.078467278507375,33.795964914823415,5.0990195135927845,126.28243404118577,6.0990195135927845,142.4849190949207,23.73911678847769,4761,0.0723214278631525,2047,2714,0,0.429951690821256,0.5700483091787439,0.0,True,416.0,11.507254783503184,0.334151713982985,698,0,0.0,,0.144590581855871,0.3483314773547883,,intact
8,40,36.47364979022552,34.93919597971827,1.0,24.7660229,2.0,128.35410839612516,52.27618753941232,2915,0.0442799752617285,2586,268,61,0.8871355060034305,0.0919382504288164,0.020926243567753,True,1658.0,22.9729795910919,0.6433850757075069,1749,923,0.3454341317365269,0.4068781988545112,0.2958163163244892,0.3822173168384947,0.1110618825300219,intact
8,47,36.47364979022552,34.84507264758768,1.0,24.7660229,2.0,137.38970705423418,33.18862913693609,2673,0.0406039018437737,2217,433,23,0.8294051627384961,0.1619902731013842,0.0086045641601197,True,1029.0,18.09809031039244,0.5075270473660877,1263,787,0.3839024390243902,0.4211646096066227,0.2817290466902531,0.3740666961489728,0.1394355629163695,intact
9,22,39.40902479129053,38.20122160174227,1.0,24.7660229,2.0,108.14875583684152,89.11462350169595,7018,0.1066061291206898,6800,204,14,0.968937019093759,0.0290681105728127,0.0019948703334283,True,2531.0,28.38383909782421,0.7314456638646175,2532,369,0.1271975180972078,0.3705127018922193,0.3090169943749474,0.4211646096066227,0.0614957075172719,intact
9,39,39.40902479129053,33.88151483207091,1.0,24.7660229,2.0,128.62008917170556,53.74256305330791,3507,0.0532726837882956,3501,6,0,0.998289136013687,0.001710863986313,0.0,True,3369.0,32.747305332701664,0.8936298054561854,3369,406,0.1075496688741721,,0.3090169943749474,0.4330795208354938,,intact
9,41,39.40902479129053,34.09273338064717,1.0,24.7660229,2.0,129.68021533746554,52.67827501780986,3270,0.0496725623004639,3263,7,0,0.9978593272171252,0.0021406727828746,0.0,True,3600.0,33.851375012865375,0.9211038172360216,3607,115,0.0308973670069854,,0.3090169943749474,0.3483314773547882,,intact
9,43,39.40902479129053,37.35963203068548,1.0,24.7660229,2.0,132.8718870736143,53.276796659719565,2876,0.0436875502067688,2773,101,2,0.9641863699582752,0.0351182197496523,0.0006954102920723,True,1878.0,24.449661884229787,0.6369699014254672,1894,323,0.1456923770861524,0.3804957364717741,0.304845440523399,0.4014916240907943,0.075650295948375,intact
9,51,39.40902479129053,34.26751612520607,2.6502815398728847,65.63693330793913,3.6502815398728847,140.6919259831156,37.29130482283508,3813,0.0579209419118253,3807,6,0,0.998426435877262,0.001573564122738,0.0,True,3079.0,31.30616775588944,0.8498272955395983,3079,0,0.0,,0.2817290466902531,0.4328604589666005,,intact
10,12,35.078467278507375,35.23011075637036,1.0,24.7660229,2.0,109.56077680147408,87.68003813026347,4750,0.0721543336168818,4390,360,0,0.9242105263157896,0.0757894736842105,0.0,True,1951.0,24.920324796129275,0.7088843351025286,1975,113,0.0541187739463601,,0.3090169943749474,0.4,,intact
12,14,35.23011075637036,35.01834971071699,1.0,24.7660229,2.0,110.0110593144657,88.31126635775655,5200,0.0789900073279548,4685,387,128,0.9009615384615384,0.0744230769230769,0.0246153846153846,True,2264.0,26.84499175488981,0.7642869772916141,2333,193,0.0764053840063341,0.4,0.3090169943749474,0.3816524151396708,0.0909830056250526,intact
12,34,35.23011075637036,34.90213017205192,1.0,24.7660229,2.0,125.24974894395994,66.27306073337331,2504,0.0380367266056151,2209,288,7,0.8821884984025559,0.1150159744408945,0.0027955271565495,True,1171.0,19.30649830293466,0.5505741167643304,1211,289,0.1926666666666666,0.4305008740430604,0.2898979485566356,0.4,0.1406029254864247,intact
12,42,35.23011075637036,34.02591793592998,1.0,24.7660229,2.0,132.05621561546195,52.751281682648745,2563,0.0389329593810669,2475,88,0,0.965665236051502,0.0343347639484978,0.0,True,2396.0,27.616489409343156,0.7975187122565538,2404,72,0.0290791599353796,,0.3090169943749474,0.4142135623730951,,intact
13,18,37.24760512981909,33.71362074945597,1.0,24.7660229,2.0,109.75982679377104,87.62366449495786,4573,0.0694656352905264,4486,83,4,0.9809752897441504,0.0181500109337415,0.000874699322108,True,43.0,3.69963851016596,0.1042721138008546,2617,51,0.0191154422788605,0.370221574459877,0.3090169943749474,0.4449944320643648,0.0612045800849296,intact
15,35,33.45547115641716,35.57631849947663,1.0,24.7660229,2.0,122.90983276388944,56.97944076801488,2993,0.0454648253716478,2955,38,0,0.9873037086535248,0.0126962913464751,0.0,True,1848.0,24.2535908613064,0.7026788956857263,2433,0,0.0,,0.3090169943749474,0.4258327418248415,,intact
15,38,33.45547115641716,35.7197201741682,1.0,24.7660229,2.0,124.18902409463816,53.429746192503536,2511,0.0381430593077874,2370,141,0,0.9438470728793308,0.056152927120669,0.0,True,893.0,16.859736900738547,0.4874503872397422,1468,0,0.0,,0.3090169943749474,0.4,,intact
16,18,36.9867542275546,33.71362074945597,1.0,24.7660229,2.0,110.120976834641,88.28877042664091,4946,0.0751316492777047,4874,72,0,0.9854427820460978,0.0145572179539021,0.0,True,14.0,2.111004122822376,0.0597169144720605,3084,188,0.0574572127139364,,0.3090169943749474,0.3816524151396708,,intact
16,20,36.9867542275546,33.017634004979385,1.0,24.7660229,2.0,108.2879556507741,88.68822858812668,2861,0.0434596944163997,2331,524,6,0.8147500873820342,0.1831527437958755,0.0020971688220901,True,495.0,12.552425807826008,0.3586182559336293,1614,244,0.131324004305705,0.4399284426270617,0.2817290466902531,0.4026997478492771,0.1581993959368086,intact
14,16,35.01834971071699,36.9867542275546,1.0,24.7660229,2.0,109.02989174652988,89.97424031885568,3825,0.0581032265441206,3495,330,0,0.9137254901960784,0.0862745098039215,0.0,True,9.0,1.692568750643269,0.0470124660078061,1850,52,0.0273396424815983,,0.303832434700687,0.393529818721632,,intact
14,34,35.01834971071699,34.90213017205192,1.0,24.7660229,2.0,124.2512537705462,62.23483440157723,3200,0.0486092352787414,2490,707,3,0.778125,0.2209375,0.0009375,True,613.0,13.968677826861914,0.3995589804384146,975,338,0.2574257425742574,0.4,0.2742918851774317,0.4045372666182638,0.1257081148225682,intact
14,38,35.01834971071699,35.7197201741682,1.0,24.7660229,2.0,126.4948783733604,61.66315320043335,2544,0.0386443420465994,1508,1036,0,0.5927672955974843,0.4072327044025157,0.0,True,229.0,8.537737635702333,0.2413901778659249,833,0,0.0,,0.2474827647932052,0.3779872043216927,,intact
14,60,35.01834971071699,35.0719343007914,4.841619252963779,119.90765329198184,5.841619252963779,146.30733517394373,9.44164668803274,5241,0.0796128131549637,1467,3774,0,0.2799084144247281,0.7200915855752719,0.0,False,5.0,1.2615662610100802,0.0359983207031359,149,0,0.0,,0.125,0.3333333333333333,,intact
13,21,37.24760512981909,36.21223040014279,1.0,24.7660229,2.0,110.37970722071329,86.67003696138666,3911,0.0594095997422368,3906,5,0,0.998721554589619,0.0012784454103809,0.0,True,365.0,10.77882685903636,0.2934617748943918,1464,259,0.1503192106790481,,0.3090169943749474,0.4014916240907943,,intact
13,34,37.24760512981909,34.90213017205192,7.246211251235321,179.4598337863316,8.246211251235321,123.90743133515416,67.10582582540172,6968,0.1058466098194594,2562,3725,681,0.3676808266360505,0.5345866819747417,0.0977324913892078,True,6.0,1.381976597885342,0.0383085701452186,106,717,0.8712029161603888,0.3837430868261572,0.1188184905017715,0.339714227381436,0.2649245963243857,cohesive
13,41,37.24760512981909,34.09273338064717,1.0,24.7660229,2.0,130.03955844407682,52.40639327676633,2860,0.0434445040303751,2719,141,0,0.9506993006993008,0.0493006993006993,0.0,True,2158.0,26.20902009584907,0.7347601831747398,2162,411,0.1597357170617955,,0.3090169943749474,0.4,,intact
13,53,37.24760512981909,33.92990104192052,1.0,24.7660229,2.0,142.42387022063696,24.560806184040697,3170,0.0481535236980032,3059,83,28,0.9649842271293376,0.0261829652996845,0.0088328075709779,True,1990.0,25.16816786152189,0.7071944274303524,1991,336,0.1443919209282337,0.4068781988545112,0.3090169943749474,0.3740666961489728,0.0978612044795638,intact
16,34,36.9867542275546,34.90213017205192,1.0,24.7660229,2.0,124.26858137602412,62.77855912843757,2966,0.0450546849489834,2331,609,26,0.7859069453809845,0.2053270397842211,0.0087660148347943,True,404.0,11.340070282773889,0.3154888374602724,724,818,0.5304798962386511,0.4211646096066227,0.2742918851774317,0.4014916240907943,0.1468727244291909,intact
16,49,36.9867542275546,35.096307372848145,1.0,24.7660229,2.0,143.23927559346626,16.49224569531039,2940,0.0446597349123437,2238,627,75,0.7612244897959184,0.2132653061224489,0.0255102040816326,True,949.0,17.38033607236688,0.4822307955984425,1142,1060,0.4813805631244323,0.420449861343358,0.2708131845707603,0.39564392373896,0.1496366767725976,intact
17,18,35.54812880887022,33.71362074945597,1.0,24.7660229,2.0,110.05577334469722,88.15746893065779,2489,0.037808870815246,1925,564,0,0.7734029730815588,0.2265970269184411,0.0,True,2051.0,25.550999521798648,0.7378098209974274,2056,0,0.0,,0.2898979485566356,0.3726822671238252,,intact
17,32,35.54812880887022,36.44281747824723,1.0,24.7660229,2.0,122.49431301918546,66.41158446997359,3489,0.0529992568398527,3386,103,0,0.9704786471768416,0.0295213528231584,0.0,True,2848.0,30.10891156869401,0.8364638366778046,3000,0,0.0,,0.3090169943749474,0.3874258867227931,,intact
17,33,35.54812880887022,34.862890454021304,1.0,24.7660229,2.0,122.28066296383037,68.21776515209447,2817,0.042791317431317,2772,45,0,0.9840255591054312,0.0159744408945686,0.0,True,2523.0,28.33894569036936,0.804957689493489,3193,0,0.0,,0.3090169943749474,0.4142135623730951,,intact
18,21,33.71362074945597,36.21223040014279,1.0,24.7660229,2.0,111.81461474421644,88.93291721902034,4666,0.0708783411908148,4585,81,0,0.9826403771967424,0.0173596228032576,0.0,True,2196.0,26.438769072322643,0.756194415589158,2198,34,0.0152329749103942,,0.3133921657949117,0.4142135623730951,,intact
18,33,33.71362074945597,34.862890454021304,1.0,24.7660229,2.0,123.41962393640736,70.17994609893465,2292,0.0348163647683985,2280,12,0,0.9947643979057592,0.0052356020942408,0.0,True,3691.0,34.27654868717636,0.9996585736323756,3691,75,0.0199150292087095,,0.3090169943749474,0.4176890859898589,,intact
19,20,32.80974959005393,33.017634004979385,1.0,24.7660229,2.0,106.09354148117802,87.51426438995122,2747,0.0417279904095946,2733,14,0,0.9949035311248636,0.0050964688751365,0.0,True,2588.0,28.701672171559103,0.8720283445603827,2588,0,0.0,,0.3244997998398398,0.4377476530537126,,intact
19,38,32.80974959005393,35.7197201741682,1.0,24.7660229,2.0,124.31779180924224,53.86461449890911,2582,0.0392215767155345,2442,140,0,0.9457784663051898,0.0542215336948102,0.0,True,1439.0,21.402054252301923,0.6246087800164333,1876,0,0.0,,0.3090169943749474,0.424807680927192,,intact
20,33,33.017634004979385,34.862890454021304,1.0,24.7660229,2.0,121.58660275254044,65.46402229009746,2884,0.0438090732949657,2741,143,0,0.9504160887656034,0.0495839112343966,0.0,True,3585.0,33.78077769929061,0.9953010224514084,3613,0,0.0,,0.3164309725825327,0.4211646096066227,,intact
21,25,36.21223040014279,36.105291799426446,1.0,24.7660229,2.0,112.945809811679,89.19649469660213,4592,0.0697542526249939,3772,644,176,0.8214285714285714,0.1402439024390244,0.0383275261324041,True,1519.0,21.98892260009976,0.6081215708530109,1605,713,0.3075927523727351,0.4278112058481355,0.3090169943749474,0.3451409985003952,0.118794211473188,intact
21,32,36.21223040014279,36.44281747824723,8.449489742783179,209.26025646308327,9.44948974278318,124.25315441870468,73.36805442123631,7533,0.1144291779233622,5591,1942,0,0.7422009823443515,0.2577990176556485,0.0,True,2464.0,28.00563442518059,0.7709205414620719,2466,161,0.0612866387514274,,0.2330240281039237,0.3327061724851381,,intact
21,41,36.21223040014279,34.09273338064717,4.766114533138578,118.03770167173282,5.766114533138578,132.0943463945222,58.357909696351925,4911,0.0745999857668435,4694,217,0,0.9558134799429852,0.0441865200570148,0.0,True,2301.0,27.06346334283368,0.7698876974666323,2305,17,0.0073212747631352,,0.2708131845707603,0.3844998779892558,,intact
21,48,36.21223040014279,34.59774233335765,1.0,24.7660229,2.0,140.52233540904467,39.11290974716648,2731,0.0414849442332009,2451,280,0,0.8974734529476383,0.1025265470523617,0.0,True,1090.0,18.626802622574058,0.5261067587944898,1310,121,0.0845562543675751,,0.2958163163244892,0.4068781988545112,,intact
21,54,36.21223040014279,34.73837461149509,1.0,24.7660229,2.0,147.17774235485217,18.031542868173016,2914,0.0442647848757039,2914,0,0,1.0,0.0,0.0,True,1924.0,24.747287144606645,0.6975919977158024,1924,0,0.0,,0.3090169943749474,,,intact
22,26,38.20122160174227,39.11050665364151,1.0,24.7660229,2.0,110.72237369435516,87.09883536012465,6885,0.1045858077794171,5982,834,69,0.8688453159041394,0.1211328976034858,0.0100217864923747,True,15.0,2.1850968611841584,0.0565269179849693,1829,172,0.0859570214892553,0.4026997478492771,0.303832434700687,0.394586871230296,0.0988673131485901,intact
25,48,36.105291799426446,34.59774233335765,1.0,24.7660229,2.0,141.03365004956498,40.14371932712717,2830,0.0429887924496369,2629,194,7,0.9289752650176678,0.0685512367491166,0.0024734982332155,True,1523.0,22.01785540550926,0.6228263235254811,1535,280,0.1542699724517906,0.4211646096066227,0.303832434700687,0.414213562373095,0.1173321749059356,intact
25,58,36.105291799426446,35.463353618126746,3.47213595499958,85.99099857343296,4.47213595499958,149.29794645279674,26.56523228987864,3959,0.0601387382714179,3959,0,0,1.0,0.0,0.0,True,2070.0,25.669076033243712,0.7173274241389517,2070,11,0.0052859202306583,,0.2801868778094689,,,intact
26,36,39.11050665364151,34.82769584542937,1.7320508075688772,42.89600996421431,2.732050807568877,127.00645663180502,69.94380184596234,3209,0.0487459487529629,3024,185,0,0.9423496416329076,0.0576503583670925,0.0,True,2220.0,26.582850624566497,0.7190559068541202,2257,133,0.0556485355648535,,0.2775563351996301,0.3874258867227931,,intact
27,43,34.83543558143796,37.35963203068548,1.0,24.7660229,2.0,138.76592934400506,55.13268627623898,3228,0.0490345660874304,2557,669,2,0.7921313506815365,0.2072490706319702,0.0006195786864931,True,1561.0,22.290844136840068,0.6175170929016999,1667,220,0.1165871754107048,0.4953687816160207,0.2742918851774317,0.4045372666182638,0.2210768964385889,intact
