bead_a,bead_b,r_a_vox,r_b_vox,gap_vox,gap_um,dsum_min,z_mid,axis_dip_deg,lens_vox,lens_mm3,binder_vox,pore_vox,crack_vox,binder_frac,pore_frac,crack_frac,connected,bond_area_vox,r_bond_vox,r_bond_over_R,neck_binder_vox,neck_crack_vox,neck_severed,q_crack_med,q_binder_med,q_pore_med,dq_paired
2,56,38.543430979275755,37.09365194976826,1.0,24.7660229,2.0,950.7050328354827,12.51676053503412,3441,0.05227011831067165,3429,12,0,0.9965126416739319,0.0034873583260680036,0.0,True,2792.0,29.811427376513585,0.7882754390324654,2792,0,0.0,,0.29339977411634566,0.3622977887103629,
2,83,38.543430979275755,36.25344909682559,1.0,24.7660229,2.0,989.5557879846879,88.65473169718993,3651,0.05546009937583906,3632,19,0,0.9947959463160778,0.005204053683922213,0.0,True,2629.0,28.928129749038145,0.7735116683905935,2629,0,0.0,,0.3090169943749474,0.38742588672279316,
2,122,38.543430979275755,36.28659844428666,1.0,24.7660229,2.0,1011.6040481611143,52.300509200419995,3771,0.057282945698791866,3702,69,0,0.9817024661893397,0.018297533810660304,0.0,True,2810.0,29.907369997651948,0.7993413935030403,2816,0,0.0,,0.30383243470068705,0.4068781988545112,
2,131,38.543430979275755,35.960955140849016,1.0,24.7660229,2.0,1002.5314661828875,68.25840808686372,3667,0.05570314555223277,3662,5,0,0.998636487592037,0.0013635124079629125,0.0,True,3703.0,34.33222259829062,0.92161614600612,3705,0,0.0,,0.3090169943749474,0.42857142857142855,
3,105,38.73197023492791,37.39130520626982,4.841619252963779,119.90765329198184,5.841619252963779,830.777180760148,27.894520463527677,6442,0.09785646677051636,6004,438,0,0.9320086929524992,0.06799130704750078,0.0,True,1785.0,23.8365926012521,0.6262629258423054,1785,0,0.0,,0.26533119314590375,0.3544642953362821,
3,170,38.73197023492791,35.828349443106994,1.0,24.7660229,2.0,881.2964993272109,68.04828053669937,3515,0.05339420687649255,3445,70,0,0.9800853485064012,0.01991465149359886,0.0,True,2999.0,30.89678540989642,0.8287728792825565,3000,0,0.0,,0.30484544052339907,0.4075925878904119,
3,179,38.73197023492791,35.25580227766334,2.6502815398728847,65.63693330793913,3.6502815398728847,834.4014153087592,33.21840443399349,4025,0.06114130374904197,3877,148,0,0.9632298136645963,0.03677018633540373,0.0,True,2672.0,29.163744887841286,0.7883395836218261,2673,0,0.0,,0.2791745113185196,0.2973757003746574,
3,233,38.73197023492791,36.12066853023524,1.0,24.7660229,2.0,873.3470600958924,80.9282037831985,3093,0.046983863974108524,3089,4,0,0.9987067571936631,0.0012932428063368898,0.0,True,2464.0,28.00563442518059,0.7482871649466706,2464,0,0.0,,0.29339977411634566,0.41421356237309503,
2,154,38.543430979275755,35.21863036534267,1.0,24.7660229,2.0,967.6906117210826,55.5646425962917,3465,0.05263468757526221,3457,8,0,0.9976911976911977,0.002308802308802309,0.0,True,3246.0,32.1439557390279,0.8715579568431647,3246,0,0.0,,0.3090169943749474,0.3163227624533933,
2,213,38.543430979275755,35.106641157358276,1.0,24.7660229,2.0,968.3035197335087,56.45725208252242,3738,0.05678166295997984,3736,2,0,0.9994649545211343,0.0005350454788657035,0.0,True,3915.0,35.30132015108699,0.9586228262097758,3923,0,0.0,,0.3090169943749474,0.358057775935326,
2,218,38.543430979275755,34.997246725747026,1.0,24.7660229,2.0,1012.5129425136853,50.69525592885811,3256,0.04945989689611941,3256,0,0,1.0,0.0,0.0,True,2948.0,30.632948674096244,0.8330885607817573,2948,0,0.0,,0.3008613653919205,,
2,248,38.543430979275755,35.02834040358182,1.0,24.7660229,2.0,976.5041978971617,70.89884541701586,3523,0.0535157299646894,3519,4,0,0.9988646040306557,0.0011353959693443088,0.0,True,2184.0,26.366433043273013,0.7167540633503481,2190,0,0.0,,0.3090169943749474,0.316389931697937,
1,17,38.27958397131192,37.63677086594052,1.0,24.7660229,2.0,295.42460959852815,12.1921712662481,3531,0.053637253052886254,3531,0,0,1.0,0.0,0.0,True,2041.0,25.48863428473791,0.671492574673265,2042,0,0.0,,0.2989350844248255,,
1,54,38.27958397131192,36.88672269875191,1.0,24.7660229,2.0,306.8718807547541,46.69009787086633,3818,0.05799689384194838,3815,3,0,0.999214248297538,0.000785751702462022,0.0,True,2502.0,28.22076071320269,0.7508885819566828,2502,0,0.0,,0.29581631632448924,0.32449979983983984,
1,99,38.27958397131192,36.45234214668732,1.414213562373095,35.02444547122265,2.414213562373095,318.0135763408412,66.49563152925191,3756,0.057055089908422764,3690,66,0,0.9824281150159745,0.01757188498402556,0.0,True,2506.0,28.243310265912164,0.755856612642819,2506,0,0.0,,0.28989794855663564,0.375,
1,117,38.27958397131192,35.99961955951228,7.79385036540706,193.0226766288446,8.79385036540706,342.8413203282778,77.11971105536493,7067,0.10735045803589555,7037,30,0,0.9957549172208858,0.004245082779114193,0.0,True,2688.0,29.25093116572581,0.7875940983558697,2688,0,0.0,,0.26675650430010106,0.45368768417606564,
