bead_a,bead_b,r_a_vox,r_b_vox,gap_vox,gap_um,dsum_min,z_mid,axis_dip_deg,lens_vox,lens_mm3,binder_vox,pore_vox,crack_vox,binder_frac,pore_frac,crack_frac,connected,bond_area_vox,r_bond_vox,r_bond_over_R,neck_binder_vox,neck_crack_vox,neck_severed,q_crack_med,q_binder_med,q_pore_med,dq_paired
1,132,38.490220059424374,35.819606419941806,1.0,24.7660229,2.0,1100.3302346617456,67.72597955611715,3569,0.05421448772182131,3541,28,0,0.9921546651723172,0.007845334827682824,0.0,True,3444.0,33.109805919349256,0.8911286027169758,3444,0,0.0,,0.3090169943749474,0.37623908211854823,
1,140,38.490220059424374,36.073398267952776,1.0,24.7660229,2.0,1109.0205376574438,52.384117931173876,3681,0.05591581095657726,3212,469,0,0.8725889703884814,0.12741102961151862,0.0,True,2650.0,29.043436408025915,0.7790243300830314,2650,0,0.0,,0.28989794855663564,0.3816524151396708,
1,190,38.490220059424374,34.92230425217881,1.7320508075688772,42.89600996421431,2.732050807568877,1110.083549531883,50.501539320182786,4189,0.06363252705707746,3845,344,0,0.9178801623299117,0.08211983767008833,0.0,True,2854.0,30.140610729853144,0.8211299369551656,2854,0,0.0,,0.28989794855663564,0.35317990647697384,
1,193,38.490220059424374,35.11012743690846,1.0,24.7660229,2.0,1065.8321820998403,56.5737825541244,3451,0.05242202217091772,3441,10,0,0.9971022891915386,0.0028977108084613156,0.0,True,3401.0,32.902460742489644,0.8940843857871466,3401,0,0.0,,0.3090169943749474,0.3841630954313926,
1,48,38.490220059424374,37.05428236029674,1.0,24.7660229,2.0,1048.1270225637015,12.079892111074225,3396,0.05158655093956435,3383,13,0,0.9961719670200235,0.0038280329799764428,0.0,True,2687.0,29.24548963816208,0.7742585814034685,2687,0,0.0,,0.29339977411634566,0.32793442287247493,
1,64,38.490220059424374,36.23521532912807,1.0,24.7660229,2.0,1086.7701452786805,89.00761559446397,3514,0.053379016490467945,3495,19,0,0.9945930563460444,0.005406943653955606,0.0,True,2565.0,28.573849199249008,0.7647690254509076,2565,0,0.0,,0.3090169943749474,0.41421356237309503,
1,91,38.490220059424374,36.47849440247945,7.555641990915946,187.1232025712259,8.555641990915946,1112.0695993188979,52.15384527170346,7625,0.11582669343762608,7560,65,0,0.9914754098360655,0.008524590163934427,0.0,True,1861.0,24.338748903508463,0.6493041551586552,1862,0,0.0,,0.26697807758999403,0.26747889038858924,
1,119,38.490220059424374,35.235752005132206,1.0,24.7660229,2.0,1065.3229137803378,55.890373605179846,3446,0.052346070240794684,3428,18,0,0.9947765525246662,0.00522344747533372,0.0,True,3307.0,32.44458034263651,0.8801397779937608,3307,0,0.0,,0.3090169943749474,0.32336274956412253,
2,76,38.81502087843202,36.259079078491105,8.43650317030929,208.9386307118025,9.43650317030929,939.4630155816442,55.275438917713785,8169,0.12409026343501213,8074,95,0,0.9883706696046027,0.011629330395397234,0.0,True,2412.0,27.70854462932514,0.7381652166386027,2412,0,0.0,,0.26688735915939243,0.27792629762666365,
2,137,38.81502087843202,35.42103559855789,2.6502815398728847,65.63693330793913,3.6502815398728847,931.0074141119352,33.4228432619273,4178,0.06346543281080679,4085,24,75,0.9777405457156534,0.0057443752991862135,0.01795117280995692,True,2752.0,29.597108081327676,0.7973782414075712,2752,179,0.06107130672125555,0.2708131845707603,0.28172904669025317,0.26315362662868846,-0.010915862119492858
