b1_a,b1_b,b3_a,b3_b,gap1_vox,gap3_vox,opening_vox,axis_dip_deg,z_mid,r_bond1_vox,connected1,outcome,crack_frac3,neck_severed3,q_crack3
15,243,18,233,1.0,1.0,0.0,26.78205759857157,807.4998079104407,30.140610729853144,True,survived,0.0,0.0,
15,284,18,260,1.0,1.0,0.0,57.62758974833186,859.5017737192597,30.860706075232656,True,survived,0.0,0.0,
15,100,18,43,4.196152422706632,1.0,-3.196152422706632,62.16983014889261,858.7182762096228,30.450561545780765,True,survived,0.0,0.0,
15,202,18,176,7.152147760599405,6.28538328578604,-0.8667644748133654,70.07628741706444,826.1497316664661,26.129958014972605,True,survived,0.0,0.0,
19,37,42,197,1.0,27.31640023036202,26.31640023036202,49.30664215051669,595.3979459520737,34.27190511217881,True,separated,,,
19,110,42,15,1.0,38.81655278055143,37.81655278055143,88.36980975445609,571.5777052116357,30.58615300252977,True,separated,,,
19,145,42,222,1.0,1.0,0.0,75.53975737642851,561.1906316182315,29.489364337912,True,survived,0.0130671506352087,0.0592438225662399,0.3908262075698354
20,34,12,62,4.766114533138578,62.66582850080582,57.899713967667246,72.99409399952951,856.8549244228523,29.87542335866304,True,separated,,,
20,154,12,48,5.477225575051661,1.0,-4.477225575051661,8.976556387305653,907.725886447025,28.02835705319874,True,survived,0.0,0.0,
20,228,12,19,1.0,4.449489742783178,3.449489742783178,72.99727324651793,879.8837451273566,28.61281229213077,True,survived,0.0,0.0,
20,284,12,260,4.39834563766817,5.0,0.6016543623318302,82.6066866719897,873.7848744503921,23.25528964829852,True,survived,0.019391052900153,0.1187872763419483,0.3648308837104012
20,85,12,63,7.246211251235321,9.259739418689833,2.0135281674545116,48.367589863289176,896.8906816441238,21.08741119717533,True,survived,0.0193340494092373,0.0811940298507462,0.3758241595339118
20,90,12,87,3.898979485566356,4.449489742783178,0.5505102572168217,79.85255144219605,861.6827077914015,22.532293901490505,True,survived,0.034407027818448,0.235378715244487,0.3414215596028701
20,134,12,160,1.0,1.0,0.0,12.022805812100842,832.5906674853793,29.42452872043851,True,survived,0.0,0.0611229566453447,
22,107,138,109,1.0,4.196152422706632,3.196152422706632,74.71142739154318,412.119200382562,26.1055830488326,True,survived,0.021209740769835,0.033203125,0.2479451436122707
22,111,138,217,4.155870949147037,1.0,-3.1558709491470367,72.45658883464301,433.6604882294595,26.898296810314147,True,survived,0.0,0.0,
22,206,138,275,1.0,19.180349781318483,18.180349781318483,48.7717287504043,397.7948025673237,31.77043671542461,True,separated,,,
22,250,138,102,5.572595368400839,4.773112505913769,-0.7994828624870705,54.1576297690022,445.0317003037831,21.049640414216977,True,survived,0.006578947368421,0.0,0.2041350519664496
24,47,8,29,4.449489742783178,4.977725364273731,0.5282356214905528,37.8020546211084,559.8623756614936,23.57475474478788,True,survived,0.0043075941289087,0.3027450980392157,0.2402530733520421
24,53,8,226,1.0,42.10492074385433,41.10492074385433,61.58363653741048,509.9546440590518,33.09538213041849,True,separated,,,
24,70,8,26,1.8284271247461903,1.8284271247461903,0.0,60.34414884192167,508.4661671849947,25.18713169783917,True,survived,0.0005219206680584,0.1473469387755102,0.215739657334066
24,74,8,78,9.36010638213575,13.647035423608472,4.286929041472721,64.70659759561126,509.57928173853225,22.60985796530283,True,separated,,,
24,106,8,56,1.0,1.0,0.0,86.53873635405489,530.1154513544016,28.33894569036936,True,survived,0.0,0.1351351351351351,
24,116,8,101,2.0,6.713293552551451,4.713293552551451,17.3471976512612,491.6900417376879,23.702678100045794,True,survived,0.0,0.0,
24,283,8,268,4.123105625617661,4.55269276785519,0.42958714223752903,20.832529269028328,563.7108699656092,29.34328274285537,True,survived,0.0,0.0245599672533769,
25,116,85,101,2.0,1.0,-1.0,61.458898495507455,437.2354262780922,24.811515872260838,True,survived,0.0005825808330905,0.245771487745944,0.2933997741163456
25,124,85,207,1.0,49.31321663934776,48.31321663934776,79.63099170930815,412.2670272675388,26.081185302335488,True,separated,,,
25,151,85,289,1.0,25.586175686666966,24.586175686666966,28.37153835037725,385.8196215588424,27.558798748031897,True,separated,,,
24,296,8,282,1.414213562373095,2.23606797749979,0.8218544151266949,30.148249827649853,495.5976028484908,27.62801308579265,True,survived,0.0,0.0,
25,38,85,34,5.741657386773941,6.817337799805944,1.0756804130320035,52.8266243696099,443.8836531302095,29.699102589392897,True,survived,0.0,0.0,
25,70,85,26,2.23606797749979,2.449489742783178,0.21342176528338808,25.0337093239606,454.0115517253989,27.65104603109013,True,survived,0.0,0.007255655142979,
25,74,85,78,10.015099296692402,7.613903745752154,-2.4011955509402476,31.430509347694446,455.1246662789365,21.792621462004423,True,survived,0.0,0.0,
25,265,85,83,1.0,1.8284271247461903,0.8284271247461903,82.69968736675756,423.5430114432278,31.43806922507599,True,survived,0.0,0.0842225609756097,
27,38,13,34,1.0,1.0,0.0,77.80144899716036,460.8105401025512,28.523675588636344,True,survived,0.0,0.0,
27,70,13,26,1.0,1.414213562373095,0.4142135623730949,61.72561587970778,470.9384386977406,23.809869955405706,True,survived,0.0,0.0,
27,201,13,158,1.0,1.0,0.0,71.47339242450481,441.0671493853991,25.915899749917973,True,survived,0.0034853325588149,0.1327800829875518,0.3979329887563829
27,273,13,244,1.0,1.7320508075688772,0.7320508075688772,26.48379750413327,485.7625960698192,26.83313180655092,True,survived,0.0382529260633742,0.1240423203210507,0.4142135623730951
27,80,13,33,9.816653826391969,12.247786590409142,2.431132764017173,29.84413885787673,490.2127682829539,20.76800172811617,True,separated,,,
27,152,13,156,1.0,1.0,0.0,82.65241572113007,448.0237949235774,24.247027854594084,True,survived,0.0,0.0983026874115983,
27,176,13,189,6.071067811865476,10.364087933439295,4.293020121573819,47.31346378361364,425.5738489542169,24.79868343495444,True,survived,0.0,0.0925718551698395,
28,63,74,246,1.0,1.0,0.0,85.81104151926566,614.6888254491907,29.20737055903114,True,survived,0.0094431781178769,0.2336790726052471,0.4142135623730951
28,78,74,248,8.126822193908446,1.0,-7.1268221939084455,47.94174330860576,645.5330262988273,29.212819187109325,True,survived,0.0,0.0705467372134038,
28,157,74,164,6.032065437739018,16.810546163192974,10.778480725453957,39.9221544833864,586.7846732962273,20.583256751802555,True,separated,,,
28,163,74,170,1.0,6.483314773547883,5.483314773547883,15.671565222367212,582.6339793717398,29.96053869739811,True,survived,0.1100872938894277,0.0430887372013651,0.2204812092115424
28,193,74,81,8.0,6.032065437739018,-1.9679345622609823,7.055017165452536,657.2400418330238,27.25683903817476,True,survived,0.0108031939877876,0.0762517225539733,0.1886378647726465
28,220,74,25,7.60555127546399,1.0,-6.60555127546399,84.8197075392693,621.0533687137734,23.31680264534386,True,survived,0.0026533018867924,0.1252971137521222,0.3288130902060995
29,33,179,251,1.0,11.091291814404409,10.091291814404409,33.63053172082259,329.006020787812,30.757389059187485,True,survived,0.0,0.0,
29,123,179,266,1.0,57.88183802110445,56.88183802110445,64.63537127569286,344.784748689468,27.99995088693329,True,separated,,,
29,232,179,211,1.0,63.32942967143868,62.32942967143868,85.67788505652531,363.3088655496476,29.305290869122373,True,separated,,,
31,41,166,196,1.0,1.0,0.0,34.448042293566225,995.6834868978806,30.948254353469213,True,survived,0.0,0.0797319932998325,
31,129,166,132,3.0,8.43650317030929,5.43650317030929,87.00386296339848,1029.6757096535082,37.441110276718746,True,survived,0.0,0.0,
31,164,166,17,8.06225774829855,4.0,-4.062257748298549,88.82246641834597,1028.4927379245091,30.684860164772672,True,survived,0.0,0.0,
