Label	Zpos	Ypos	Xpos	Zdisp	Ydisp	Xdisp	Fzz	Fzy	Fzx	Fyz	Fyy	Fyx	Fxz	Fxy	Fxx	PSCC	error	iterations	returnStatus	deltaPhiNorm	LabelDilate
72.0000000	221.0952911	545.1152344	375.2210999	16.9258232	-23.7682630	-29.8707527	0.6943440	-0.5503189	0.4637193	0.4097134	0.8320439	0.3739492	-0.5916261	-0.0696574	0.8031976	0.0000000	874.7890015	300.0000000	1.0000000	0.2900154	2.0000000
73.0000000	225.2644348	371.4141541	389.2377319	76.5184041	-62.4324988	-46.5140548	0.7572965	-0.5402071	-0.3669855	0.5486602	0.2214771	0.8061761	-0.3542231	-0.8118647	0.4641139	0.0000000	981.3324585	300.0000000	1.0000000	0.0022421	2.0000000
74.0000000	223.0683136	261.2442322	210.6134796	51.7204503	-72.4612417	-44.9964477	0.8391583	0.1210555	0.5302441	-0.0731891	0.9911821	-0.1104601	-0.5389403	0.0538854	0.8406186	0.0000000	494.8093567	15.0000000	2.0000000	0.0009226	2.0000000
75.0000000	226.0671539	454.9214478	414.8413391	69.6152542	-67.7208415	7.9950454	0.8192255	-0.5170795	-0.2479887	0.5206133	0.8519211	-0.0564996	0.2404816	-0.0828203	0.9671140	0.0000000	451.7763367	59.0000000	2.0000000	0.0009945	2.0000000
76.0000000	234.6640472	268.7317200	339.2262878	40.3818721	-87.5332428	-12.6362937	0.1784872	-0.1663440	-0.9697794	0.6912047	0.7226516	0.0032610	0.7002702	-0.6708981	0.2439618	0.0000000	420.6201172	300.0000000	1.0000000	0.0012106	2.0000000
77.0000000	237.7576294	457.1144409	484.4739075	18.2944245	-32.4854530	11.7530713	0.7129421	-0.6185709	-0.3302781	0.6817930	0.7215899	0.1202758	0.1639262	-0.3109310	0.9361891	0.0000000	217.9973145	300.0000000	1.0000000	0.0156049	2.0000000
78.0000000	240.8726044	328.2683105	224.7948303	40.8130794	-65.2670944	-55.2099474	-0.7353503	-0.0526125	-0.6756418	-0.6690520	-0.1022867	0.7361432	-0.1078395	0.9933626	0.0400161	0.0000000	465.1385498	134.0000000	2.0000000	0.0009976	2.0000000
79.0000000	235.4173889	389.8587952	503.6512756	7.2239088	-49.8449091	5.5279399	0.9996358	0.0267547	-0.0035324	0.0136484	-0.6141298	-0.7890870	-0.0232811	0.7887514	-0.6142713	0.0000000	1942.7779541	300.0000000	1.0000000	0.0361436	2.0000000
80.0000000	236.6622314	290.4299927	408.8906860	97.2273393	-114.6626627	-64.4716679	-0.2779653	0.1097757	-0.9542980	-0.1245479	0.9809441	0.1491189	0.9524826	0.1603057	-0.2589961	0.0000000	8446.0527344	300.0000000	1.0000000	0.0292026	2.0000000
81.0000000	248.1596680	222.8850861	264.7144165	59.3187004	-89.7465558	-71.6818670	0.9248751	0.3638755	-0.1104567	-0.2797883	0.8478643	0.4503827	0.2575356	-0.3856433	0.8859767	0.0000000	390.0432739	59.0000000	2.0000000	0.0007642	2.0000000
