b1_a,b1_b,b3_a,b3_b,gap1_vox,gap3_vox,opening_vox,axis_dip_deg,z_mid,r_bond1_vox,connected1,outcome,crack_frac3,neck_severed3,q_crack3
8,24,11,43,1.0,1.0,0.0,25.02655248718866,128.7476893949143,25.798952924688752,True,survived,0.0,0.0466158673240699,
8,26,11,47,3.898979485566356,3.2426406871192857,-0.6563387984470705,32.772520556271765,126.7954255660546,23.74293175729344,True,survived,0.0,0.0,
11,12,29,19,1.0,61.90787765208455,60.90787765208455,81.29154165230534,114.50971762261702,26.998696993760284,True,separated,,,
11,29,29,25,1.0,14.44210515465835,13.44210515465835,29.69007066908227,141.1059767852167,29.408297481516325,True,separated,,,
12,29,19,25,1.0,55.010583781209306,54.010583781209306,43.037045220891926,146.51806292282362,26.36039608084854,True,separated,,,
15,28,21,24,1.0,36.13835881641802,35.13835881641802,48.81685087673983,151.03919361638208,25.798952924688752,True,separated,,,
19,28,6,24,1.0,82.55758778997148,81.55758778997148,63.26665249708935,157.71484439428167,26.87461872754702,True,separated,,,
19,35,6,61,10.761483571688906,32.67791821113987,21.916434639450962,41.71605601899884,172.4135324476308,19.963065333312567,True,separated,,,
19,41,6,63,11.696440508742777,77.09425508911664,65.39781458037386,38.35309898100268,172.87932375333924,24.747287144606645,True,separated,,,
23,26,45,47,1.0,1.0,0.0,88.91353179006659,157.31893416014708,28.73492378205923,True,survived,0.0,0.0082953131480713,
23,46,45,58,1.0,1.0,0.0,9.878291513535014,190.8713124156339,37.31336814290423,True,survived,0.0,0.0019561815336463,
24,26,43,47,1.0,13.482032853212608,12.482032853212608,86.82307681719618,159.9279153849914,27.43725352189364,True,separated,,,
24,32,43,27,1.0,5.414213562373095,4.414213562373095,66.05046765056228,176.427551448383,27.47203560244067,True,survived,0.0,0.0219928186714542,
24,34,43,31,4.155870949147037,27.379508361532224,23.223637412385187,66.3958078290066,177.52080432236292,26.17255958188877,True,separated,,,
24,41,43,63,1.0,1.0,0.0,54.0911054788985,182.8572829760972,29.212819187109325,True,survived,0.0,0.0,
24,48,43,50,2.0,1.0,-1.0,19.36882113931429,197.83251040055816,29.763340088933056,True,survived,0.0,0.0,
25,33,54,44,1.0,6.032065437739018,5.032065437739018,66.64775167257797,171.54702173291702,31.534109856442157,True,survived,0.0,0.0,
28,41,24,63,1.0,32.87976783257849,31.879767832578487,63.93779794572129,188.66990737928563,26.85091976462419,True,separated,,,
29,35,25,61,1.0,1.0,0.0,65.80760263361854,188.00856310617485,28.939131129830997,True,survived,0.0,0.0352096363215195,
29,43,25,55,1.0,35.213909023460346,34.213909023460346,54.810076677114935,194.15608391939685,33.771353573650586,True,separated,,,
28,34,24,31,1.0,1.0,0.0,73.85896849114383,183.3334287255514,24.96499062983726,True,survived,0.0,0.1272930648769575,
32,34,27,31,1.0,52.220231240796764,51.220231240796764,88.27751859132779,192.0681765568948,29.96053869739811,True,separated,,,
34,57,31,62,1.0,21.779635231342084,20.779635231342084,2.783835803247615,230.50296895844892,34.25332451709546,True,separated,,,
34,41,31,63,1.0,18.54300137676524,17.54300137676524,81.66402640678854,198.49790808460895,29.2726871606753,True,separated,,,
35,41,61,63,1.0,58.77563236578883,57.77563236578883,89.28768661608711,203.3685954326348,25.50111953372801,True,separated,,,
35,44,61,30,2.6502815398728847,54.97309241765138,52.322810877778494,82.35007135037047,207.75370286481652,35.35988168715967,True,separated,,,
35,64,61,71,1.0,1.0,0.0,28.86559105009989,234.0172954328416,31.43806922507599,True,survived,0.0,0.090032154340836,
32,48,27,50,3.2426406871192857,1.0,-2.2426406871192857,56.15893546320132,212.37988263509004,29.66156646928812,True,survived,0.0,0.0,
32,53,27,69,8.00692826708518,25.32744239473071,17.32051412764553,39.70205503439923,222.78440014421648,28.22076071320269,True,separated,,,
43,65,55,52,1.0,3.2426406871192857,2.2426406871192857,37.703635792582126,242.7152755567037,32.252700786889584,True,survived,0.0450980392156862,0.1016326530612244,0.4239565211505176
46,48,58,50,1.0,1.0,0.0,83.06857546585543,229.4326248271853,31.346811937569694,True,survived,0.0,0.0,
46,59,58,70,1.0,7.3484692283495345,6.3484692283495345,50.529834725089145,247.39559860683056,27.72577095652805,True,survived,0.0,0.0371338912133891,
