bead_a,bead_b,r_a_vox,r_b_vox,gap_vox,gap_um,dsum_min,z_mid,axis_dip_deg,lens_vox,lens_mm3,binder_vox,pore_vox,crack_vox,binder_frac,pore_frac,crack_frac,connected,bond_area_vox,r_bond_vox,r_bond_over_R,neck_binder_vox,neck_crack_vox,neck_severed,q_crack_med,q_binder_med,q_pore_med,dq_paired
2,34,38.24708080178451,37.06830288837944,1.0,24.7660229,2.0,339.17974549994733,70.6320397830251,3386,0.05143464707931829,3357,29,0,0.9914353219137626,0.008564678086237449,0.0,True,2155.0,26.190796183508223,0.6954965878220359,2155,0,0.0,,0.3090169943749474,0.39564392373896,
2,40,38.24708080178451,36.8907577734414,1.0,24.7660229,2.0,376.12465874310317,50.23720910951668,3680,0.05590062057055265,3666,14,0,0.996195652173913,0.0038043478260869567,0.0,True,2936.0,30.570538527078803,0.8137188693942116,2936,0,0.0,,0.3090169943749474,0.4075925878904119,
2,185,38.24708080178451,34.80741191602223,1.0,24.7660229,2.0,370.3912130556513,59.776818537532186,3357,0.05099412588460469,3355,2,0,0.9994042299672327,0.0005957700327673518,0.0,True,2444.0,27.891743614073043,0.7635873599673779,2444,0,0.0,,0.30484544052339907,0.3912478224812742,
2,197,38.24708080178451,34.79223274494799,1.0,24.7660229,2.0,359.97720684991964,77.6396130848608,3156,0.047940858293658746,3155,1,0,0.9996831432192649,0.0003168567807351077,0.0,True,1923.0,24.74085510105561,0.6774668024563444,1927,0,0.0,,0.3008613653919205,0.4270509831248423,
1,105,38.469045005996286,36.57684264942452,1.0,24.7660229,2.0,777.7218265738602,19.491405385001347,3715,0.05643228408141389,3705,10,0,0.9973082099596231,0.0026917900403768506,0.0,True,2342.0,27.30351174194334,0.7276484453701073,2342,0,0.0,,0.3090169943749474,0.40692686358558544,
1,110,38.469045005996286,35.8072597084671,1.0,24.7660229,2.0,785.1333964241389,39.46017197761349,3817,0.05798170345592377,3764,53,0,0.9861147498035107,0.013885250196489389,0.0,True,2661.0,29.103652814295785,0.7836591474542919,2661,0,0.0,,0.3090169943749474,0.40453726661826384,
1,117,38.469045005996286,36.18733253685068,8.288221436384907,205.2662818937795,9.288221436384907,841.2315598732748,49.50553967450291,8354,0.12690048484956437,8321,33,0,0.9960497965046684,0.003950203495331578,0.0,True,2068.0,25.65667251667837,0.6873270137424878,2068,0,0.0,,0.2658626798938589,0.35678917232533097,
1,177,38.469045005996286,35.53962537564978,1.0,24.7660229,2.0,790.548161202543,52.819396218160996,2875,0.04367235982074426,2858,17,0,0.9940869565217392,0.00591304347826087,0.0,True,1785.0,23.8365926012521,0.6441567583455332,1786,0,0.0,,0.2989350844248255,0.3827822185373187,
1,207,38.469045005996286,36.41193290667461,1.0,24.7660229,2.0,801.9911688419559,71.64293225171012,3839,0.05831589194846512,3825,14,0,0.9963532169835895,0.0036467830164105238,0.0,True,2921.0,30.492346212498187,0.814421687923455,2921,0,0.0,,0.30484544052339907,0.40209568597003575,
1,283,38.469045005996286,35.09320605055566,1.7320508075688772,42.89600996421431,2.732050807568877,812.3951470737627,87.87659221472693,4738,0.07197204898458655,4570,168,0,0.964542000844238,0.03545799915576193,0.0,True,2060.0,25.60699837034026,0.6961994230071765,2062,0,0.0,,0.28172904669025317,0.4,
1,300,38.469045005996286,37.253225358335015,6.483314773547883,160.56592214959517,7.483314773547883,812.209187852698,87.8541302233598,7063,0.10728969649179712,6356,707,0,0.8999008919722498,0.10009910802775025,0.0,True,1109.0,18.78844495368959,0.49624621299098864,1109,0,0.0,,0.2588283628687876,0.34551100855020994,
2,11,38.24708080178451,37.36202648420899,4.855156433186538,120.24291540738012,5.855156433186538,326.36182164915914,51.17705820747014,6464,0.0981906552630577,6328,136,0,0.9789603960396039,0.02103960396039604,0.0,True,1923.0,24.74085510105561,0.6544411378241157,1924,0,0.0,,0.26968623182294527,0.380576497183166,
1,50,38.469045005996286,36.78491069754183,1.414213562373095,35.02444547122265,2.414213562373095,821.8387226960114,77.99694204470637,4031,0.06123244606518961,3998,33,0,0.9918134457950881,0.008186554204911933,0.0,True,1959.0,24.97136494134924,0.6636558758379049,1963,0,0.0,,0.28989794855663564,0.4068781988545112,
1,70,38.469045005996286,36.36716229364056,1.0,24.7660229,2.0,849.5317236087707,22.05366551277226,3318,0.05040170082964503,3250,68,0,0.9795057263411694,0.020494273658830622,0.0,True,1835.0,24.168132760874514,0.6458941101626832,1837,0,0.0,,0.2989350844248255,0.4142135623730951,
1,81,38.469045005996286,36.09381173401473,1.8284271247461903,45.2828680424453,2.8284271247461903,844.5743899407055,37.462357960030225,3984,0.06051849792203309,3971,13,0,0.9967369477911646,0.003263052208835341,0.0,True,2201.0,26.468850739889017,0.7099741586399176,2201,0,0.0,,0.2857142857142857,0.44151844011225294,
1,88,38.469045005996286,36.156070638305195,9.348469228349535,231.5244029892499,10.348469228349535,817.0086650968069,85.68469077362043,9464,0.1437618133368778,9312,152,0,0.9839391377852916,0.016060862214708368,0.0,True,1906.0,24.631253379929838,0.6601330709444798,1906,0,0.0,,0.2612038749637415,0.3184963389880135,
2,218,38.24708080178451,35.39729835410642,1.414213562373095,35.02444547122265,2.414213562373095,319.3196289518068,32.2923777545211,3166,0.04809276215390481,3166,0,0,1.0,0.0,0.0,True,1774.0,23.7630330153801,0.6453454639105137,1775,0,0.0,,0.29339977411634566,,
2,245,38.24708080178451,34.842778591540295,2.1462643699419726,53.15443253543696,3.1462643699419726,339.8652445923483,71.4690924775382,4104,0.06234134424498589,4084,20,0,0.9951267056530214,0.004873294346978557,0.0,True,1675.0,23.09045385777095,0.6318374135463111,1675,0,0.0,,0.28989794855663564,0.4031800049531814,
