bead_a,bead_b,r_a_vox,r_b_vox,gap_vox,gap_um,z_mid,axis_dip_deg,lens_vox,lens_mm3,binder_vox,pore_vox,crack_vox,binder_frac,pore_frac,crack_frac,connected,bond_area_vox,r_bond_vox,r_bond_over_R,q_crack_med,q_binder_med,q_pore_med
29,72,37.159582297628006,36.26785352048308,2.0,49.5320458,761.0751488615551,73.80696951870864,3485,0.05293849529575435,3438,47,0,0.9865136298421808,0.013486370157819226,0.0,True,1.0,0.5641895835477563,0.015367269121185825,,0.3008613653919205,0.40269974784927715
29,74,37.159582297628006,36.53486042988025,3.4641016151377544,85.79201992842862,798.4599038113229,46.46869186121098,4316,0.06556170608220252,4311,5,0,0.9988415199258572,0.0011584800741427247,0.0,True,6.0,1.381976597885342,0.03750558513605491,,0.28172904669025317,0.33971422738143603
29,316,37.159582297628006,34.40030065089142,2.732050807568877,67.66203286421431,797.4732682443216,45.77559046816057,3596,0.05462462814448569,3580,16,0,0.9955506117908788,0.004449388209121246,0.0,True,5.0,1.2615662610100802,0.03525903646090807,,0.28989794855663564,0.3463454103851993
30,65,36.94569895252556,36.25962382264942,7.032065437739018,174.15629366534304,988.0578545449229,14.373077793456549,6817,0.10355286152974387,6702,115,0,0.9831304092709403,0.016869590729059705,0.0,True,1.0,0.5641895835477563,0.015413895114716478,,0.2713447036381609,0.1987625491245426
30,112,36.94569895252556,36.065446657252224,2.0,49.5320458,928.952521213794,56.942571579840866,3550,0.05392587038735378,3358,192,0,0.9459154929577465,0.054084507042253524,0.0,True,18.0,2.393653682408596,0.06556954181220336,,0.3090169943749474,0.4
30,140,36.94569895252556,35.510430794917276,2.0,49.5320458,946.6883776249334,86.53735214644301,3657,0.0555512416919867,3650,7,0,0.9980858627290129,0.0019141372709871479,0.0,True,10.0,1.7841241161527712,0.049247016708499736,,0.3090169943749474,0.38742588672279316
29,94,37.159582297628006,35.89641140513762,2.0,49.5320458,740.0089873032912,30.295791068072106,3380,0.05134350476317064,3083,297,0,0.9121301775147929,0.0878698224852071,0.0,True,3.0,0.9772050238058398,0.02675222043468958,,0.2989350844248255,0.40269974784927715
29,156,37.159582297628006,35.52260629097952,3.4641016151377544,85.79201992842862,745.5544984541082,47.26120456107643,3984,0.06051849792203309,3919,65,0,0.9836847389558233,0.01631526104417671,0.0,True,26.0,2.876813695875796,0.0791614493657864,,0.2801868778094689,0.40149162409079436
29,163,37.159582297628006,37.63626525813539,4.0,99.0640916,736.8059484933625,27.81292548929226,4763,0.07235180863520171,4665,98,0,0.9794247323115683,0.02057526768843166,0.0,True,68.0,4.652426491681278,0.12440333638074497,,0.27429188517743175,0.3189459828173758
29,220,37.159582297628006,34.82631807415661,6.19114712955712,153.3300915878809,803.7611119201247,36.050843729566864,5416,0.08227113070926989,5409,7,0,0.9987075332348597,0.001292466765140325,0.0,True,3.0,0.9772050238058398,0.02714990070996909,,0.2758872381516119,0.4463593566567285
30,253,36.94569895252556,35.51364896558651,4.685557720282968,116.04262979979977,974.5151760605202,48.63855654343654,4992,0.07583040703483665,4912,80,0,0.9839743589743589,0.016025641025641024,0.0,True,4.0,1.1283791670955126,0.031145164827337916,,0.27669677546737487,0.29840904752456426
31,110,37.839712710723624,35.8072597084671,6.0,148.5961374,746.3759605473902,75.58167303716235,5645,0.08574972910890481,5626,19,0,0.9966341895482728,0.003365810451727192,0.0,True,4.0,1.1283791670955126,0.030642920680374983,,0.2711923793731366,0.38883113727099095
31,163,37.839712710723624,37.63626525813539,2.414213562373095,59.790468371222644,719.1358331650792,63.908916193610025,3932,0.05972859784875354,3884,48,0,0.987792472024415,0.012207527975584944,0.0,True,2.0,0.7978845608028654,0.021142741896820954,,0.28989794855663564,0.41421356237309503
31,177,37.839712710723624,35.53962537564978,8.79385036540706,217.7886995288446,751.7907253257943,68.13847151879526,6678,0.10144139787232354,6416,262,0,0.9607666966157532,0.03923330338424678,0.0,True,40.0,3.5682482323055424,0.09725484926302896,,0.2640379757271236,0.33836542244144424
31,227,37.839712710723624,34.94669093427095,2.0,49.5320458,714.5241128319149,55.18504904847432,3045,0.0462547254449274,3035,10,0,0.9967159277504105,0.003284072249589491,0.0,True,3.0,0.9772050238058398,0.026851306696564364,,0.29339977411634566,0.3516287047744073
31,243,37.839712710723624,35.47492912111168,2.0,49.5320458,749.1353597680718,69.98016778410239,3432,0.052133404836450195,3333,99,0,0.9711538461538461,0.028846153846153848,0.0,True,1.0,0.5641895835477563,0.015390911541022331,,0.2989350844248255,0.4270509831248423
31,298,37.839712710723624,33.969255702664874,2.0,49.5320458,718.2198123285322,60.079536823388025,3347,0.050842222024358626,3326,21,0,0.9937257245294293,0.00627427547057066,0.0,True,8.0,1.5957691216057308,0.04444484183143358,,0.3090169943749474,0.4270509831248423
31,300,37.839712710723624,37.253225358335015,2.0,49.5320458,773.4517519759493,14.386823274610538,3811,0.057890561139776135,3801,10,0,0.9973760167934925,0.0026239832065074785,0.0,True,4.0,1.1283791670955126,0.030052870379310696,,0.30383243470068705,0.384539150931232
31,308,37.839712710723624,34.475317831118815,9.851841083363698,243.99092187774616,754.3814896183675,64.43330964030119,7127,0.10826188119737194,2878,4249,0,0.4038164725691034,0.5961835274308966,0.0,True,8.0,1.5957691216057308,0.044133815878910465,,0.1329928290410277,0.3366585397732337
32,89,37.36567458524123,35.99802299334317,2.0,49.5320458,1055.10718422045,25.62678397237346,3981,0.060472926763959274,3947,34,0,0.9914594323034414,0.008540567696558653,0.0,True,17.0,2.326213245840639,0.0634159215693535,,0.3090169943749474,0.41421356237309503
32,93,37.36567458524123,35.991143858002715,2.0,49.5320458,1085.0610346174826,85.82055202460968,3260,0.04952065844021784,3238,22,0,0.9932515337423313,0.006748466257668712,0.0,True,1.0,0.5641895835477563,0.015382062513637197,,0.30383243470068705,0.3211026280005056
32,265,37.36567458524123,34.81049869841915,2.0,49.5320458,1101.264042152021,68.79379025759842,3215,0.048837091069110536,3211,4,0,0.998755832037325,0.001244167962674961,0.0,True,3.0,0.9772050238058398,0.02707832735784746,,0.30484544052339907,0.47948446775235865
32,336,37.36567458524123,30.912703688944195,2.414213562373095,59.790468371222644,1075.462249256634,69.24683444412659,3575,0.05430563003796895,3567,8,0,0.9977622377622377,0.0022377622377622378,0.0,True,1.0,0.5641895835477563,0.01652615653178348,,0.2989350844248255,0.4173317118582265
33,158,36.86489460303017,35.68825811374741,2.0,49.5320458,1058.5447991517094,11.3935577471976,3533,0.053667633824935466,3528,5,0,0.9985847721483159,0.001415227851684121,0.0,True,1.0,0.5641895835477563,0.015552448444250445,,0.30901699437494745,0.3516287047744073
33,169,36.86489460303017,35.35934151706443,2.0,49.5320458,1084.8023951760424,74.92404171688317,3411,0.051814406729933454,3409,2,0,0.999413661682791,0.0005863383172090296,0.0,True,20.0,2.5231325220201604,0.06986941385782719,,0.2989350844248255,0.5
33,217,36.86489460303017,34.99757157984569,2.0,49.5320458,1088.5619683277503,80.56514266584524,3428,0.05207264329235177,3401,27,0,0.9921236872812136,0.007876312718786464,0.0,True,12.0,1.9544100476116797,0.05439306918964039,,0.3090169943749474,0.439607805437114
33,275,36.86489460303017,34.80583547552976,2.414213562373095,59.790468371222644,1112.646369332293,60.82194994613582,3092,0.04696867358808392,3076,16,0,0.9948253557567918,0.00517464424320828,0.0,True,2.0,0.7978845608028654,0.02226528346867085,,0.29339977411634566,0.4176890859898589
34,84,37.06830288837944,35.673506791197624,7.348469228349534,181.99235718924987,342.02889168982006,67.45349586894301,5728,0.08701053114894718,5609,119,0,0.9792248603351955,0.02077513966480447,0.0,True,4.0,1.1283791670955126,0.03102422587686364,,0.2692803301885514,0.2865345999226436
34,145,37.06830288837944,36.32813103961761,2.0,49.5320458,312.5748709349091,67.68978402927117,3456,0.052497974101040755,3419,37,0,0.9892939814814815,0.01070601851851852,0.0,True,7.0,1.4927053303604616,0.04067514592942831,,0.3090169943749474,0.4068781988545112
34,148,37.06830288837944,35.81005242339135,9.281885242839627,229.87538247933824,346.59287044502037,60.946531151035074,7682,0.11669254544102867,7570,112,0,0.9854204634209841,0.014579536579015881,0.0,True,47.0,3.8678889139475245,0.10614643805834655,,0.2647281296856081,0.3861703088521442
35,97,37.31659357227989,35.8266755774945,2.0,49.5320458,454.5107959804016,81.67917810319182,3542,0.05380434729915693,3523,19,0,0.9946357989836251,0.005364201016374929,0.0,True,76.0,4.918490759365935,0.13448922413611056,,0.3090169943749474,0.42480768092719207
35,185,37.31659357227989,34.80741191602223,2.0,49.5320458,419.0609099597175,35.346324119236336,2993,0.04546482537164785,2985,8,0,0.9973270965586368,0.0026729034413631807,0.0,True,36.0,3.385137501286538,0.09386992523135941,,0.30484544052339907,0.42324300214581256
35,201,37.31659357227989,35.117226976652994,2.0,49.5320458,439.6432475687851,74.69649008831357,3210,0.048761139138987504,3156,54,0,0.983177570093458,0.016822429906542057,0.0,True,2.0,0.7978845608028654,0.02203071865479889,,0.3090169943749474,0.41421356237309503
35,233,37.31659357227989,34.904089842928464,8.613903745752154,213.33213742569362,482.98047294520654,32.84058770973168,7660,0.11635835694848731,7530,130,0,0.9830287206266318,0.016971279373368148,0.0,True,1.0,0.5641895835477563,0.01562404443901865,,0.2708131845707603,0.25792656646318124
34,185,37.06830288837944,34.80741191602223,2.0,49.5320458,357.7114347460748,31.878800951298622,3205,0.04868518720886447,3201,4,0,0.9987519500780031,0.0012480499219968799,0.0,True,1.0,0.5641895835477563,0.01569903228324361,,0.3090169943749474,0.4220725360276889
34,218,37.06830288837944,35.39729835410642,2.0,49.5320458,306.63985064223033,57.372784558501365,3121,0.04740919478279751,3117,4,0,0.9987183595001602,0.001281640499839795,0.0,True,21.0,2.5854414729132054,0.07135637953963146,,0.3090169943749474,0.4234419168375366
34,320,37.06830288837944,33.5971370217625,2.0,49.5320458,350.2541667078745,47.205906495345175,3432,0.052133404836450195,3428,4,0,0.9988344988344988,0.0011655011655011655,0.0,True,4.0,1.1283791670955126,0.03193581384423157,,0.3090169943749474,0.47546729782144626
35,80,37.31659357227989,36.16854538428099,4.242640687119286,105.07333641366796,477.40747889056786,43.36430407774403,5259,0.07988624010340663,5226,33,0,0.9937250427837993,0.006274957216200799,0.0,True,2.0,0.7978845608028654,0.02171553519887925,,0.27669677546737487,0.41986841535706637
35,317,37.31659357227989,34.37688314831693,2.0,49.5320458,472.5722657335866,50.40153900206467,3165,0.0480775717678802,3161,4,0,0.9987361769352291,0.001263823064770932,0.0,True,5.0,1.2615662610100802,0.03519333469979828,,0.3090169943749474,0.3590148092807359
35,318,37.31659357227989,32.73617840351093,2.0,49.5320458,468.81988262356913,56.11500725054568,3440,0.052254927924647046,3413,27,0,0.9921511627906977,0.007848837209302326,0.0,True,5.0,1.2615662610100802,0.03601759717505707,,0.3090169943749474,0.3333333333333333
35,343,37.31659357227989,28.476484252796663,2.0,49.5320458,436.8118503851202,65.80393739768974,2627,0.0399051440866418,2490,137,0,0.9478492577084127,0.052150742291587365,0.0,True,2.0,0.7978845608028654,0.024254361923124912,,0.2989350844248255,0.42857142857142855
36,136,37.227002240939015,35.62178084455826,5.0,123.8301145,1084.1895075243738,71.56936009744034,5109,0.07760768219971563,5069,40,0,0.9921706791935799,0.007829320806420043,0.0,True,15.0,2.1850968611841584,0.05998993445421512,,0.27792629762666365,0.29480708435740666
36,147,37.227002240939015,36.002443906642085,7.164414002968976,177.43404126261032,1057.7292053017645,16.323565925471943,6311,0.09586652620129288,6082,229,0,0.9637141498970052,0.036285850102994774,0.0,True,77.0,4.950743503369154,0.13521182430881148,,0.269128646713734,0.2687959533979827
36,160,37.227002240939015,36.431369308821246,2.0,49.5320458,1107.4547418311804,72.42268482959119,4069,0.06180968073412466,4046,23,0,0.9943475055296142,0.005652494470385844,0.0,True,8.0,1.5957691216057308,0.04332892753480713,,0.3090169943749474,0.39352981872163206
36,167,37.227002240939015,35.22581450301618,2.0,49.5320458,1105.354355402849,75.77063569736463,3727,0.05661456871370917,3720,7,0,0.998121813791253,0.0018781862087469815,0.0,True,9.0,1.692568750643269,0.046721958557518234,,0.3090169943749474,0.4211646096066227
36,168,37.227002240939015,35.463353618126746,3.863703305156273,95.68856453430594,1110.910116369531,68.03284813621114,3930,0.05969821707670433,3903,27,0,0.9931297709923664,0.006870229007633588,0.0,True,10.0,1.7841241161527712,0.049088330771468076,,0.27669677546737487,0.3273531727209286
36,219,37.227002240939015,35.50247751859002,5.155870949147037,127.69041799602024,1067.1004196391505,42.104500799881116,4507,0.0684630698129024,4477,30,0,0.9933436875970713,0.006656312402928777,0.0,True,4.0,1.1283791670955126,0.031029485452841347,,0.27718637277259645,0.33048466194171255
36,244,37.227002240939015,35.9025243335125,3.449489742783178,85.43014196308329,1072.2201762662967,50.805323887496286,4609,0.07001248918741228,4581,28,0,0.9939249294857887,0.0060750705142113256,0.0,True,2.0,0.7978845608028654,0.021821132945269574,,0.2843646522044218,0.40762202615366
37,90,36.531342646769914,36.38364107515797,5.449489742783178,134.96218776308328,243.3884056382724,50.27547557253636,5497,0.08350155197726303,5084,413,0,0.9248681098781153,0.07513189012188466,0.0,True,8.0,1.5957691216057308,0.04377067757956124,,0.26747889038858924,0.36904443083571475
37,135,36.531342646769914,35.37327484282928,2.0,49.5320458,303.4828032963743,16.268151061011086,2929,0.04449264066607302,2847,82,0,0.9720040969614203,0.02799590303857972,0.0,True,2.0,0.7978845608028654,0.0221928601711365,,0.3090169943749474,0.4142135623730951
37,162,36.531342646769914,36.24733283428811,2.0,49.5320458,281.3170446355058,69.26240664938148,3546,0.053865108843255356,3519,27,0,0.9923857868020305,0.007614213197969543,0.0,True,3.0,0.9772050238058398,0.02685415796170061,,0.3090169943749474,0.42705098312484235
37,216,36.531342646769914,34.5910264940758,2.0,49.5320458,248.81398487377294,57.14806815077852,3147,0.04780414481943728,3105,42,0,0.9866539561487131,0.01334604385128694,0.0,True,18.0,2.393653682408596,0.0673108534297662,,0.3090169943749474,0.4211646096066227
38,71,36.6361085307293,35.91961713261117,2.0,49.5320458,251.02914189825074,76.97059187496342,3539,0.05375877614108311,3539,0,0,1.0,0.0,0.0,True,1.0,0.5641895835477563,0.01555189692859261,,0.3090169943749474,
38,83,36.6361085307293,36.041203193992715,2.0,49.5320458,239.71096981769438,58.25721730353829,3196,0.048548473734643015,3138,58,0,0.9818523153942428,0.018147684605757195,0.0,True,30.0,3.0901936161855166,0.08503874298185832,,0.30484544052339907,0.39782196186948
38,107,36.6361085307293,35.54201934611102,2.0,49.5320458,245.424436150666,67.70555282058187,3219,0.04889785261320897,3176,43,0,0.9866418142280211,0.013358185771978875,0.0,True,2.0,0.7978845608028654,0.02210876298050621,,0.3090169943749474,0.3827822185373187
38,120,36.6361085307293,35.63519641378069,2.0,49.5320458,282.468358414833,51.961536774597974,2719,0.041302659600905615,2565,154,0,0.9433615299742553,0.05663847002574476,0.0,True,1.0,0.5641895835477563,0.0156131007730092,,0.2898979485566356,0.4068781988545112
38,127,36.6361085307293,35.59925256537631,2.8284271247461903,70.0488909424453,287.25349129781796,41.78511136869865,3653,0.05549048014788827,3653,0,0,1.0,0.0,0.0,True,41.0,3.6125759969217834,0.10002236971212557,,0.28989794855663564,
39,126,36.78538117103105,35.86612479803742,2.732050807568877,67.66203286421431,941.764254493523,69.81559344275253,4011,0.06092863834469747,4009,2,0,0.99950137122912,0.0004986287708800798,0.0,True,4.0,1.1283791670955126,0.03106278808799703,,0.28989794855663564,0.3721796717078052
40,201,36.8907577734414,35.117226976652994,2.0,49.5320458,415.2386855982983,65.91831930592342,3180,0.048305427558249306,3132,48,0,0.9849056603773585,0.01509433962264151,0.0,True,1.0,0.5641895835477563,0.015670195062555663,,0.3090169943749474,0.4041849114726528
40,245,36.8907577734414,34.842778591540295,4.0,99.0640916,364.13037952592765,17.161590570486812,3977,0.06041216521986084,3977,0,0,1.0,0.0,0.0,True,24.0,2.763953195770684,0.0770616739625838,,0.28172904669025317,
40,263,36.8907577734414,35.007249465653935,2.0,49.5320458,404.46009944704656,83.5130636321868,3498,0.053135970314074236,3498,0,0,1.0,0.0,0.0,True,27.0,2.9316150714175193,0.08154927191983205,,0.3090169943749474,
40,280,36.8907577734414,34.98249199309273,5.55269276785519,137.518116245366,438.40950997092176,10.37594403440367,5182,0.07871658037951192,5132,50,0,0.990351215746816,0.0096487842531841,0.0,True,4.0,1.1283791670955126,0.03139914142635338,,0.28172904669025317,0.36156601695145096
39,267,36.78538117103105,35.08616142807222,7.894954260780955,195.5266180169537,905.7750723136623,55.543210822700075,6227,0.09459053377522592,5977,250,0,0.9598522563031957,0.04014774369680424,0.0,True,42.0,3.656366395715726,0.1017472636175572,,0.2658626798938589,0.34337256720302517
39,277,36.78538117103105,35.38967537586831,2.0,49.5320458,935.8345673910736,78.60694344853609,3546,0.053865108843255356,3524,22,0,0.9937958262831359,0.006204173716864072,0.0,True,7.0,1.4927053303604616,0.04136346826110213,,0.3090169943749474,0.4183787889535884
40,55,36.8907577734414,36.57446325767553,10.633758019665983,263.3558946281064,430.3646579368198,45.091117453623575,8815,0.13390325280690807,5518,3297,0,0.62597844583097,0.37402155416903005,0.0,True,10.0,1.7841241161527712,0.048570577781208546,,0.20269706847261595,0.33333333333333337
40,69,36.8907577734414,36.1389571090498,2.0,49.5320458,405.61213675255647,81.95022870169582,3338,0.05070550855013716,3205,133,0,0.9601557819053326,0.03984421809466747,0.0,True,1.0,0.5641895835477563,0.015450959502048398,,0.29339977411634566,0.39564392373896
40,303,36.8907577734414,33.97945920679168,7.834654549917682,194.0332339968505,417.0587779857326,65.27479232466828,5731,0.087056102307021,5663,68,0,0.9881347059849939,0.011865294015006108,0.0,True,10.0,1.7841241161527712,0.05034905189158357,,0.26968623182294527,0.2774808102366574
40,330,36.8907577734414,33.601507417777036,2.0,49.5320458,399.33383904014727,88.26866759603116,3100,0.04709019667628077,3087,13,0,0.9958064516129033,0.004193548387096774,0.0,True,16.0,2.256758334191025,0.06402853782806686,,0.3090169943749474,0.4142135623730951
41,63,36.85071883754194,36.90431851175298,9.438793109825916,233.76136630631083,693.0579326820144,18.609479235586793,7806,0.1185761533080799,7778,28,0,0.9964130156290033,0.0035869843709966692,0.0,True,3.0,0.9772050238058398,0.026498665282424446,,0.2680748568360903,0.19003748278705318
41,110,36.85071883754194,35.8072597084671,2.0,49.5320458,744.7123937991346,71.4876286779478,3082,0.04681676972783785,3054,28,0,0.990914990266061,0.009085009733939001,0.0,True,1.0,0.5641895835477563,0.015530010463764713,,0.30484544052339907,0.436403720705399
41,332,36.85071883754194,34.13724573622004,6.422466567392307,159.05895408252226,708.365674715956,49.68634368522745,6204,0.09424115489665996,5895,309,0,0.9501934235976789,0.049806576402321084,0.0,True,18.0,2.393653682408596,0.06743829596413924,,0.269128646713734,0.3430703308172536
42,82,37.26199640778509,36.34392229107731,2.0,49.5320458,774.4355279103754,84.49301724670457,3737,0.056766472573955236,3669,68,0,0.9818035857639819,0.018196414236018196,0.0,True,2.0,0.7978845608028654,0.021679902239035483,,0.3090169943749474,0.38864816943931535
42,214,37.26199640778509,36.01269379192217,2.0,49.5320458,743.5201723572108,42.11176646589479,3511,0.05333344533239412,3206,305,0,0.9131301623469097,0.08686983765309028,0.0,True,6.0,1.381976597885342,0.037720435094814306,,0.28989794855663564,0.40269974784927715
42,221,37.26199640778509,35.16600705157999,9.565401897601228,236.8969624436955,807.3980801194284,27.37963814484665,8341,0.1267030098312445,8197,144,0,0.9827358829876514,0.01726411701234864,0.0,True,1.0,0.5641895835477563,0.015579321715371833,,0.2659858398756301,0.34800825929830126
42,236,37.26199640778509,35.47695247697016,9.438793109825916,233.76136630631083,777.1853635061968,81.28390817506067,6780,0.10299081724683343,6621,159,0,0.9765486725663717,0.023451327433628318,0.0,True,6.0,1.381976597885342,0.037998255929567855,,0.26533119314590375,0.35902039183346857
42,252,37.26199640778509,35.161502021492026,2.0,49.5320458,765.3372255403153,81.30062549705455,3452,0.05243721255694233,3356,96,0,0.9721900347624566,0.027809965237543453,0.0,True,12.0,1.9544100476116797,0.053971710563532005,,0.30484544052339907,0.4068781988545112
42,306,37.26199640778509,34.88324072794575,2.414213562373095,59.790468371222644,795.9787731597573,48.91720231784207,2871,0.04361159827664583,2868,3,0,0.9989550679205852,0.0010449320794148381,0.0,True,1.0,0.5641895835477563,0.01564038336962744,,0.29339977411634566,0.43210403685012
43,46,36.55416636174651,36.90332517531369,2.0,49.5320458,299.57531866012084,87.38295112000614,3486,0.05295368568177895,3457,29,0,0.9916810097532989,0.00831899024670109,0.0,True,6.0,1.381976597885342,0.0376265665752585,,0.3090169943749474,0.4068781988545112
43,56,36.55416636174651,36.140114762562334,9.899494936611665,245.17111829855855,279.7965718679858,58.793512868896514,8680,0.13185255069358615,8142,538,0,0.9380184331797236,0.061981566820276494,0.0,True,11.0,1.8712051592547776,0.051481495664149286,,0.2603471070980069,0.35477269450245924
43,66,36.55416636174651,35.983217308099036,2.0,49.5320458,315.21735974953447,67.35090428743051,3276,0.049763704616611545,3276,0,0,1.0,0.0,0.0,True,92.0,5.4115163798060095,0.14920627422782623,,0.3090169943749474,
43,150,36.55416636174651,35.21721885099203,7.483314773547883,185.33194504959516,274.71609969574274,48.0551425541343,6136,0.09320820864698671,5265,871,0,0.8580508474576272,0.1419491525423729,0.0,True,5.0,1.2615662610100802,0.03515513201453906,,0.25265030858707205,0.355536096278095
43,151,36.55416636174651,35.816380965084186,2.0,49.5320458,265.582939330919,7.395398373381796,3224,0.048973804543332,2999,225,0,0.9302109181141439,0.06978908188585609,0.0,True,4.0,1.1283791670955126,0.031183380775045674,,0.30216947925196225,0.4
44,205,36.66578808715585,34.645078173503784,9.22446323827975,228.45326779944443,427.6212037211343,46.46488535556165,7393,0.11230252387991733,7056,337,0,0.9544163397808738,0.0455836602191262,0.0,True,31.0,3.141274657157109,0.08810086938714048,,0.2658626798938589,0.3425326481886458
44,240,36.66578808715585,34.522722681428306,8.06701987234509,199.7879988932536,491.8987890359085,24.215416963083847,5960,0.09053470070665592,5371,589,0,0.9011744966442953,0.0988255033557047,0.0,True,1.0,0.5641895835477563,0.015850579748234762,,0.2658626798938589,0.2865345999226436
44,254,36.66578808715585,34.502880649600016,8.348469228349535,206.7583800892499,416.1083250559517,7.359578562288669,6821,0.1036136230738423,6505,316,0,0.9536724820407565,0.04632751795924351,0.0,True,4.0,1.1283791670955126,0.031709997871935694,,0.28259835342023926,0.2
44,319,36.66578808715585,34.32123967379236,2.0,49.5320458,476.2250444537592,54.9583008732165,3085,0.046862340885911666,2797,288,0,0.906645056726094,0.09335494327390599,0.0,True,18.0,2.393653682408596,0.06743918594448903,,0.29581631632448924,0.40269974784927715
43,198,36.55416636174651,35.16336853115337,2.0,49.5320458,316.5081072831672,65.87618687536013,2976,0.045206588809229536,2976,0,0,1.0,0.0,0.0,True,3.0,0.9772050238058398,0.027251495056687575,,0.3008613653919205,
43,254,36.55416636174651,34.502880649600016,6.0990195135927845,151.04845694118575,338.96602704705066,12.990860918162062,5590,0.08491425787755146,5590,0,0,1.0,0.0,0.0,True,16.0,2.256758334191025,0.06351962061780196,,0.27669677546737487,
44,49,36.66578808715585,36.83659080249594,2.0,49.5320458,439.4313794998885,63.8827350080534,3555,0.05400182231747682,3470,85,0,0.9760900140646976,0.02390998593530239,0.0,True,5.0,1.2615662610100802,0.034327222603340604,,0.3090169943749474,0.407669683062202
44,193,36.66578808715585,35.406758985089084,2.0,49.5320458,486.5490282129,30.829948048570877,3275,0.04974851423058694,3063,212,0,0.935267175572519,0.06473282442748092,0.0,True,13.0,2.0342144725641096,0.05644907957880355,,0.30383243470068705,0.40361850723377046
44,323,36.66578808715585,31.609547132149697,2.0,49.5320458,460.6655603914275,81.53215765099311,2700,0.04101404226643809,2693,7,0,0.9974074074074074,0.0025925925925925925,0.0,True,21.0,2.5854414729132054,0.07573573867073875,,0.3090169943749474,0.4068781988545112
44,326,36.66578808715585,34.431205980390885,2.0,49.5320458,441.79526517216095,67.65011583382196,2914,0.04426478487570392,2913,1,0,0.9996568291008923,0.00034317089910775565,0.0,True,2.0,0.7978845608028654,0.022444959066618864,,0.3090169943749474,0.4907375632320415
45,170,36.52609452464983,35.7078659870906,2.0,49.5320458,292.51547650750933,68.50500248985999,3448,0.0523764510128439,3338,110,0,0.9680974477958236,0.031902552204176336,0.0,True,8.0,1.5957691216057308,0.04418334839459245,,0.30484544052339907,0.42705098312484235
45,197,36.52609452464983,34.79223274494799,3.863703305156273,95.68856453430594,336.8690306324293,32.93769144758638,4583,0.0696175391507725,4583,0,0,1.0,0.0,0.0,True,10.0,1.7841241161527712,0.050032696628130896,,0.28172904669025317,
45,237,36.52609452464983,34.26500852446647,10.816653826391967,267.8854963657961,279.5568274447308,50.734452048425666,7635,0.11597859729787215,7343,292,0,0.9617550753110674,0.03824492468893255,0.0,True,63.0,4.478115991081385,0.12651635016830795,,0.26383210493946546,0.34365877825869007
45,325,36.52609452464983,33.37415112376185,5.977725364273731,148.04448326151405,335.14094655451925,39.100909577467945,5444,0.08269646151795887,5435,9,0,0.99834680382072,0.0016531961792799412,0.0,True,1.0,0.5641895835477563,0.01614270674771445,,0.27669677546737487,0.41714007511212103
46,56,36.90332517531369,36.140114762562334,11.449489742783179,283.5583251630833,278.102492638597,61.88810873834744,9932,0.15087091399639374,9288,644,0,0.9351590817559404,0.0648409182440596,0.0,True,7.0,1.4927053303604616,0.04087171501314884,,0.25783218979627226,0.35031791787598343
46,154,36.90332517531369,36.029253131100454,2.0,49.5320458,330.835920594856,28.04380171754887,3170,0.048153523698003235,3154,16,0,0.9949526813880126,0.005047318611987382,0.0,True,2.0,0.7978845608028654,0.021880059071837158,,0.3090169943749474,0.3348203991701175
47,82,36.96795582424679,36.34392229107731,2.0,49.5320458,741.3408740450017,11.48685165883866,3385,0.051419456693293675,3342,43,0,0.9872968980797636,0.012703101920236336,0.0,True,1.0,0.5641895835477563,0.015391491748724572,,0.30216947925196225,0.46410161513775455
47,86,36.96795582424679,36.29064722228676,8.06701987234509,199.7879988932536,684.7891146306351,61.20843554325572,6343,0.0963526185540803,5408,935,0,0.852593410058332,0.14740658994166797,0.0,True,1.0,0.5641895835477563,0.015402684738320372,,0.25238152575752737,0.32756034947555174
47,252,36.96795582424679,35.161502021492026,11.31370849898476,280.1955637697812,732.2425716749417,48.21150144374091,10727,0.16294727088595606,10362,365,0,0.9659737111960474,0.03402628880395264,0.0,True,69.0,4.686510657907603,0.12994720320594974,,0.26809539033675733,0.23886243995307527
48,85,37.16545962622503,35.96944507375879,2.0,49.5320458,1057.0907206804864,8.941600074149049,3534,0.05368282421096008,3472,62,0,0.9824561403508771,0.017543859649122806,0.0,True,15.0,2.1850968611841584,0.059755239174725874,,0.3090169943749474,0.376931296631122
46,245,36.90332517531369,34.842778591540295,8.613903745752154,213.33213742569362,312.8761024029525,67.97659473638733,7621,0.11576593189352766,6490,1131,0,0.8515942789660149,0.14840572103398503,0.0,True,31.0,3.141274657157109,0.0875664180277995,,0.25,0.3491066134789189
46,247,36.90332517531369,37.268185251592925,2.0,49.5320458,294.17192926882467,84.29187259218929,3527,0.05357649150878783,3506,21,0,0.9940459313864474,0.005954068613552594,0.0,True,12.0,1.9544100476116797,0.052699750520455724,,0.3090169943749474,0.40149162409079436
46,311,36.90332517531369,34.45220336402628,3.863703305156273,95.68856453430594,276.01510904067413,54.39964191391179,4154,0.06310086354621623,3963,191,0,0.9540202214732788,0.045979778526721235,0.0,True,1.0,0.5641895835477563,0.015813479210281662,,0.27429188517743175,0.40149162409079436
