bead_a,bead_b,r_a_vox,r_b_vox,gap_vox,gap_um,z_mid,axis_dip_deg,lens_vox,lens_mm3,binder_vox,pore_vox,crack_vox,binder_frac,pore_frac,crack_frac,connected,bond_area_vox,r_bond_vox,r_bond_over_R,q_crack_med,q_binder_med,q_pore_med
4,112,37.65473921112723,35.45518929419597,9.449489742783179,234.02627936308332,853.3521709041831,58.135060686450004,8881,0.1349058182845321,3750,5131,4411,0.422249746650152,0.577750253349848,0.4966783019930188,False,,,,0.3224156201423654,0.16845630949969403,0.32037724101704074
5,31,38.195276904839844,37.10203613363907,2.0,49.5320458,566.0350777136106,88.98600838781182,4014,0.06097420950277129,3968,46,0,0.9885401096163428,0.0114598903836572,0.0,True,2.0,0.7978845608028654,0.02119290924485248,,0.3090169943749474,0.3827822185373187
2,236,38.363088746601086,34.965316634264894,2.414213562373095,59.790468371222644,588.0929871725214,83.10764353504294,4026,0.061156494135066575,3834,192,11,0.9523099850968704,0.04769001490312966,0.00273224043715847,True,1.0,0.5641895835477563,0.01538802270736338,0.375,0.28172904669025317,0.38742588672279316
2,243,38.363088746601086,37.237909116832206,7.6212327846342935,188.74762567048367,593.5562244217024,88.71915642900647,7332,0.11137591033241633,6548,784,729,0.8930714675395527,0.10692853246044735,0.09942716857610474,True,49.0,3.949327084834294,0.1044781734751283,0.3435838933789736,0.2588283628687876,0.33822212664633183
3,71,38.192494805583316,35.883375888636174,7.713293552551451,191.0276047569116,723.7697313305596,68.25153595748098,6679,0.10145658825834815,5205,1474,1309,0.7793082796825872,0.2206917203174128,0.19598742326695612,True,34.0,3.2897623212397704,0.08882142836551193,0.32841267881154246,0.25,0.31904289725932955
3,95,38.192494805583316,36.1488861475314,2.0,49.5320458,715.3844476605036,51.09420432215535,3959,0.06013873827141793,3795,164,118,0.9585753978277343,0.04142460217226572,0.02980550644102046,True,6.0,1.381976597885342,0.0371792016819521,0.39564392373895996,0.2989350844248255,0.3827822185373187
3,105,38.192494805583316,35.87299012264121,2.0,49.5320458,744.4201940543493,81.79770619658508,3558,0.05404739347555064,3503,55,0,0.9845418774592468,0.015458122540753232,0.0,True,15.0,2.1850968611841584,0.059004457023448774,,0.30484544052339907,0.3797958971132712
3,165,38.192494805583316,35.19744575829755,4.1815405503520555,103.5601290272976,767.4157254316133,43.47343843657168,4287,0.06512118488748891,4254,33,0,0.9923023093072079,0.007697690692792162,0.0,True,1.0,0.5641895835477563,0.015375120328832216,,0.27718637277259645,0.38926726601953365
3,169,38.192494805583316,35.30822230156813,2.8284271247461903,70.0488909424453,766.7425930169502,44.386367928859464,3442,0.05228530869669626,3422,20,0,0.9941894247530505,0.005810575246949448,0.0,True,2.0,0.7978845608028654,0.0217109326876277,,0.28989794855663564,0.29310293440626656
3,241,38.192494805583316,35.33832533165019,2.8284271247461903,70.0488909424453,732.7508035256893,80.69268764973042,3506,0.05325749340227109,3380,126,0,0.96406160867085,0.03593839132915003,0.0,True,1.0,0.5641895835477563,0.01534566274372533,,0.28172904669025317,0.36366374964901205
2,107,38.363088746601086,36.14912973635662,10.74165738677394,266.0281328247976,598.2845207923208,82.37526520178304,9331,0.14174149199560512,9062,269,0,0.9711713642696388,0.028828635730361162,0.0,True,5.0,1.2615662610100802,0.03386199704411225,,0.26487139148781225,0.34243216259242865
2,116,38.363088746601086,36.11938763599711,9.281885242839627,229.87538247933824,618.8137988334665,51.67318864940003,7776,0.1181204417273417,7745,31,0,0.9960133744855967,0.003986625514403292,0.0,True,20.0,2.5231325220201604,0.06775103741340308,,0.26675650430010106,0.22163687508390406
2,125,38.363088746601086,35.505697131095886,2.414213562373095,59.790468371222644,569.0442941027932,52.16938426414048,3255,0.049444706510094805,3182,73,4,0.9775729646697389,0.022427035330261136,0.001228878648233487,True,2.0,0.7978845608028654,0.021602752808849636,0.26626192221373024,0.28989794855663564,0.32037724101704074
2,230,38.363088746601086,36.28031198366947,2.0,49.5320458,579.8585489446698,70.1234993039769,3749,0.05694875720625052,3718,31,0,0.9917311283008803,0.008268871699119766,0.0,True,1.0,0.5641895835477563,0.015116931383833838,,0.3090169943749474,0.40149162409079436
6,420,39.099786783749664,18.669376537429212,13.416407864998739,332.27106442029884,122.67117694647223,72.11388556558747,7193,0.10926444667499599,2210,4983,2,0.30724315306548033,0.6927568469345197,0.00027804810232170165,True,16.0,2.256758334191025,0.0781302066517439,0.13541786701560365,0.10351694645735655,0.30984202856583526
7,37,37.92837231141011,36.851539220396596,2.0,49.5320458,818.9328654299652,67.36776235114225,4091,0.06214386922666601,4081,10,0,0.9975556098753361,0.0024443901246638962,0.0,True,1.0,0.5641895835477563,0.015089335410828488,,0.30484544052339907,0.4364916731037084
7,92,37.92837231141011,35.97036765109257,2.414213562373095,59.790468371222644,809.5426946831697,82.20320695105494,3920,0.059546313216458265,3862,58,0,0.985204081632653,0.01479591836734694,0.0,True,41.0,3.6125759969217834,0.0977709768462861,,0.29339977411634566,0.43131462931466413
7,165,37.92837231141011,35.19744575829755,2.0,49.5320458,800.1104477885981,83.28025144831325,3565,0.054153726177722884,3556,9,0,0.9974754558204768,0.0025245441795231417,0.0,True,2.0,0.7978845608028654,0.02182223958280444,,0.3090169943749474,0.3900959445746376
5,80,38.195276904839844,35.927756717551866,9.958217307690626,246.62543788544238,536.2030360720789,46.31430272991245,9149,0.1389768417391267,8463,686,6,0.9250191277735271,0.07498087222647284,0.0006558093780741065,True,3.0,0.9772050238058398,0.02636710819970103,0.44788371899426505,0.2572842744474721,0.32089503905743066
5,135,38.195276904839844,35.43156119386541,2.0,49.5320458,538.3853587340257,43.17864218408415,3306,0.05021941619734975,2948,358,0,0.8917120387174834,0.10828796128251664,0.0,True,1.0,0.5641895835477563,0.015325650214433903,,0.2989350844248255,0.38510405263005587
5,237,38.195276904839844,34.67568127556212,2.0,49.5320458,566.0648345779382,88.91319267571201,3654,0.05550567053391288,3653,1,0,0.9997263273125342,0.0002736726874657909,0.0,True,2.0,0.7978845608028654,0.02189856098303507,,0.3090169943749474,0.44151844011225294
6,26,39.099786783749664,38.16006163690671,2.0,49.5320458,132.1631273756193,89.0667541042352,9848,0.14959492157032678,8844,1004,877,0.8980503655564581,0.10194963444354184,0.08905361494719741,True,1.0,0.5641895835477563,0.014604988103935065,0.3797958971132712,0.28172904669025317,0.3918128816481348
7,166,37.92837231141011,36.25550757246598,2.0,49.5320458,781.0315780482154,52.28090920877743,3519,0.05345496842059098,3498,21,0,0.9940323955669225,0.005967604433077579,0.0,True,11.0,1.8712051592547776,0.050447756633486225,,0.30216947925196225,0.32793442287247493
7,308,37.92837231141011,32.24215815594783,2.0,49.5320458,804.6127500291083,89.65855508820611,3207,0.048715567980913685,2185,1022,740,0.6813221078889928,0.31867789211100717,0.2307452447770502,True,6.0,1.381976597885342,0.039389087945635885,0.40453726661826384,0.25000000000000006,0.39564392373895996
8,68,37.39022373484762,36.49487281894266,2.0,49.5320458,644.7569681738421,41.33745487773412,3878,0.05890831700342478,3482,396,0,0.8978855079938113,0.10211449200618876,0.0,True,12.0,1.9544100476116797,0.05290403988817469,,0.30484544052339907,0.39564392373895996
8,82,37.39022373484762,36.1339600692361,5.977725364273731,148.04448326151405,657.3819965597897,67.58511705778446,5547,0.08426107127849336,5513,34,0,0.9938705606634217,0.006129439336578331,0.0,True,21.0,2.5854414729132054,0.07032900847434102,,0.27669677546737487,0.3239265962360449
8,88,37.39022373484762,35.98641292660787,3.863703305156273,95.68856453430594,696.6717946994274,51.280513564816054,4717,0.07165305087806981,4694,23,0,0.9951240195039219,0.004875980496078016,0.0,True,45.0,3.7846987830302403,0.10315814284298834,,0.28172904669025317,0.3126480851423008
8,224,37.39022373484762,34.64680186200936,2.0,49.5320458,678.985647539294,79.66385968909424,3565,0.054153726177722884,3445,120,0,0.9663394109396914,0.033660589060308554,0.0,True,3.0,0.9772050238058398,0.027130632218898165,,0.3090169943749474,0.41421356237309503
8,271,37.39022373484762,34.47042952922482,9.856089212204838,244.09613113390796,647.3686555970519,52.40488341790026,7615,0.11567478957738002,6859,756,0,0.9007222586999344,0.09927774130006566,0.0,True,1.0,0.5641895835477563,0.01570232270153406,,0.25669854634830647,0.3430703308172536
8,290,37.39022373484762,34.86976378144478,4.16227766016838,103.08306384788851,703.6671168327865,35.49997975627269,4291,0.06518194643158735,4251,40,0,0.9906781635982288,0.00932183640177115,0.0,True,2.0,0.7978845608028654,0.02208371709510653,,0.2801868778094689,0.25805631865812984
9,83,37.92195440759774,35.78875472557764,2.0,49.5320458,323.8275364678276,26.128761155634425,3032,0.046057250426607514,2966,66,0,0.9782321899736148,0.021767810026385226,0.0,True,13.0,2.0342144725641096,0.055194543546958214,,0.30693121744917323,0.40269974784927715
9,86,37.92195440759774,35.81197604030649,2.0,49.5320458,349.0503078171845,75.7351015682679,3610,0.054837293548830185,3465,145,0,0.9598337950138505,0.04016620498614958,0.0,True,3.0,0.9772050238058398,0.026506250727981243,,0.3090169943749474,0.38742588672279316
9,123,37.92195440759774,35.936816916895104,9.126822193908446,226.0350874585648,382.08562765213037,54.78537328788125,8984,0.1364704280450666,8834,150,14,0.9833036509349955,0.016696349065004452,0.001558325912733749,True,1.0,0.5641895835477563,0.01527752421087626,0.44480506663096514,0.26675650430010106,0.36127056586370315
9,288,37.92195440759774,34.65442381269462,2.732050807568877,67.66203286421431,334.6235248349609,50.867198538780826,3953,0.06004759595527028,3868,85,0,0.9784973437895269,0.021502656210473058,0.0,True,4.0,1.1283791670955126,0.03109494286613541,,0.28989794855663564,0.3266316347104093
6,184,39.099786783749664,34.44502822434067,3.863703305156273,95.68856453430594,160.24010219741908,45.32412997493837,4363,0.06627565422535903,3116,1247,1342,0.7141874856749942,0.2858125143250057,0.3075865230346092,True,1.0,0.5641895835477563,0.01534274261171756,0.3696030018711294,0.23582845781094003,0.37406669614897287
6,214,39.099786783749664,36.60917168922732,2.0,49.5320458,141.64841070528036,76.02709051489286,3565,0.054153726177722884,2267,1298,1440,0.6359046283309958,0.3640953716690042,0.40392706872370265,True,2.0,0.7978845608028654,0.021077678966820203,0.3827822185373187,0.23582845781094003,0.39352981872163206
6,300,39.099786783749664,33.74565630114363,2.0,49.5320458,163.28662366302956,36.54862613748005,3283,0.0498700373187838,2321,962,793,0.7069753274444106,0.2930246725555894,0.24154736521474263,True,10.0,1.7841241161527712,0.04898382220212655,0.39352981872163206,0.25000000000000006,0.40074581204539717
6,337,39.099786783749664,27.341592039551568,11.224972160321824,277.9979175743928,149.40743397515496,64.25463871358802,8141,0.12366493262632314,6119,2022,2076,0.7516275641813045,0.2483724358186955,0.25500552757646483,True,1.0,0.5641895835477563,0.016983078724124637,0.3101795336077763,0.24127429245212265,0.3141867286024835
9,325,37.92195440759774,29.531587483243364,2.0,49.5320458,385.3802428907552,42.4787492296336,2059,0.031277004824665194,2059,0,0,1.0,0.0,0.0,True,6.0,1.381976597885342,0.04097565699727883,,0.3090169943749474,
10,39,38.214358817521145,37.13865082573237,2.0,49.5320458,886.4830107919456,69.64303340789657,3588,0.05450310505628884,3533,55,0,0.9846711259754738,0.015328874024526198,0.0,True,2.0,0.7978845608028654,0.021177244666943477,,0.3090169943749474,0.3613020955135854
10,46,38.214358817521145,37.41530914801664,2.0,49.5320458,893.8405580808137,81.15412710477213,3829,0.05816398808821905,3679,150,0,0.9608252807521546,0.039174719247845394,0.0,True,3.0,0.9772050238058398,0.025841843554069908,,0.3008613653919205,0.40149162409079436
10,62,38.214358817521145,36.183503729683416,2.732050807568877,67.66203286421431,918.291799613115,61.36166724981873,3828,0.058148797702194444,3772,56,0,0.9853709508881923,0.014629049111807733,0.0,True,1.0,0.5641895835477563,0.01516682238524755,,0.28989794855663564,0.3577747210701756
10,77,38.214358817521145,37.0986829148356,2.0,49.5320458,885.3645404347612,67.9465488518498,3809,0.057860180367726916,3784,25,0,0.9934365975321606,0.006563402467839328,0.0,True,1.0,0.5641895835477563,0.01498252017367036,,0.30484544052339907,0.38742588672279316
10,106,38.214358817521145,35.68794571215464,5.0197648378370845,124.31961092648802,862.0930450752303,19.141342934203212,4852,0.0737037529913917,4542,310,0,0.9361088211046991,0.06389117889530091,0.0,True,2.0,0.7978845608028654,0.021592954803796992,,0.2791745113185196,0.27792629762666365
10,124,38.214358817521145,35.571728136536315,2.0,49.5320458,870.6322903285836,38.4021884387329,3604,0.05474615123268255,3567,37,0,0.9897336293007769,0.010266370699223086,0.0,True,3.0,0.9772050238058398,0.026487514493465193,,0.3090169943749474,0.31339216579491175
10,137,38.214358817521145,35.62209440773998,2.0,49.5320458,882.5857305303582,62.54630570161979,3537,0.0537283953690339,3487,50,0,0.9858637263217416,0.01413627367825841,0.0,True,3.0,0.9772050238058398,0.026469446489380283,,0.30484544052339907,0.41054588061380315
11,211,37.457894330628264,34.91564742455185,2.0,49.5320458,324.2194844094978,14.380916175421705,3277,0.04977889500263615,3030,247,62,0.9246261824839792,0.07537381751602075,0.018919743667989014,True,7.0,1.4927053303604616,0.04125002850931008,0.394586871230296,0.3090169943749474,0.38742588672279304
11,216,37.457894330628264,34.13615312146232,2.0,49.5320458,345.9609646490597,67.78223722822813,3348,0.05085741241038323,3295,53,0,0.9841696535244923,0.015830346475507767,0.0,True,18.0,2.393653682408596,0.06686739380142978,,0.3090169943749474,0.34833147735478825
12,90,37.237909116832206,36.126949696394476,5.855156433186538,145.00893830738013,421.4320685600493,63.14178378694463,5961,0.09054989109268054,5928,33,0,0.9944640161046804,0.0055359838953195776,0.0,True,5.0,1.2615662610100802,0.03439156788188726,,0.2758872381516119,0.2775144043792301
12,127,37.237909116832206,35.74085101829175,7.330293345472711,181.54221285769478,440.94763392881947,22.179566729492688,5993,0.09103598344546796,5953,40,0,0.9933255464708827,0.006674453529117303,0.0,True,1.0,0.5641895835477563,0.015461747568830437,,0.26618329551788555,0.21916368450349538
11,149,37.457894330628264,35.74465067204574,11.00566930306458,272.56665798952446,384.4982356995873,53.92918452900752,9061,0.1376400877689613,8908,153,25,0.9831144465290806,0.016885553470919325,0.0027590773645293012,True,61.0,4.406461512053774,0.12039093755258946,0.3951953998861734,0.26697807758999403,0.1951941016011038
11,158,37.457894330628264,35.59962931691158,2.0,49.5320458,394.8574058712841,19.879246569775354,3286,0.049915608476857616,3277,9,0,0.9972611077297626,0.002738892270237371,0.0,True,1.0,0.5641895835477563,0.015445078217259144,,0.3090169943749474,0.40269974784927715
11,162,37.457894330628264,35.147529086805264,2.414213562373095,59.790468371222644,332.1821394191558,43.15512423451198,3474,0.05277140104948368,3168,306,0,0.9119170984455959,0.08808290155440414,0.0,True,23.0,2.7057581899030048,0.07453322527565664,,0.2857142857142857,0.3761785115301142
11,209,37.457894330628264,35.23004664088869,2.0,49.5320458,341.88624699443983,61.831976889423146,3015,0.0457990138641892,2948,67,0,0.9777777777777777,0.022222222222222223,0.0,True,1.0,0.5641895835477563,0.015523608895974537,,0.29339977411634566,0.41421356237309503
10,177,38.214358817521145,34.696185580155735,11.194173437483137,277.23515569927906,922.1439356117754,57.88986262213185,8802,0.13370577778858816,8581,221,0,0.9748920699840945,0.025107930015905475,0.0,True,3.0,0.9772050238058398,0.02680558846127546,,0.2640379757271236,0.3314366652678501
10,222,38.214358817521145,34.7460882730131,2.0,49.5320458,921.9511914201646,52.24788512537321,3479,0.05284735297960671,3412,67,0,0.9807415924116125,0.01925840758838747,0.0,True,6.0,1.381976597885342,0.03788289828242122,,0.3090169943749474,0.31451985913875646
10,296,38.214358817521145,34.09156944159394,9.00692826708518,223.06579172128886,928.429455256331,45.83747621833328,7000,0.1063327021722469,6744,256,0,0.9634285714285714,0.036571428571428574,0.0,True,27.0,2.9316150714175193,0.08108920366561925,,0.2658626798938589,0.36269215433239255
11,12,37.457894330628264,37.237909116832206,5.155870949147037,127.69041799602024,381.5599150212644,56.47599479351961,6124,0.09302592401469142,6048,76,0,0.9875898105813194,0.012410189418680601,0.0,True,1.0,0.5641895835477563,0.015106326125659682,,0.2791745113185196,0.2742918851774318
12,158,37.237909116832206,35.59962931691158,2.0,49.5320458,416.80671903018185,69.0783979069603,3320,0.05043208160169424,3296,24,0,0.9927710843373494,0.007228915662650603,0.0,True,7.0,1.4927053303604616,0.04098725361836031,,0.3090169943749474,0.36602540378443865
12,164,37.237909116832206,35.28318240515082,9.797958971132712,242.65647625233316,416.0738913294813,72.28276635274705,8830,0.13413110859727717,8612,218,0,0.9753114382785957,0.024688561721404302,0.0,True,8.0,1.5957691216057308,0.04400841432790657,,0.2658626798938589,0.37079525633325294
12,197,37.237909116832206,35.54069640230208,2.0,49.5320458,401.7578100995894,87.24591206751931,3541,0.053789156913132324,3494,47,0,0.9867269133013273,0.01327308669867269,0.0,True,82.0,5.108953969950291,0.14039713823884936,,0.3090169943749474,0.4
12,216,37.237909116832206,34.13615312146232,2.0,49.5320458,367.9102778079575,2.1835137497046113,3470,0.05271063950538525,2856,614,225,0.8230547550432277,0.17694524495677233,0.06484149855907781,True,34.0,3.2897623212397704,0.09218369301319394,0.40269974784927715,0.2708131845707603,0.4
13,59,36.9730210523906,36.1257302233565,2.0,49.5320458,243.21867858540875,45.97442934786892,3349,0.05087260279640784,3305,44,0,0.9868617497760526,0.013138250223947446,0.0,True,73.0,4.820437914901168,0.13188837923420194,,0.3090169943749474,0.39782196186948005
13,132,36.9730210523906,35.387578481028875,3.6502815398728847,90.40295620793913,252.9520651734052,21.7469986789353,4043,0.06141473069748489,3946,97,0,0.9760079149146673,0.023992085085332675,0.0,True,2.0,0.7978845608028654,0.02205301133344992,,0.28172904669025317,0.27149702790318514
13,228,36.9730210523906,36.83260250807479,2.8284271247461903,70.0488909424453,231.71225488586862,67.6594939658471,3864,0.05869565159908029,3667,197,0,0.9490165631469979,0.05098343685300207,0.0,True,2.0,0.7978845608028654,0.02162124028798963,,0.28172904669025317,0.39564392373895996
13,254,36.9730210523906,34.03917839330436,2.0,49.5320458,219.1464598891189,87.35150153681333,3119,0.047378814010748296,3030,89,25,0.971465213209362,0.028534786790638023,0.008015389547932029,True,4.0,1.1283791670955126,0.031779868132613354,0.34833147735478825,0.30484544052339907,0.40453726661826384
13,268,36.9730210523906,34.880035990422705,2.0,49.5320458,218.13176449940073,88.94034014394101,3214,0.04882190068308593,3200,14,0,0.9956440572495333,0.0043559427504667085,0.0,True,10.0,1.7841241161527712,0.04966035377143966,,0.3090169943749474,0.414021404230567
13,286,36.9730210523906,33.42921548808177,2.0,49.5320458,187.23022647945794,30.85064784892948,3105,0.0471661486064038,2797,308,333,0.900805152979066,0.09919484702093398,0.1072463768115942,True,8.0,1.5957691216057308,0.04533290986255431,0.3816524151396708,0.30216947925196225,0.3827822185373187
13,294,36.9730210523906,36.93876004831719,11.58090860936498,286.81304782234025,189.70508505335724,49.72703341985762,8308,0.12620172709243246,7977,331,0,0.9601588830043332,0.03984111699566683,0.0,True,2.0,0.7978845608028654,0.02159018627127157,,0.2678233792917253,0.23769145108682535
14,67,37.587381895757424,36.30405612460664,2.0,49.5320458,357.9380582062676,77.67190906877823,3630,0.05514110126932232,3508,122,43,0.9663911845730028,0.03360881542699724,0.011845730027548209,True,17.0,2.326213245840639,0.06296299837065149,0.40149162409079436,0.3090169943749474,0.38742588672279316
14,174,37.587381895757424,35.35087436343262,2.732050807568877,67.66203286421431,343.66968606262986,54.07937692816034,3845,0.05840703426461276,3759,86,2,0.9776332899869961,0.0223667100130039,0.0005201560468140442,True,58.0,4.296739856991561,0.11781855167260548,0.40650406517858323,0.28989794855663564,0.3408324053440608
14,194,37.587381895757424,35.331696866002474,5.773112505913769,142.9770365257368,389.9103551269411,52.67869844932733,5463,0.0829850788524264,5229,234,0,0.957166392092257,0.042833607907743,0.0,True,1.0,0.5641895835477563,0.015474402395868657,,0.27429188517743175,0.3377325925472977
14,201,37.587381895757424,35.04571322798481,4.1815405503520555,103.5601290272976,393.6392698733936,44.02848197707191,4710,0.07154671817589756,4578,132,0,0.9719745222929936,0.02802547770700637,0.0,True,11.0,1.8712051592547776,0.05152486359191706,,0.27429188517743175,0.38221731683849475
14,205,37.587381895757424,37.513789293482084,2.0,49.5320458,330.79481233734225,25.555967096501615,3589,0.054518295442313444,3456,133,0,0.962942323767066,0.03705767623293396,0.0,True,12.0,1.9544100476116797,0.05204739198239581,,0.29339977411634566,0.36602540378443865
14,250,37.587381895757424,34.05750615556192,3.863703305156273,95.68856453430594,401.178577711618,20.5540608049179,4280,0.06501485218531668,4205,75,0,0.9824766355140186,0.017523364485981307,0.0,True,1.0,0.5641895835477563,0.0157496116999618,,0.2791745113185196,0.30383243470068705
14,253,37.587381895757424,34.90291406680944,4.685557720282968,116.04262979979977,384.33736584286214,61.39738632663987,5031,0.0764228320897963,4630,401,207,0.9202941761081296,0.0797058238918704,0.04114490161001789,True,48.0,3.9088200952233594,0.10784395465130472,0.38561575886039895,0.2612038749637415,0.37268226712382524
14,293,37.587381895757424,34.40796497310431,2.0,49.5320458,375.2732886435882,75.13042142219736,2910,0.044204023331605495,2842,68,0,0.9766323024054983,0.02336769759450172,0.0,True,7.0,1.4927053303604616,0.04146671681655756,,0.3090169943749474,0.3516287047744073
15,72,37.19619887324296,36.04947167458976,6.19114712955712,153.3300915878809,333.13077101290344,81.28427400271529,5983,0.09088407958522188,2322,3661,3483,0.38809961557746947,0.6119003844225305,0.5821494233662042,True,3.0,0.9772050238058398,0.026682942937021264,0.34709207640227174,0.1365270594958143,0.34400610218631145
15,270,37.19619887324296,33.86188563365206,9.288221436384907,230.0323047937795,353.04454548173,49.54440722043509,6614,0.10046921316674871,1874,4740,1943,0.28333837314786814,0.7166616268521319,0.29377078923495614,True,3.0,0.9772050238058398,0.027504400958374215,0.3169844364313081,0.10493921687680205,0.32109155103767556
16,89,37.79029589792097,35.79819589924081,6.422466567392307,159.05895408252226,531.3463894274832,77.12899012837715,5913,0.08982075256349942,5906,7,0,0.9988161677659394,0.0011838322340605445,0.0,True,3.0,0.9772050238058398,0.02655863708959801,,0.27429188517743175,0.39564392373896
16,125,37.79029589792097,35.505697131095886,9.486832980505138,234.9511228436655,533.8940155049903,73.85808050429426,7845,0.11916857836303955,7588,257,0,0.967240280433397,0.03275971956660293,0.0,True,4.0,1.1283791670955126,0.030789654944678984,,0.26747889038858935,0.2823299054044593
16,128,37.79029589792097,37.56246946360691,2.0,49.5320458,508.77615166642687,69.69709619600324,3502,0.05319673185817266,3403,99,0,0.971730439748715,0.02826956025128498,0.0,True,20.0,2.5231325220201604,0.06696854481490261,,0.28989794855663564,0.38742588672279304
16,207,37.79029589792097,35.45411309509949,2.0,49.5320458,537.83355458287,65.60002912598088,3310,0.050280177741448176,3172,138,51,0.9583081570996979,0.04169184290030212,0.01540785498489426,True,7.0,1.4927053303604616,0.04075957061794855,0.42480768092719207,0.29339977411634566,0.4211646096066227
16,217,37.79029589792097,34.87526049306788,3.1462643699419726,77.92045543543696,501.81234548526777,57.4577295672401,3898,0.05921212472391692,3853,45,0,0.9884556182657773,0.011544381734222679,0.0,True,1.0,0.5641895835477563,0.015528390934269942,,0.28172904669025317,0.34514099850039526
16,243,37.79029589792097,37.237909116832206,2.0,49.5320458,558.4059458238995,19.824185963332994,3631,0.055156291655346926,3609,22,0,0.9939410630680253,0.006058936931974662,0.0,True,1.0,0.5641895835477563,0.015039399741385703,,0.29581631632448924,0.3245951656115701
16,267,37.79029589792097,34.489037847079096,10.74165738677394,266.0281328247976,541.0077448085423,63.506612692687284,8654,0.13145760065694637,3274,5380,5069,0.37832216316154377,0.6216778368384562,0.5857406979431476,True,21.0,2.5854414729132054,0.0715402685374657,0.32756034947555174,0.12849622184722817,0.32578529770896686
16,276,37.79029589792097,33.915240552289745,2.0,49.5320458,501.70181602512935,55.26077686881647,3159,0.047986429451732565,3130,29,0,0.9908198797087686,0.009180120291231402,0.0,True,1.0,0.5641895835477563,0.015736290709979017,,0.3090169943749474,0.3761785115301142
17,22,37.65535656817806,37.04918135490456,4.0,99.0640916,845.4024119316541,89.49027498597445,4155,0.06311605393224083,4076,79,0,0.9809867629362214,0.01901323706377858,0.0,True,81.0,5.077706251929807,0.13594103900777543,,0.27694157411998566,0.3699677034698106
17,39,37.65535656817806,37.13865082573237,2.414213562373095,59.790468371222644,859.5169978050519,69.31813677757873,3429,0.052087833678376376,3367,62,0,0.9819189268008166,0.018081073199183437,0.0,True,1.0,0.5641895835477563,0.015086491637662711,,0.2898979485566356,0.3682203060327592
17,117,37.65535656817806,36.386947061436,7.8173377998059435,193.60436696702962,873.1300820885069,49.56275981141253,5291,0.08037233245619405,5245,46,0,0.9913059913059913,0.008694008694008694,0.0,True,2.0,0.7978845608028654,0.02155212687044876,,0.27149702790318514,0.26750871248442454
