bead_a,bead_b,r_a_vox,r_b_vox,gap_vox,gap_um,dsum_min,z_mid,axis_dip_deg,lens_vox,lens_mm3,binder_vox,pore_vox,crack_vox,binder_frac,pore_frac,crack_frac,connected,bond_area_vox,r_bond_vox,r_bond_over_R,neck_binder_vox,neck_crack_vox,neck_severed,q_crack_med,q_binder_med,q_pore_med,dq_paired
1,140,38.09217778269345,35.127419477335195,10.0,247.660229,11.0,203.6304111140808,80.28181153410958,9494,0.144217524917616,2328,2845,4433,0.2452074994733516,0.299662945017906,0.46692647988203073,True,195.0,7.878478774854901,0.21520136875038084,472,921,0.6611629576453697,0.3077696896900046,0.08333333333333333,0.3115648476058469,0.2244363563566713
1,142,38.09217778269345,34.808003044394134,5.708203932499369,141.36950931014943,6.708203932499369,188.8956339150147,78.85743384972217,6548,0.09946664768912467,3152,2289,1129,0.4813683567501527,0.34957238851557726,0.17241905925473427,True,140.0,6.6755811781245455,0.18314306226368354,606,328,0.3511777301927195,0.356789172325331,0.15225881209433406,0.3483314773547883,0.20453036023099697
1,306,38.09217778269345,35.52153417314591,1.7320508075688772,42.89600996421431,2.732050807568877,167.57176020200552,44.59530006281258,3225,0.04898899492935661,1455,1149,627,0.4511627906976744,0.35627906976744184,0.19441860465116279,True,184.0,7.653039857325812,0.20792430252442226,297,843,0.7394736842105263,0.37268226712382524,0.21089672205953397,0.3660254037844387,0.16178554506429127
2,47,38.363088746601086,36.29632607499437,1.0,24.7660229,2.0,629.4335900889646,16.779156352857324,3314,0.0503409392855466,3180,119,15,0.9595654797827399,0.035908267954133974,0.004526252263126132,True,1797.0,23.916581391835077,0.6406849410482424,1799,642,0.26300696435886933,0.32037724101704074,0.2989350844248255,0.4068781988545112,0.02144215659221521
2,49,38.363088746601086,36.699556005373374,2.0,49.5320458,3.0,604.3891882569386,72.3042998864283,4462,0.06777950244179509,4402,60,0,0.9865531151949798,0.01344688480502017,0.0,True,1980.0,25.104851615652017,0.6689039987494353,1980,184,0.08502772643253234,,0.28436465220442186,0.3797958971132712,
2,70,38.363088746601086,36.52162050261049,1.0,24.7660229,2.0,555.4717932310829,13.799407143971518,3639,0.05527781474354378,3579,60,0,0.9835119538334708,0.016488046166529265,0.0,True,2333.0,27.250999329690345,0.7278121155281714,2333,0,0.0,,0.2989350844248255,0.39676490936081604,
2,81,38.363088746601086,36.012877868255195,1.7320508075688772,42.89600996421431,2.732050807568877,620.7879938875649,43.28569368588806,3600,0.05468538968858412,3547,52,1,0.9852777777777778,0.014444444444444444,0.0002777777777777778,True,2190.0,26.40262583044538,0.7099773497309161,2191,631,0.22360028348688873,0.26618329551788555,0.2898979485566356,0.355339270094927,-0.023714653038750033
2,89,38.363088746601086,35.79819589924081,1.0,24.7660229,2.0,566.496668025286,45.25455662402305,3685,0.05597657250067569,3602,83,0,0.9774762550881954,0.022523744911804613,0.0,True,2598.0,28.757070162057335,0.775527832328878,2598,0,0.0,,0.3090169943749474,0.39564392373895996,
3,252,38.192494805583316,34.67978407640629,1.7320508075688772,42.89600996421431,2.732050807568877,759.3794797162425,57.283835726184755,3617,0.05494362625100243,3551,66,0,0.9817528338401991,0.01824716615980094,0.0,True,2443.0,27.88603686340174,0.765340052245677,2443,43,0.01729686242960579,,0.2843646522044218,0.41421356237309503,
3,255,38.192494805583316,35.04234372822224,1.0,24.7660229,2.0,704.9438965334523,23.91969091139457,3498,0.053135970314074236,3436,62,0,0.982275586049171,0.017724413950829045,0.0,True,2709.0,29.364970316209906,0.8019399210569678,2709,593,0.17958812840702604,,0.3090169943749474,0.4,
4,112,37.65473921112723,35.45518929419597,8.449489742783179,209.26025646308332,9.449489742783179,853.3521709041831,58.135060686450004,8881,0.1349058182845321,3750,720,4411,0.422249746650152,0.08107195135682918,0.4966783019930188,False,6.0,1.381976597885342,0.037805442465580284,239,1549,0.866331096196868,0.3224156201423654,0.16845630949969403,0.30412917607713125,0.15395931064267138
5,31,38.195276904839844,37.10203613363907,1.0,24.7660229,2.0,566.0350777136106,88.98600838781182,4014,0.06097420950277129,3968,46,0,0.9885401096163428,0.0114598903836572,0.0,True,3467.0,33.22018024332803,0.8823735908438498,3467,2,0.0005765350245027386,,0.3090169943749474,0.3827822185373187,
3,105,38.192494805583316,35.87299012264121,1.0,24.7660229,2.0,744.4201940543493,81.79770619658508,3558,0.05404739347555064,3503,55,0,0.9845418774592468,0.015458122540753232,0.0,True,3465.0,33.21059703809666,0.896790105952332,3465,0,0.0,,0.30484544052339907,0.3797958971132712,
3,165,38.192494805583316,35.19744575829755,3.1815405503520555,78.79410612729761,4.1815405503520555,767.4157254316133,43.47343843657168,4287,0.06512118488748891,4254,33,0,0.9923023093072079,0.007697690692792162,0.0,True,2777.0,29.73123868816075,0.8102265367630804,2777,0,0.0,,0.27718637277259645,0.38926726601953365,
3,169,38.192494805583316,35.30822230156813,1.8284271247461903,45.2828680424453,2.8284271247461903,766.7425930169502,44.386367928859464,3442,0.05228530869669626,3422,20,0,0.9941894247530505,0.005810575246949448,0.0,True,3087.0,31.346811937569694,0.852966152476347,3087,0,0.0,,0.28989794855663564,0.29310293440626656,
3,241,38.192494805583316,35.33832533165019,1.8284271247461903,45.2828680424453,2.8284271247461903,732.7508035256893,80.69268764973042,3506,0.05325749340227109,3380,126,0,0.96406160867085,0.03593839132915003,0.0,True,2693.0,29.278123633405,0.7963497096526889,2693,0,0.0,,0.28172904669025317,0.36366374964901205,
2,236,38.363088746601086,34.965316634264894,1.414213562373095,35.02444547122265,2.414213562373095,588.0929871725214,83.10764353504294,4026,0.061156494135066575,3834,181,11,0.9523099850968704,0.044957774465971184,0.00273224043715847,True,2043.0,25.501119533728012,0.6955318174798923,2043,366,0.1519302615193026,0.375,0.28172904669025317,0.38742588672279316,0.09327095330974683
2,243,38.363088746601086,37.237909116832206,6.6212327846342935,163.98160277048368,7.6212327846342935,593.5562244217024,88.71915642900647,7332,0.11137591033241633,6548,55,729,0.8930714675395527,0.007501363884342607,0.09942716857610474,True,1162.0,19.23216284627303,0.5087806613614884,1162,626,0.35011185682326623,0.3435838933789736,0.2588283628687876,0.25401115162199117,0.08475553051018603
3,71,38.192494805583316,35.883375888636174,6.713293552551451,166.2615818569116,7.713293552551451,723.7697313305596,68.25153595748098,6679,0.10145658825834815,5205,165,1309,0.7793082796825872,0.024704297050456656,0.19598742326695612,True,1427.0,21.312630236183175,0.5754270597550007,1428,872,0.3791304347826087,0.32841267881154246,0.25,0.24210172369314836,0.07841267881154246
3,95,38.192494805583316,36.1488861475314,1.0,24.7660229,2.0,715.3844476605036,51.09420432215535,3959,0.06013873827141793,3795,46,118,0.9585753978277343,0.011619095731245263,0.02980550644102046,True,2451.0,27.931658222104733,0.7514430822779724,2452,751,0.23446768654386513,0.39564392373895996,0.2989350844248255,0.3495151831824591,0.09670883931413443
2,107,38.363088746601086,36.14912973635662,9.74165738677394,241.26210992479758,10.74165738677394,598.2845207923208,82.37526520178304,9331,0.14174149199560512,9062,269,0,0.9711713642696388,0.028828635730361162,0.0,True,1889.0,24.52116177918943,0.6581782767559891,1889,0,0.0,,0.26487139148781225,0.34243216259242865,
