bead_a,bead_b,r_a_vox,r_b_vox,gap_vox,gap_um,dsum_min,z_mid,axis_dip_deg,lens_vox,lens_mm3,binder_vox,pore_vox,crack_vox,binder_frac,pore_frac,crack_frac,connected,bond_area_vox,r_bond_vox,r_bond_over_R,neck_binder_vox,neck_crack_vox,neck_severed,q_crack_med,q_binder_med,q_pore_med,dq_paired,cls
2,259,38.124781253291445,34.08862500564362,9.392304845413264,232.6100368852859,10.392304845413264,682.9764455099562,65.31104256729286,7125,0.1082315004253227,5938,132,1059,0.8334035087719298,0.0185263157894736,0.1486315789473684,True,2735.0,29.50555098134362,0.8171765468463235,2921,907,0.2369383490073145,0.3203772410170408,0.252015475778655,0.3802306873401831,0.0683617652383857,cohesive
4,81,37.78762103501022,35.51364896558651,2.6502815398728847,65.63693330793913,3.6502815398728847,770.4896434238673,51.78076895765379,4181,0.0635110039688806,4072,109,0,0.9739296818942836,0.0260703181057163,0.0,True,2387.0,27.56457324757103,0.7520899227897861,2388,278,0.1042760690172543,,0.2742918851774317,0.4014916240907943,,intact
4,167,37.78762103501022,35.24875845540225,1.0,24.7660229,2.0,802.1617190779382,77.89985143678727,3359,0.0510245066566539,3315,44,0,0.9869008633521882,0.0130991366478118,0.0,True,2364.0,27.431452220735256,0.7511722900869203,2446,102,0.0400313971742543,,0.3090169943749474,0.3272830287914421,,intact
4,210,37.78762103501022,34.608309513248216,1.0,24.7660229,2.0,819.8392373923034,46.65551888703273,3312,0.0503105585134973,3248,64,0,0.9806763285024156,0.0193236714975845,0.0,True,2998.0,30.89163379912116,0.8534080179694379,2998,0,0.0,,0.3090169943749474,0.3874258867227931,,intact
4,242,37.78762103501022,35.11354848262679,5.6332495807108,139.51318811729905,6.6332495807108,831.4743086986985,22.375279609778424,5924,0.0899878468097701,5792,132,0,0.9777177582714384,0.0222822417285617,0.0,True,2133.0,26.05676471149144,0.714851761196712,2133,0,0.0,,0.2742918851774318,0.2063099139372659,,intact
5,185,37.39409397547984,34.68573802823606,1.414213562373095,35.02444547122265,2.414213562373095,852.7699395992175,68.09201466087787,3090,0.0469382928160347,3041,49,0,0.9841423948220064,0.0158576051779935,0.0,True,1846.0,24.24046307097448,0.6726004319689542,1846,640,0.2574416733708769,,0.2898979485566356,0.4083069769263126,,intact
5,289,37.39409397547984,34.14987401789476,1.0,24.7660229,2.0,867.3017947837284,89.22550566098067,3137,0.0476522409591912,3105,12,21,0.9897991711826586,0.003825310806503,0.0066942939113803,True,1564.0,22.31225362870028,0.6237354246487007,1576,694,0.305726872246696,0.3333333333333333,0.3090169943749474,0.4034234401190567,0.0243163389583859,intact
5,320,37.39409397547984,27.640729586576867,1.414213562373095,35.02444547122265,2.414213562373095,866.9423707247234,89.7888549359051,2237,0.0339808935370451,2224,13,0,0.994188645507376,0.005811354492624,0.0,True,1220.0,19.70629496237749,0.6060228623077175,1220,166,0.1197691197691197,,0.2958163163244892,0.3228287342177362,,intact
5,322,37.39409397547984,35.40358484036005,1.0,24.7660229,2.0,875.4699094910967,76.33033307733531,3561,0.0540929646336244,3540,19,2,0.9941027801179444,0.0053355798932884,0.0005616399887672,True,3349.0,32.64995878756228,0.8970054902480777,3351,633,0.1588855421686747,0.2991226073198724,0.3090169943749474,0.3279344228724749,-0.009894387055075,intact
3,119,38.1572743999063,36.68093515788354,1.0,24.7660229,2.0,952.0822847620796,33.73748339630982,3924,0.0596070747605566,3835,89,0,0.9773190621814476,0.0226809378185525,0.0,True,3319.0,32.50339231901805,0.8686309443017615,3319,328,0.0899369344666849,,0.3008613653919205,0.414213562373095,,intact
