bead_a,bead_b,r_a_vox,r_b_vox,gap_vox,gap_um,dsum_min,z_mid,axis_dip_deg,lens_vox,lens_mm3,binder_vox,pore_vox,crack_vox,binder_frac,pore_frac,crack_frac,connected,bond_area_vox,r_bond_vox,r_bond_over_R,neck_binder_vox,neck_crack_vox,neck_severed,q_crack_med,q_binder_med,q_pore_med,dq_paired
3,306,38.38443484316475,33.642125886349774,1.0,24.7660229,2.0,590.1567204352325,83.79546358030309,3285,0.04990041809083301,3257,28,0,0.9914764079147641,0.00852359208523592,0.0,True,2139.0,26.093387027121036,0.7245490208844214,2139,0,0.0,,0.3090169943749474,0.37948036503371646,
3,330,38.38443484316475,31.162913855063664,1.8284271247461903,45.2828680424453,2.8284271247461903,604.7372019132631,73.05907689044378,3254,0.0494295161240702,3190,64,0,0.9803318992009834,0.019668100799016593,0.0,True,2321.0,27.180824966004586,0.7816494941868853,2322,0,0.0,,0.2801868778094689,0.4,
4,109,37.995960291012764,35.62033838281554,1.0,24.7660229,2.0,867.0237301751883,81.37692622670696,3719,0.056493045625512314,3590,129,0,0.9653132562516805,0.03468674374831944,0.0,True,3196.0,31.895429080722444,0.8665317234174323,3197,0,0.0,,0.3090169943749474,0.38742588672279304,
4,152,37.995960291012764,35.88745436661649,1.0,24.7660229,2.0,873.7553426833472,88.14654621028032,3472,0.052741020277434464,3446,26,0,0.9925115207373272,0.007488479262672811,0.0,True,2697.0,29.299859437165964,0.7931376635186538,2698,0,0.0,,0.3090169943749474,0.3306338781029041,
1,170,38.176121305216235,35.13212667360171,1.0,24.7660229,2.0,365.22777704008195,69.396777499136,4065,0.06174891919002624,4065,0,0,1.0,0.0,0.0,True,2408.0,27.685559519911603,0.7553190884581285,2408,0,0.0,,0.3090169943749474,,
1,263,38.176121305216235,35.22324907597057,1.0,24.7660229,2.0,360.26727974381726,60.57637247254272,3501,0.053181541472148056,3479,22,0,0.9937160811196801,0.006283918880319908,0.0,True,2237.0,26.684437700523873,0.727102632132753,2239,0,0.0,,0.3090169943749474,0.43227935205048007,
1,317,38.176121305216235,29.241968477629825,4.0,99.0640916,5.0,371.91900651196704,80.51750119655314,3536,0.05371320498300929,3536,0,0,1.0,0.0,0.0,True,1752.0,23.615226456547084,0.700560533014561,1752,0,0.0,,0.2801868778094689,,
2,31,38.16175564084514,36.6415030022981,10.180339887498949,252.12653078358238,11.180339887498949,673.4661420560096,23.92759108279182,9013,0.13691094923978017,8717,296,0,0.9671585487628981,0.032841451237101964,0.0,True,2376.0,27.500987065425246,0.7352884771135861,2376,0,0.0,,0.27504368232031556,0.1463924816619788,
2,91,38.16175564084514,35.58555851434374,1.0,24.7660229,2.0,624.777058766363,75.65819813364999,3690,0.05605252443079872,3547,143,0,0.9612466124661246,0.03875338753387534,0.0,True,3033.0,31.071431972077455,0.842645791999769,3058,0,0.0,,0.3090169943749474,0.4142135623730951,
2,289,38.16175564084514,35.02178870936546,9.770329614269007,241.9722069675344,10.770329614269007,641.5415646740547,79.58771342321201,9213,0.13994902644470153,8140,1073,0,0.8835341365461847,0.11646586345381527,0.0,True,1946.0,24.888371552065365,0.6801630550432268,1946,0,0.0,,0.25954040433099823,0.3320196929461753,
