bead_id,voxels,volume_mm3,r_eq_vox,cz,cy,cx,r_fit_vox,fill,roughness,sphericity,radius_ok,shape_ok,scan
36,211534,3.2132831173291536,36.962714471989216,39.66460238070476,42.436917942269325,39.21696275775998,36.52087004942176,1.036736112335815,0.024360029724289675,0.9610824174371099,True,True,1
37,213715,3.246413349248821,37.08931381533465,38.58004819502609,37.78473668202981,40.339068385466625,36.586498748456734,1.041798780030383,0.03256343777384439,0.9598184858149796,True,True,1
38,211831,3.217794661978462,36.98000529745803,39.470988665492776,38.88369974177528,39.380940466692785,36.54189428869684,1.0364007924162537,0.015618222869348903,0.9808980203034046,True,True,1
39,210367,3.1955559368384376,36.894616584303435,38.63159621043224,38.751134921351735,39.954413002039296,36.459757860990905,1.0362097255321288,0.01534728893360576,0.9815824900856667,True,True,1
40,207981,3.159311675783726,36.75459860791774,37.863155769036595,39.20967780710738,38.73718753155336,36.31763533349347,1.0365311594118216,0.015188690391555279,0.9863693897645255,True,True,1
41,209159,3.1772059505207126,36.82386043013312,38.77873292566899,39.33673425480137,39.503172227826674,36.388340410435234,1.0363374701216304,0.014998348486063325,0.9921593376996859,True,True,1
42,228365,3.468952504509309,37.918135830746046,40.36768769294769,39.96958378035163,40.04056663674381,37.46534665877645,1.0366965846108964,0.01676241339270836,0.981462639093678,True,True,1
43,198749,3.019074032004557,36.20251823513549,38.204252600013085,39.304212851385415,37.88950887803209,35.78052093531043,1.0358010934186046,0.014887209733805442,0.9897518078774722,True,True,1
44,209159,3.1772059505207126,36.82386043013312,38.58170100258655,38.68410634971481,39.56766383469036,36.38366111744856,1.0367373708081604,0.014687591350905273,0.989173034166046,True,True,1
45,198408,3.013894110370166,36.181801777482896,40.486311035845326,38.6442834966332,39.08854985686061,35.74348445738687,1.0372415550555223,0.01813352251305886,0.967564889758028,True,True,1
46,218526,3.3194942964132035,37.36556059286625,39.24797049321362,39.113830848503156,39.67851422714002,36.93290006283119,1.035557633539415,0.01598929899992955,0.9867963588679921,True,True,1
47,201379,3.0590247472492726,36.361505547170125,38.07121397961058,38.8677617825096,38.222848459869205,35.9167960127673,1.0376067927963486,0.015560358294451997,0.9830473532362759,True,True,1
48,208337,3.164719453208486,36.775557539359454,39.134114439585865,39.17758727446397,38.19971968493355,36.25926157728358,1.0433281629454394,0.02640916254947392,0.9668296669999447,True,True,1
49,200253,3.0419203725855652,36.29360769703338,39.297418765261945,38.73032114375315,38.64840476796852,35.856323696268504,1.0370343506428916,0.014497276043739982,0.985575458175953,True,True,1
50,195691,2.9726218315413098,36.0158841820228,39.147799336709404,37.756442554844114,37.887956012284675,35.57016901966696,1.0380647809368808,0.01824748214878482,0.9891161274539336,True,True,1
51,198667,3.017828420350539,36.19753873024553,38.82540633321085,38.26974786955056,38.191209410722465,35.764566939854674,1.0367599505603777,0.014940324913498775,0.9905233729596497,True,True,1
52,200445,3.04483692670229,36.30520327329826,38.35842749881514,38.75941031205568,51.97694130559505,35.8698632061219,1.0368536404007125,0.059449862327619764,0.989853905687318,True,True,1
53,198171,3.010293988882334,36.167389550109036,38.08811077301926,38.16803164943408,37.81556837276897,35.73147375038042,1.0370476321965643,0.016037636975229745,0.9871778093651231,True,True,1
54,197526,3.000496189896463,36.12810811952996,39.076536759717705,39.45866873221753,38.329318671972295,35.68802702069372,1.0374520726713985,0.01992398829472922,0.991160187000653,True,True,1
55,204174,3.1014818761880485,36.52895732365634,38.701818057147335,39.143343422766854,39.321025203992676,36.095081795633035,1.036496254232617,0.014890298873542313,0.9866250308441604,True,True,1
56,190237,2.889773466163105,35.67813351871439,38.14184412075464,37.60844630644932,37.29906379936605,35.25247718095622,1.0366626673628794,0.014264138510316469,0.9888968806712616,True,True,1
57,197605,3.001696230392407,36.13292392458288,41.586245287315606,41.17591660130057,38.76220237342172,35.69448326799561,1.0373039274884446,0.02101607590732869,0.9833184708167653,True,True,1
58,195124,2.9640088826653574,35.981066091396464,37.98859186978537,37.941165617761015,38.84855271519649,35.56750737944286,1.0352894542111575,0.016015392431271393,0.982292158353862,True,True,1
59,211702,3.2158351021812877,36.97249712763021,39.077783866000324,39.67044713795807,38.81459787814948,36.52745528539491,1.0369984285075076,0.015630863043621823,0.9850041910632482,True,True,1
60,203663,3.093719588929474,36.49845737206816,38.68426763820625,38.99565949632481,38.75810530140477,36.05752513328232,1.0371361753109234,0.015552479701907256,0.9832752699192968,True,True,1
61,201061,3.054194204493448,36.342355833592684,40.30436534186143,38.573537384176944,38.58753313670975,35.918562603027766,1.035815446209696,0.016597553893865684,0.9777033081165911,True,True,1
62,216042,3.2817613775280807,37.22344177174809,41.76222216050583,206.6113996352561,42.909235241295676,44.89447917356788,0.5699946336541645,1.1575573371200527,0.43880508776454624,True,False,1
63,201713,3.064098336181491,36.38159707401594,38.54685617684532,39.33488669545344,38.22051627807826,35.96011777063245,1.0355759670011748,0.015406180154478156,0.9835177147957275,True,True,1
64,200344,3.0433026977138047,36.29910444056493,38.01482450185681,39.61661941460687,39.22900111807691,35.85537490709851,1.037587969366762,0.015116870326260813,0.9849749550902379,True,True,1
65,193660,2.9417701575253337,35.89085239027404,37.82406795414644,38.249225446659096,37.4679386553754,35.46818018764646,1.0361785551178209,0.015173073787767478,0.9831310608746162,True,True,1
66,192191,2.919455480455186,35.799872429052826,38.08871383155299,38.980363284441,37.6323657195186,35.3564687908947,1.0380966426506715,0.016469320432714457,0.9849510787859105,True,True,1
67,215485,3.273300332512375,37.19142438472435,38.97648560224609,40.569004803118546,39.68603383066107,36.77065942759324,1.0347231833378305,0.025138240025612286,0.9651226251323618,True,True,1
68,200188,3.040932997493966,36.289680432038686,39.26639458908626,38.52873299098847,37.7154524746738,35.80562312627502,1.041107854390957,0.14460395927181652,0.9320046479259021,True,False,1
69,194114,2.948666592780505,35.91887698740058,38.21721256581184,38.22120506506486,37.882615370349384,35.49959085089608,1.03585318736717,0.015705726700875843,0.9823240378800837,True,True,1
70,192324,2.921475801796459,35.808128599791246,37.38452819200932,38.14274869491067,37.6799983361411,35.38417326104251,1.0363768774835123,0.01649478203766494,0.9848721632559101,True,True,1
71,218608,3.3207399080672215,37.3702337100315,39.0339283100344,40.15540144916929,40.27498536192637,36.9303241376676,1.0361630074419435,0.01660530412309852,0.985882998797213,True,True,1
72,195770,2.9738218720372536,36.020730039457874,37.235633651734176,38.58898707667161,38.322327220718186,35.59830625990254,1.0360233085638972,0.01598493825904874,0.9858636828433152,True,True,1
73,193306,2.936392760872623,35.86897020639723,38.710650471273524,37.97572760286799,37.795681458413085,35.43880923676749,1.0368581892924835,0.015452966321761602,0.9869021889585352,True,True,1
74,204704,3.1095327807810897,36.56053760889166,40.70508636861029,38.771084101922774,38.30648155385337,36.11320245970708,1.0376232914475954,0.02622921111915368,0.9589250765410331,True,True,1
75,189568,2.879611097912643,35.63626170356105,38.045292454422686,40.188734385550305,37.90324843855503,35.21062237489047,1.0367052884870331,0.015618823684689982,0.9800475695731277,True,True,1
76,190659,2.8961838090654886,35.704495465621314,39.3816866762125,36.82808574470652,37.15191519938739,35.268381813069965,1.037557323487567,0.016342711505237334,0.9793890901681794,True,True,1
77,190507,2.8938748703897486,35.69500465363084,38.51847963591889,38.34729432514291,38.236894182366,35.26328461233713,1.0371797801989964,0.015114667909428335,0.9913479094988965,True,True,1
78,190467,2.893267254948764,35.69250623252706,40.87173631127702,37.169866696068084,37.48432536869904,35.27300593230862,1.0361048767378584,0.025033039156402946,0.9821314778846145,True,True,1
79,188981,2.8706943413161987,35.599440942140745,37.186685433985424,37.945804075541986,38.458591075293285,35.178917049320376,1.036291976246198,0.015333318971068608,0.9898539684401705,True,True,1
80,209304,3.1794085564942804,36.83236787562156,39.069458777663115,39.22696651760119,41.17041719221802,36.397047959617026,1.0363117828348212,0.016169552346409127,0.9839591804964063,True,True,1
81,205276,3.118221681587165,36.594559381996895,40.46483271303026,38.987363354702936,38.425066739414255,36.17178946126292,1.0354749192595567,0.01758454007127513,0.9873575467415393,True,True,1
82,189963,2.8856113003923625,35.660996113377536,37.7092433789738,38.602585766701935,38.44829782641883,35.23656515668625,1.0365725629641693,0.014771679747904833,0.991230714460037,True,True,1
83,198023,3.0080458117506925,36.15838368018953,38.26066164031451,37.49760381369841,38.4931649353863,35.737758951799826,1.0357264820944616,0.015956380918441357,0.9917028379981827,True,True,1
84,193349,2.9370459474716806,35.87162963647016,38.47089459992035,38.22942968414628,41.01475052883646,35.44860010047255,1.0362297424592273,0.01528347416800801,0.9907653564073724,True,True,1
85,189492,2.8784566285747726,35.631498737400875,37.81840394317438,36.9011937179406,38.65173727650772,35.201977576048364,1.0370533158374944,0.01896731575106778,0.9786115641461249,True,True,1
86,196638,2.987007127106612,36.073887483353026,37.871210040785606,39.22769251111179,41.14820126323498,35.63617830548425,1.037302606758105,0.021791554806991235,0.9832030089835423,True,True,1
87,199148,3.025134996028375,36.22672825092537,39.939607728925225,37.41013718440557,39.81148191294916,35.787304874169266,1.0372904049476854,0.019361262543231478,0.9699997840571272,True,True,1
88,285894,4.342840222118908,40.86694223055009,42.69066157387004,52.991608778078586,76.15536527524188,47.976694893151375,0.6180526219258666,0.33226647127196074,0.39226185490700083,True,False,1
89,215733,3.2770675482464773,37.20568668774677,38.730847853596806,39.63482638261184,40.14987507706285,36.75099509384752,1.037577785834822,0.018443003600600617,0.9776480242773967,True,True,1
90,195778,2.9739433951254504,36.021220686501465,37.7641665559971,39.68980171418648,37.48682180837479,35.58342070012382,1.0373664363452677,0.01600615128027856,0.9807179787886167,True,True,1
91,188760,2.8673372660047605,35.58555851434374,36.597292858656495,38.80279190506463,38.23429222292859,35.150130922948414,1.0376252188546093,0.016563474512490215,0.9838703623627503,True,True,1
92,190605,2.89536352822016,35.70112430767417,38.1386217570368,37.27175572519084,37.040287505574355,35.27667069565013,1.0365324591963663,0.017604255000948702,0.9756988129745957,True,True,1
93,194560,2.9554415049474794,35.94636524280188,37.90618832236842,38.26768092105263,38.49895148026316,35.521874145332006,1.0362805205959065,0.018069020869856733,0.9883859628495186,True,True,1
94,185314,2.814991195763966,35.3676773828691,36.80650679387418,38.030003129822894,38.75024013296351,34.94416527542696,1.0368014807151087,0.01544607883119641,0.9876883982372502,True,True,1
95,212740,3.2316027228748294,37.0328254810883,39.513312024066934,39.0044138384883,39.03512268496757,36.719004587890524,1.0258594118461577,0.028493048486949907,0.9590911809968405,True,True,1
96,185924,2.824257331238976,35.40644159622581,36.96195219552075,38.0,37.62602999074891,34.98307234670377,1.036747508513047,0.014962916498620436,0.9914316980025468,True,True,1
97,183318,2.784671185258851,35.2402380725423,36.84565618215342,37.825505405906675,37.12472861366587,34.82482119789569,1.036214858106407,0.015636324110076857,0.9787499256170488,True,True,1
98,189398,2.87702873228846,35.62560593829324,37.81259569794823,37.90962417765763,37.106986346212736,35.20052113255883,1.0366675395423972,0.016020594240446114,0.9838710857456106,True,True,1
99,196932,2.9914731005978465,36.091856952885955,40.23360855523734,39.983715191030406,38.72117279060792,35.63096036037203,1.0393099811600899,0.025267978481373438,0.9649648943945692,True,True,1
100,199212,3.0261071807339497,36.230608551483336,38.0214444912957,38.795127803545974,37.798425797642714,35.8412133875829,1.0329487491845566,0.017958858821687736,0.9734279309582639,True,True,1
101,184324,2.7999527135996054,35.304583502745814,36.53792235411558,37.401890149953346,37.12919098977887,34.878549254032976,1.0370938040343796,0.014167604797443107,0.9896510800540165,True,True,1
102,187058,2.8414832289908802,35.47828017883481,37.79050882613949,37.88266740796972,36.956671192892045,35.0526758460048,1.0368696136241053,0.015620777337566703,0.9881483599277415,True,True,1
103,191599,2.910462771928619,35.76307687605448,37.470096399250515,38.60780588625202,38.336651026362354,35.342285610666174,1.036145468843945,0.015789778351370857,0.9832389395700308,True,True,1
104,187541,2.848820185440765,35.508789934381475,37.90881460587285,38.37947968710842,38.43881071339067,35.0893807487231,1.0362880887022392,0.018455833870890424,0.9708736039874821,True,True,1
105,215717,3.2768245020700832,37.204766869106216,38.996615936620664,45.50521748401842,39.48021250063741,36.8274851391618,1.0310496372033415,0.025555359225096292,0.9720511822481702,True,True,1
106,199014,3.0230994843010777,36.218601178302244,38.87731516375732,38.91804094184329,38.89366577225723,35.772863917770536,1.0378483233252755,0.0215461132525367,0.973462491315963,True,True,1
107,187236,2.84418711770326,35.48953004397304,36.911859898737426,38.86662821252323,37.518046743147686,35.07358286855687,1.0360014123283001,0.015662251387090435,0.9815174893298629,True,True,1
108,195353,2.9674874810649925,35.995136533514525,37.586000726889274,38.87842009080997,38.756538164246265,35.59392954706896,1.0341979349152448,0.017694605996065545,0.9878596864355624,True,True,1
109,189314,2.8757527398623925,35.62033838281554,37.49389902490043,39.382718657891125,38.38982853882967,35.199837693401896,1.0362681247359264,0.015405938422600489,0.9933660622092085,True,True,1
110,186112,2.827113123811602,35.4183715043264,37.33955897524071,39.17565766850069,37.45889034559835,34.97859711545644,1.0381942161425042,0.015504753837047993,0.9950061503036078,True,True,1
111,188957,2.8703297720516083,35.59793387220019,38.22591912445689,39.817260011537016,37.848769825939236,35.18170341081827,1.0359142007762479,0.01667608297428464,0.9872628637248134,True,True,1
112,190732,2.897292707245285,35.70905175999643,37.694849317366774,37.77683870561835,37.63311347859824,35.31387408972289,1.033948388847885,0.01755685488473348,0.9791307967208973,True,True,1
113,247035,3.752557011588716,38.924522451762186,61.561576294857005,44.28899143846014,42.382358775072355,39.70724401322682,0.9420211315547565,0.23926592441762146,0.6204696851801723,True,False,1
114,186137,2.827492883462217,35.419957322979194,40.77060981964897,37.90036908298726,37.926822716601215,34.98010891048274,1.0381990539073445,0.021138501415597737,0.9879284613293162,True,True,1
115,200548,3.0464015364628243,36.31142076539264,37.07871930909309,38.449967090172926,38.84897381175579,35.881848766353365,1.0363472318455773,0.02230192865229178,0.9780723619844298,True,True,1
116,182039,2.765242681533379,35.15809030206821,36.628184070446444,38.80153703327309,37.145996187630125,34.71047864839624,1.0391877635153588,0.017828827424638448,0.9728604469912496,True,True,1
117,192552,2.924939209810069,35.82227318428509,37.788722007561596,38.30611990527234,37.77624745523287,35.402780926718904,1.0359702683087193,0.016178092548502453,0.9917182466670282,True,True,1
118,189020,2.8712867663711585,35.60188965868046,37.45839064649243,38.76365993016612,37.81046979155645,35.173040447122325,1.0370254510916794,0.01612236833049147,0.9867773522088947,True,True,1
119,184386,2.800894517533131,35.30854145866807,38.16978512468409,37.23922640547547,37.02393891076329,34.87931495195344,1.0373743225414287,0.014384374459410485,0.9882765743995602,True,True,1
120,186510,2.8331588974493958,35.44360089188017,38.874961128089645,38.84964345075331,38.13856093507051,35.0116389044692,1.0374715370903775,0.0164221497676142,0.9760519249406647,True,True,1
121,187576,2.8493518489516263,35.51099874977361,37.083592783724995,37.93897940034972,38.03354906811106,35.081165393003204,1.0372098313883045,0.026021334679110646,0.9811465118298618,True,True,1
122,191720,2.9123008086375965,35.770603744981486,38.581921552263715,38.90891404131025,38.669648445649905,35.35151977637057,1.0359875681797504,0.01828946085684189,0.9782004965430233,True,True,1
123,188644,2.865575181225906,35.57826747340295,38.130748923898985,37.54968618137868,37.945256673946695,35.181147989171386,1.034247231685294,0.01770961784620933,0.980915603724976,True,True,1
124,188914,2.86967658545255,35.595233386052044,38.26122468424786,40.732248536371046,38.109854219380246,35.153494896632296,1.0381736686427159,0.017111562962315897,0.9877226862034983,True,True,1
125,184937,2.8092644202326893,35.343677277628494,36.714892098390266,37.709360484921895,37.20010057479033,34.92843896028565,1.0360904482723055,0.015354179012425195,0.9835276265434598,True,True,1
126,190124,2.8880569525423243,35.6710678977465,38.802392123035496,37.915381540468324,38.06180703120069,35.25050276751668,1.0362209935790179,0.018246948761917497,0.9845252038402618,True,True,1
127,196935,2.9915186717559203,36.09204022261197,38.32473151039683,37.75635615812324,38.34747505522127,35.664741253987756,1.0363753273599836,0.016298663808732666,0.9886001977435942,True,True,1
128,188979,2.8706639605441495,35.59931535785264,38.408839077357804,38.18710015398536,37.558024965736934,35.17382454734067,1.0367311757057658,0.0171471972694464,0.9821309758207183,True,True,1
129,206696,3.1397920297421065,36.67874670614986,38.09267233037892,39.25129175213841,39.30621298912413,36.25266302508848,1.0356755419855572,0.017043828351528692,0.9895087246362699,True,True,1
130,188246,2.859529407588113,35.553228916691005,36.682208386898,37.9543629081096,37.73185087598143,35.13358664599284,1.0362622682106182,0.015210711433374989,0.9885592407751325,True,True,1
131,187475,2.847817619963141,35.504623991806454,38.71882117615682,37.16930257367649,37.107160954793976,35.080943385451214,1.0366710286718068,0.017912979037786755,0.9929895800231084,True,True,1
132,177965,2.7033570488691314,34.89383179332441,36.64714972045065,36.965487595875594,36.797241030539716,34.453423119291145,1.0388404615087856,0.014713601462607844,0.9894082544454532,True,True,1
133,186052,2.8262017006501257,35.41456496006044,37.37985079440156,38.28562444907875,38.33503536645669,35.009502909880965,1.035113327788798,0.015796445784106748,0.9848639657946261,True,True,1
134,188729,2.866866364037998,35.5836103390425,37.37802351519904,37.32761260855512,38.21562663925523,35.14566188914166,1.0378506207106426,0.01443143010243888,0.994811177385662,True,True,1
135,192717,2.9274456235041293,35.83250243416814,37.861019007145195,38.79933788923655,38.37619410845956,35.428369820079205,1.0346129471278862,0.017034877179632882,0.9879013330675083,True,True,1
136,188575,2.8645270445902082,35.57392914331245,38.20728622563966,38.45421185204825,38.171507357815194,35.14465779154288,1.037092635788139,0.015317038560269858,0.9832447999917071,True,True,1
137,187608,2.8498379413044135,35.51301799769891,38.4600176964735,44.406341947038506,37.78577139567609,35.07674487419533,1.0377790337651769,0.04096089109018686,0.9678844539131793,True,True,1
138,196497,2.9848652826771427,36.065263117149435,38.37455024758648,38.47579861270147,38.33276335007659,35.6449140985826,1.035796877829229,0.022171461294807765,0.9761387756193274,True,True,1
139,184697,2.8056187275867837,35.32838170031564,38.70420743163127,36.8950605586447,38.600101788334406,34.92119216607107,1.0353901935468879,0.021100230451804907,0.976538718226809,True,True,1
140,202604,3.077632970129416,36.43508625717767,37.82251584371483,38.97322856409548,39.146157035399106,36.046921122532105,1.0326541088189694,0.0201089802520765,0.9736697235198123,True,True,1
141,177547,2.6970074675108457,34.8664911063563,36.954552878955994,37.06418582121917,37.39121472060919,34.443781096278485,1.0372710757446952,0.013874244527931233,0.9935469001804268,True,True,1
142,188728,2.8668511736519733,35.583547491126204,39.52937031071171,38.19389279810097,37.27203700563774,35.185770032757645,1.0343000569036809,0.017302318446157594,0.9814408174791261,True,True,1
143,183246,2.783577477465079,35.23562381499209,37.319324842015654,38.16091483579451,37.87599183611102,34.82290152086323,1.03597918616666,0.014998920719218645,0.9938540845553826,True,True,1
144,181305,2.7540929381913175,35.11077296826001,37.89834257190921,38.820964672788946,37.055436970850224,34.6762453539357,1.0380660086593696,0.01720142049207199,0.9732314218694981,True,True,1
145,197167,2.995042841313629,36.10620744766148,38.381808314778844,39.05300075570455,38.197817078922945,35.66845141782133,1.0372724804949645,0.01669440960721342,0.9834915826316323,True,True,1
146,186371,2.831047433791975,35.434793705624415,38.30157052331103,37.28897199671623,38.16602368394224,34.999773296953805,1.0377530829138089,0.029031386899592112,0.9828833041470101,True,True,1
147,187464,2.8476505257168703,35.5039295729904,38.52205223402893,38.55933939316349,38.63509793880425,35.041093008897725,1.040150871501288,0.026545173676764584,0.9583054677506181,True,True,1
148,197982,3.0074230059236835,36.15588801713056,38.75595761230819,38.82281722580841,37.669661888454506,35.717065619968665,1.03731290957529,0.03277660275839893,0.9491989676193731,True,True,1
149,197439,2.999174626312322,36.122803152110066,38.42494137429789,38.98182729855804,37.96980839651741,35.7247591001105,1.0337997114848654,0.018162110122557532,0.9757965647412165,True,True,1
150,188078,2.8569774227359788,35.542649284739866,38.631014791735346,37.33937515286211,38.57035378938526,35.09772102165533,1.038514670091234,0.01741852709092301,0.9725814474419106,True,True,1
151,189897,2.8846087349147385,35.65686566275596,38.82595828264796,38.39411365108454,38.498364903079036,35.24814856577797,1.0351911812255594,0.017431581045734758,0.9894067474519228,True,True,1
152,193605,2.9409346862939802,35.88745436661649,38.957124041217945,39.284470958911186,37.61053175279564,35.4520036241262,1.0373029302451946,0.018240870625052655,0.984946548598941,True,True,1
153,184518,2.802899648488379,35.31696512012837,37.41322797775827,38.14654396861011,37.49335024225279,34.88300136471659,1.0377878801331137,0.02034574638612961,0.9696886917697285,True,True,1
154,193056,2.932595164366471,35.8535005864358,39.05991525774905,38.65173317586607,36.803352395159955,35.42156172888134,1.0370306172241077,0.023642125040850528,0.9780414856756651,True,True,1
155,182258,2.768569376072768,35.17218350222486,37.228566098607466,35.75001371681901,38.655543240900265,34.73441272540273,1.038288657548654,0.036534759202790944,0.971749741907998,True,True,1
156,192993,2.931638170046921,35.84960013564576,37.61152995186354,38.329975698600464,38.705994517935885,35.464791315123996,1.0329058134906564,0.019499504736973188,0.9833644622543349,True,True,1
157,189108,2.8726235203413237,35.60741373059863,37.47973115891448,37.343100239016856,37.39540368466696,35.19806980741076,1.0352965038676947,0.01640049484366194,0.9851784216478636,True,True,1
158,188623,2.8652561831193895,35.57694722407465,38.09687047708922,37.7011340080478,37.020252037132266,35.16928690593522,1.035178755804579,0.0169425962913826,0.9848447956092635,True,True,1
159,220403,3.3480066509813904,37.47223791343608,39.18107285291035,40.268762221929826,39.924601752244754,37.07751014458899,1.032279267780028,0.02923669248945969,0.9613002824557724,True,True,1
160,177835,2.7013822986859326,34.885333299956464,36.72825934152445,37.7264880366632,38.154587117271625,34.47279617906126,1.036332445233812,0.01623451948896293,0.9893462496196135,True,True,1
161,193422,2.938154845651477,35.87614358012165,37.35088562831529,39.20155411483699,38.55202096969321,35.471828930780354,1.034585807350581,0.020223982675162677,0.9791520739040249,True,True,1
