bead_a,bead_b,r_a_vox,r_b_vox,gap_vox,gap_um,dsum_min,z_mid,axis_dip_deg,lens_vox,lens_mm3,binder_vox,pore_vox,crack_vox,binder_frac,pore_frac,crack_frac,connected,bond_area_vox,r_bond_vox,r_bond_over_R,neck_binder_vox,neck_crack_vox,neck_severed,q_crack_med,q_binder_med,q_pore_med,dq_paired
2,259,38.124781253291445,34.08862500564362,9.392304845413264,232.61003688528587,10.392304845413264,682.9764455099562,65.31104256729286,7125,0.10823150042532273,5938,132,1059,0.8334035087719298,0.018526315789473686,0.14863157894736842,True,2735.0,29.50555098134362,0.8171765468463235,2921,907,0.23693834900731453,0.3203772410170408,0.252015475778655,0.38023068734018317,0.06836176523838577
4,81,37.78762103501022,35.51364896558651,2.6502815398728847,65.63693330793913,3.6502815398728847,770.4896434238673,51.78076895765379,4181,0.06351100396888061,4072,109,0,0.9739296818942836,0.026070318105716337,0.0,True,2387.0,27.56457324757103,0.7520899227897861,2388,278,0.10427606901725431,,0.27429188517743175,0.40149162409079436,
4,167,37.78762103501022,35.24875845540225,1.0,24.7660229,2.0,802.1617190779382,77.89985143678727,3359,0.0510245066566539,3315,44,0,0.9869008633521882,0.013099136647811848,0.0,True,2364.0,27.431452220735256,0.7511722900869203,2446,102,0.040031397174254316,,0.3090169943749474,0.3272830287914421,
4,210,37.78762103501022,34.608309513248216,1.0,24.7660229,2.0,819.8392373923034,46.65551888703273,3312,0.05031055851349739,3248,64,0,0.9806763285024155,0.01932367149758454,0.0,True,2998.0,30.891633799121156,0.8534080179694379,2998,0,0.0,,0.3090169943749474,0.38742588672279316,
4,242,37.78762103501022,35.11354848262679,5.6332495807108,139.51318811729905,6.6332495807108,831.4743086986985,22.375279609778424,5924,0.0899878468097701,5792,132,0,0.9777177582714383,0.02228224172856178,0.0,True,2133.0,26.05676471149144,0.714851761196712,2133,0,0.0,,0.2742918851774318,0.2063099139372659,
5,185,37.394093975479834,34.68573802823606,1.414213562373095,35.02444547122265,2.414213562373095,852.7699395992175,68.09201466087787,3090,0.046938292816034705,3041,49,0,0.9841423948220065,0.015857605177993526,0.0,True,1846.0,24.24046307097448,0.6726004319689542,1846,640,0.2574416733708769,,0.28989794855663564,0.4083069769263126,
5,289,37.394093975479834,34.14987401789476,1.0,24.7660229,2.0,867.3017947837284,89.22550566098067,3137,0.04765224095919122,3105,12,21,0.9897991711826586,0.003825310806503028,0.0066942939113803,True,1564.0,22.312253628700276,0.6237354246487007,1576,694,0.30572687224669604,0.3333333333333333,0.3090169943749474,0.40342344011905673,0.02431633895838592
5,320,37.394093975479834,27.640729586576867,1.414213562373095,35.02444547122265,2.414213562373095,866.9423707247234,89.7888549359051,2237,0.033980893537045184,2224,13,0,0.994188645507376,0.00581135449262405,0.0,True,1220.0,19.706294962377495,0.6060228623077175,1220,166,0.11976911976911978,,0.29581631632448924,0.3228287342177362,
5,322,37.394093975479834,35.40358484036005,1.0,24.7660229,2.0,875.4699094910967,76.33033307733531,3561,0.05409296463362446,3540,19,2,0.9941027801179444,0.0053355798932884025,0.0005616399887672002,True,3349.0,32.64995878756228,0.8970054902480777,3351,633,0.1588855421686747,0.2991226073198724,0.3090169943749474,0.32793442287247493,-0.009894387055075005
3,119,38.1572743999063,36.68093515788354,1.0,24.7660229,2.0,952.0822847620797,33.73748339630982,3924,0.05960707476055669,3835,89,0,0.9773190621814475,0.0226809378185525,0.0,True,3319.0,32.50339231901805,0.8686309443017615,3319,328,0.08993693446668495,,0.3008613653919205,0.41421356237309503,
3,150,38.1572743999063,34.74127587752717,1.414213562373095,35.02444547122265,2.414213562373095,1004.2578479857727,55.87192922490426,3178,0.04827504678620009,3131,47,0,0.9852108244178729,0.014789175582127124,0.0,True,2191.0,26.4086531392399,0.724531641266808,2191,0,0.0,,0.29339977411634566,0.29339977411634566,
3,178,38.1572743999063,35.00166422487947,3.1815405503520555,78.79410612729761,4.1815405503520555,1006.4628790240843,52.95003719587767,4773,0.07250371249544778,4676,97,0,0.9796773517703751,0.020322648229624974,0.0,True,2043.0,25.501119533728012,0.6971429606029959,2045,168,0.07591504744690465,,0.27718637277259645,0.29339977411634566,
3,193,38.1572743999063,34.34399097529891,2.23606797749979,55.37851073671648,3.23606797749979,1020.2866228996015,11.001373927060824,4072,0.06185525189219848,4032,40,0,0.9901768172888016,0.009823182711198428,0.0,True,2903.0,30.398249942908627,0.8385577764910173,2903,20,0.006842285323297981,,0.2801868778094689,0.3585701736362872,
2,283,38.124781253291445,33.543259604694235,2.449489742783178,60.66411906308329,3.449489742783178,717.9593551194608,61.71079143771627,3838,0.058300701562440514,3813,25,0,0.9934861907243356,0.006513809275664409,0.0,True,1403.0,21.13264702577172,0.5897369810247016,1620,401,0.198416625432954,,0.28330039409901914,0.4189796981099955,
3,19,38.1572743999063,37.52995471997314,7.547442467302883,186.92013298165568,8.547442467302883,974.2655728922953,78.01755784281445,7562,0.11486969911807586,7431,121,10,0.9826765405977255,0.01600105792118487,0.0013224014810896587,True,2429.0,27.806019376034886,0.7347611928557591,2429,220,0.08305020762551907,0.32598917119350346,0.26841742285197584,0.27953464690300545,0.05757174834152762
3,36,38.1572743999063,36.76761244237651,2.23606797749979,55.37851073671648,3.23606797749979,969.603784895439,69.91710274771367,4027,0.06117168452109118,3864,163,0,0.9595232182766328,0.04047678172336727,0.0,True,2857.0,30.15644781513715,0.8049781343978963,2857,0,0.0,,0.2791745113185196,0.3524704450894247,
3,44,38.1572743999063,36.38862987825694,1.0,24.7660229,2.0,966.2417850523809,63.170845286634105,3932,0.05972859784875354,3800,92,40,0.9664292980671414,0.023397761953204477,0.01017293997965412,True,2760.0,29.640095915284455,0.7952172879863216,2760,863,0.23820038642009383,0.3499800910645978,0.2989350844248255,0.4195106216501436,0.051045006639772295
3,204,38.1572743999063,34.80228796220674,1.0,24.7660229,2.0,1001.2230029578863,60.70582128994507,4470,0.06790102552999194,4455,15,0,0.9966442953020134,0.003355704697986577,0.0,True,3282.0,32.321711688201184,0.88601714817811,3284,0,0.0,,0.3090169943749474,0.41421356237309503,
4,6,37.78762103501022,37.25878656814979,1.0,24.7660229,2.0,764.2570276284937,36.66660346434743,3491,0.053029637611901985,2934,280,279,0.8404468633629333,0.08020624462904612,0.07991979375537095,True,2486.0,28.130381743817548,0.7496796353682639,2955,146,0.04708158658497259,0.3761785115301142,0.28989794855663564,0.37268226712382524,0.08628056297347858
4,35,37.78762103501022,36.57850803947399,1.0,24.7660229,2.0,775.6799035511693,60.288621474947405,3598,0.05465500891653491,3583,15,0,0.9958310172317955,0.004168982768204558,0.0,True,3414.0,32.96528403383568,0.8865671628764771,3422,141,0.03957339320797081,,0.30484544052339907,0.3228287342177362,
4,57,37.78762103501022,35.920850640183694,1.0,24.7660229,2.0,804.9139491335841,73.85529758809274,3278,0.04979408538866076,3128,150,0,0.9542403904820013,0.04575960951799878,0.0,True,2481.0,28.10207870642285,0.7625196417111553,2481,0,0.0,,0.30383243470068705,0.3567891723253309,
5,32,37.394093975479834,36.85493756031004,4.55269276785519,112.752093345366,5.55269276785519,828.9669004646048,19.528815292334087,5445,0.08271165190398348,4825,620,0,0.8861340679522498,0.11386593204775022,0.0,True,2629.0,28.928129749038145,0.7792190457082009,2629,202,0.07135287884139879,,0.2916309306731069,0.21712927295533246,
5,76,37.394093975479834,35.97768508820217,1.0,24.7660229,2.0,851.3828758899325,65.19418424730881,3508,0.0532878741743203,3292,216,0,0.9384264538198404,0.06157354618015964,0.0,True,2358.0,27.396618616562492,0.7467889961557014,2358,20,0.008410428931875526,,0.3090169943749474,0.3585701736362872,
5,110,37.394093975479834,36.12298610796072,1.8284271247461903,45.2828680424453,2.8284271247461903,837.1405800112835,38.78405929402901,3895,0.0591665535658431,3753,142,0,0.9635430038510912,0.036456996148908856,0.0,True,1853.0,24.286379291663962,0.6607003233561333,1853,6,0.0032275416890801506,,0.28172904669025317,0.32449979983983984,
5,119,37.394093975479834,36.68093515788354,1.0,24.7660229,2.0,893.9317019971667,39.085167236783825,5150,0.0782304880267245,4680,172,308,0.9087378640776699,0.033398058252427185,0.05980582524271845,True,3494.0,33.34928398520971,0.9004190582272535,3497,454,0.11490761832447481,0.40149162409079436,0.30383243470068705,0.339056738914926,0.09765918939010731
7,180,37.32779083617935,34.46594178505902,1.0,24.7660229,2.0,1118.388266245229,39.72748583662049,3414,0.05185997788800727,3377,37,0,0.989162272993556,0.010837727006444054,0.0,True,2953.0,30.6589154064643,0.8540833381156345,2953,0,0.0,,0.3090169943749474,0.3567891723253309,
7,212,37.32779083617935,34.00397770543357,2.0,49.5320458,3.0,1110.353545068575,16.410900774384476,3385,0.051419456693293675,3329,56,0,0.9834564254062038,0.01654357459379616,0.0,True,3071.0,31.265470738026977,0.8766212131636016,3071,0,0.0,,0.28172904669025317,0.31744855007789863,
8,17,37.96352159114911,37.55361251910914,1.0,24.7660229,2.0,996.1748356256544,34.91302512886468,3496,0.053105589542025024,3453,43,0,0.9877002288329519,0.012299771167048055,0.0,True,4560.0,38.09846559899868,1.0090018920308415,4560,0,0.0,,0.2989350844248255,0.4,
8,48,37.96352159114911,36.14797266019773,2.0,49.5320458,3.0,1026.2894228908215,87.83022187443751,3679,0.055885430184528045,3638,41,0,0.988855667300897,0.011144332699103017,0.0,True,2057.0,25.58834570424703,0.6905364940413952,2057,0,0.0,,0.28172904669025317,0.3126480851423008,
6,92,37.25878656814979,37.29772584049016,1.0,24.7660229,2.0,721.5918821469752,70.3022357013638,3611,0.05485248393485479,3589,22,0,0.993907504846303,0.006092495153697037,0.0,True,3348.0,32.64508384034771,0.8757138118645327,3379,435,0.1140534871525957,,0.3090169943749474,0.43308093345400983,
6,259,37.25878656814979,34.08862500564362,1.0,24.7660229,2.0,699.9350849687137,16.80553647982957,3574,0.05429043965194434,3546,28,0,0.9921656407386682,0.00783435926133184,0.0,True,3826.0,34.89775959197357,0.9782487919937898,3833,143,0.03596579476861167,,0.3090169943749474,0.4436587476542384,
7,77,37.32779083617935,35.594919349440815,1.0,24.7660229,2.0,1150.083434034931,84.02566642462348,3282,0.04985484693275919,3238,44,0,0.9865935405240707,0.01340645947592931,0.0,True,3784.0,34.70568554746418,0.9518484833907858,3784,0,0.0,,0.3090169943749474,0.369353835454132,
7,107,37.32779083617935,35.75710289054902,1.0,24.7660229,2.0,1144.9974134085414,88.13850134216594,3185,0.04838137948837234,3180,5,0,0.9984301412872841,0.0015698587127158557,0.0,True,3406.0,32.926637732115786,0.9010518057324332,3406,0,0.0,,0.3090169943749474,0.3827822185373187,
9,103,38.02927913163687,35.93700177135905,1.0,24.7660229,2.0,916.3008208751318,85.88928668503877,3526,0.05356130112276322,3480,46,0,0.9869540555870675,0.013045944412932501,0.0,True,2721.0,29.429937144107093,0.7957663082372192,2721,0,0.0,,0.30484544052339907,0.34833147735478825,
9,146,38.02927913163687,35.172376481356224,1.0,24.7660229,2.0,918.5079892401891,82.3561612772707,3691,0.05606771481682333,3641,50,0,0.9864535356272013,0.0135464643727987,0.0,True,3188.0,31.85548488335917,0.8703487541804973,3188,0,0.0,,0.3090169943749474,0.3310732117697164,
9,198,38.02927913163687,34.740220927764916,1.0,24.7660229,2.0,948.4639946139071,18.850552685039073,3565,0.054153726177722884,3513,52,0,0.985413744740533,0.014586255259467041,0.0,True,3949.0,35.454276759508005,0.9744268335103761,3949,0,0.0,,0.3090169943749474,0.4142135623730951,
9,210,38.02927913163687,34.608309513248216,1.0,24.7660229,2.0,879.4309458193034,18.555845571743475,3743,0.056857614890102874,3716,27,0,0.9927865348650815,0.007213465134918514,0.0,True,3157.0,31.700225719736242,0.8728325460999035,3157,0,0.0,,0.3090169943749474,0.4142135623730951,
8,127,37.96352159114911,35.13554343686632,6.28538328578604,155.6639463910543,7.28538328578604,1029.7014488008745,87.308438859763,5396,0.08196732298877775,4971,425,0,0.9212379540400296,0.07876204595997034,0.0,True,1882.0,24.47568601281472,0.669657977251401,1882,0,0.0,,0.2588283628687876,0.3780780313179009,
