Label	Zpos	Ypos	Xpos	Zdisp	Ydisp	Xdisp	Fzz	Fzy	Fzx	Fyz	Fyy	Fyx	Fxz	Fxy	Fxx	PSCC	error	iterations	returnStatus	deltaPhiNorm	LabelDilate
0.0000000	0.0000000	0.0000000	0.0000000	53.3822923	-4.6233541	-13.6271037	0.9780708	0.0000000	0.0000000	0.0000000	1.0570424	0.0000000	0.0000000	0.0000000	1.0570424	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
1.0000000	349.8407288	319.5114441	100.8234253	7.2061943	5.6706362	50.4656733	0.6282998	0.5819243	-0.5163366	-0.6149540	0.7780158	0.1285417	0.4765196	0.2367605	0.8466838	0.0000000	17307.5957031	300.0000000	1.0000000	0.0288231	2.0000000
2.0000000	275.9714355	181.1911621	365.0549622	84.2398775	42.7314897	6.9919681	0.2025308	-0.2454667	-0.9480123	0.9746237	-0.0437250	0.2195376	-0.0953409	-0.9684184	0.2303820	0.0000000	12417.7382812	300.0000000	1.0000000	0.1083265	2.0000000
3.0000000	547.7267456	347.9322510	374.9329834	28.0562706	-4.6991967	-10.0626769	0.9615546	-0.0916589	-0.2588654	0.2350497	0.7621441	0.6032314	0.1420012	-0.6408862	0.7543876	0.0000000	1646.7054443	99.0000000	2.0000000	0.0009998	2.0000000
4.0000000	285.3672485	480.1384888	357.3179321	46.5615825	19.4356115	-51.0609160	0.1683050	0.8870670	-0.4298669	0.9763428	-0.0899596	0.1966264	0.1357501	-0.4527907	-0.8812222	0.0000000	25787.2675781	300.0000000	1.0000000	0.1413800	2.0000000
5.0000000	726.4000244	279.2819824	135.9717102	50.8258999	48.1134438	-14.9052421	0.8584773	0.4825924	0.1735550	-0.4308958	0.8622467	-0.2661944	-0.2781106	0.1537377	0.9481662	0.0000000	1722.9324951	300.0000000	1.0000000	0.0061615	2.0000000
6.0000000	368.1982117	394.0639343	286.3356934	-7.0655090	37.0122684	46.9490565	-0.2319280	0.9715875	0.0471921	-0.9308928	-0.2357664	0.2790211	0.2822197	0.0207820	0.9591247	0.0000000	12329.2080078	300.0000000	1.0000000	0.1658060	2.0000000
7.0000000	991.7507324	453.1390991	400.0469971	44.1972584	21.7057980	14.5428133	0.8687639	-0.2513159	-0.4267195	0.4595813	0.0881530	0.8837500	-0.1844838	-0.9638824	0.1920842	0.0000000	1708.7635498	74.0000000	2.0000000	0.0009324	2.0000000
8.0000000	940.3944702	369.9210815	398.0263672	38.4335446	14.8400047	0.7778775	-0.3534003	-0.5841519	0.7306674	0.7862772	-0.6086591	-0.1063121	0.5068297	0.5369364	0.6744056	0.0000000	1465.8897705	300.0000000	1.0000000	0.0046997	2.0000000
9.0000000	846.5236816	365.9092102	347.1263733	52.4747489	7.7314852	1.9443095	0.9855293	-0.1682514	-0.0205792	0.1434817	0.8926941	-0.4272123	0.0902500	0.4180775	0.9039171	0.0000000	229.0820160	34.0000000	2.0000000	0.0009822	2.0000000
10.0000000	306.9494019	384.6344910	123.5470123	37.9327178	-34.3507683	44.8064188	-0.8234914	0.3514173	-0.4453849	0.4522509	-0.0673703	-0.8893427	-0.3425362	-0.9337918	-0.1034499	0.0000000	20097.6152344	300.0000000	1.0000000	0.1123437	2.0000000
11.0000000	833.3542480	407.8989258	169.6609344	41.9455897	31.4990583	-20.1805513	0.5476283	-0.3923031	0.7390545	0.3839285	0.9026154	0.1946389	-0.7434394	0.1771543	0.6449141	0.0000000	1381.2685547	300.0000000	1.0000000	0.0030049	2.0000000
12.0000000	1255.0659180	294.5225830	232.7663574	43.4472095	10.6358036	2.9705853	0.2934750	0.1757043	-0.9396810	0.7985811	0.4952716	0.3420150	0.5254908	-0.8507844	0.0050357	0.0000000	1668.1329346	300.0000000	1.0000000	0.0073242	2.0000000
13.0000000	763.3642578	317.6788025	354.0268250	16.7964569	-0.4844287	2.7612980	-0.9573395	0.1894958	0.2181570	0.2729156	0.3448216	0.8981176	0.0949643	0.9193418	-0.3818277	0.0000000	1499.3514404	300.0000000	1.0000000	0.0130132	2.0000000
14.0000000	421.0049744	470.6153870	228.6179657	0.5921507	21.2418946	-31.5061170	-0.8367805	0.5131501	-0.1909851	-0.5475311	-0.7824124	0.2967161	0.0028308	0.3528565	0.9356731	0.0000000	14665.7314453	300.0000000	1.0000000	0.1007324	2.0000000
15.0000000	829.5707397	160.8865204	381.5336609	49.2507016	9.4934164	22.4634951	0.0294584	-0.2002949	0.9792927	0.9826202	0.1854387	0.0083693	-0.1832751	0.9620262	0.2022766	0.0000000	475.2970581	138.0000000	2.0000000	0.0009773	2.0000000
16.0000000	454.0068970	437.2269592	333.7689209	67.0402748	37.3784273	0.9050719	0.8530260	0.4022170	-0.3325179	-0.4463927	0.8924242	-0.0656698	0.2703335	0.2044516	0.9408078	0.0000000	735.9481201	120.0000000	2.0000000	0.0009902	2.0000000
17.0000000	407.0436096	171.6035614	370.7786255	95.7134958	-33.0781246	4.0960201	0.9484397	0.2942621	-0.1177792	0.1049033	0.0592228	0.9927175	0.2990943	-0.9538881	0.0253002	0.0000000	14485.2695312	300.0000000	1.0000000	0.0441158	2.0000000
18.0000000	788.6022949	454.3899536	310.4391479	29.8957313	21.6944732	-10.2662367	0.8277059	0.4595369	-0.3220694	-0.4868149	0.8734921	-0.0047743	0.2791311	0.1607399	0.9467040	0.0000000	257.4044495	40.0000000	2.0000000	0.0009861	2.0000000
19.0000000	520.9260864	145.5843506	167.1745605	30.8079930	-3.0296832	-21.8963353	0.5030609	0.8240537	0.2605095	-0.7939588	0.5597245	-0.2373560	-0.3414077	-0.0874293	0.9358402	0.0000000	550.7980347	24.0000000	2.0000000	0.0009844	2.0000000
20.0000000	1061.7095947	213.3207550	351.3279114	40.4857182	6.2840686	2.3354228	0.7782796	0.5682901	0.2670716	-0.6091953	0.7864594	0.1017975	-0.1521904	-0.2419256	0.9582850	0.0000000	508.9607239	74.0000000	2.0000000	0.0009921	2.0000000
